filename,r,type_id,0,1,2,3,4,5,6,7,8
random_5,1,5,0.23392,0.4,0.29941,0.40404,0.42593,0.0,1.0,0.0,1.0
random_5,1,6,0.37263,0.80952,0.4876,0.55556,0.84656,1.0,0.0,0.0,0.0
random_5,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,1,8,0.37263,0.80952,0.4876,0.55556,0.84656,1.0,0.0,0.0,0.0
random_5,2,0,0.0,0.09446,0.06896,0.05154,0.10004,0.07103,0.11697,0.17086,0.15878
random_5,2,1,0.09446,0.0,0.13718,0.11529,0.09799,0.10854,0.10813,0.15385,0.18293
random_5,2,2,0.06896,0.13718,0.0,0.04229,0.13632,0.08833,0.16093,0.19552,0.20803
random_5,2,3,0.05154,0.11529,0.04229,0.0,0.106,0.09524,0.14334,0.19565,0.20963
random_5,2,4,0.10004,0.09799,0.13632,0.106,0.0,0.13492,0.25222,0.28571,0.37714
random_5,2,5,0.07103,0.10854,0.08833,0.09524,0.13492,0.0,0.21212,0.31481,0.31481
random_5,2,6,0.11697,0.10813,0.16093,0.14334,0.25222,0.21212,0.0,0.5,0.375
random_5,2,7,0.17086,0.15385,0.19552,0.19565,0.28571,0.31481,0.5,0.0,1.0
random_5,2,8,0.15878,0.18293,0.20803,0.20963,0.37714,0.31481,0.375,1.0,0.0
