filename,sample_time,type_id,0,1,2,3,4,5,6,7,8
random_10,300,6,0.99552,0.81424,0.99443,0.98829,0.91222,0.97613,0.0,0.96749,0.87096
random_10,300,7,0.99495,0.98424,0.98839,0.9828,0.96226,0.96508,0.96749,0.0,0.97887
random_10,300,8,0.99667,0.62972,1.0,0.99149,0.90817,0.98108,0.87096,0.97887,0.0
random_10,400,0,0.0,0.0,0.87843,0.82964,0.0,0.9624,0.99962,0.99636,0.0
random_10,400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,400,2,0.87843,0.0,0.0,0.93113,0.0,0.98231,0.9984,0.9948,0.0
random_10,400,3,0.82964,0.0,0.93113,0.0,0.0,0.9213,0.99958,0.98565,0.0
random_10,400,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,400,5,0.9624,0.0,0.98231,0.9213,0.0,0.0,1.0,0.993,0.0
random_10,400,6,0.99962,0.0,0.9984,0.99958,0.0,1.0,0.0,0.99366,0.0
random_10,400,7,0.99636,0.0,0.9948,0.98565,0.0,0.993,0.99366,0.0,0.0
random_10,400,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,500,0,0.0,0.0,0.93451,0.88014,0.0,0.89285,0.0,1.0,0.0
random_10,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,500,2,0.93451,0.0,0.0,0.96424,0.0,0.95863,0.0,0.99393,0.0
random_10,500,3,0.88014,0.0,0.96424,0.0,0.0,0.90265,0.0,0.99767,0.0
random_10,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,500,5,0.89285,0.0,0.95863,0.90265,0.0,0.0,0.0,0.98777,0.0
random_10,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,500,7,1.0,0.0,0.99393,0.99767,0.0,0.98777,0.0,0.0,0.0
random_10,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,600,0,0.0,0.0,0.86003,0.92636,0.0,0.78193,0.0,0.99858,0.0
random_10,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,600,2,0.86003,0.0,0.0,0.99066,0.0,0.88697,0.0,0.98714,0.0
random_10,600,3,0.92636,0.0,0.99066,0.0,0.0,0.97513,0.0,1.0,0.0
random_10,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,600,5,0.78193,0.0,0.88697,0.97513,0.0,0.0,0.0,0.98896,0.0
random_10,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,600,7,0.99858,0.0,0.98714,1.0,0.0,0.98896,0.0,0.0,0.0
random_10,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,0,0,0.0,0.65599,0.85251,0.80188,0.8511,0.88921,0.97725,0.99303,0.97733
random_11,0,1,0.65599,0.0,0.85677,0.80952,0.84951,0.88932,0.97701,0.99535,0.97663
random_11,0,2,0.85251,0.85677,0.0,0.86971,0.85976,0.89899,0.97909,0.99579,0.97879
random_11,0,3,0.80188,0.80952,0.86971,0.0,0.86199,0.88425,0.98055,0.99077,0.98119
random_11,0,4,0.8511,0.84951,0.85976,0.86199,0.0,0.89896,0.97571,0.99124,0.98085
random_11,0,5,0.88921,0.88932,0.89899,0.88425,0.89896,0.0,0.98339,0.99482,0.98116
random_11,0,6,0.97725,0.97701,0.97909,0.98055,0.97571,0.98339,0.0,0.98627,0.97966
random_11,0,7,0.99303,0.99535,0.99579,0.99077,0.99124,0.99482,0.98627,0.0,1.0
random_11,0,8,0.97733,0.97663,0.97879,0.98119,0.98085,0.98116,0.97966,1.0,0.0
random_11,100,0,0.0,0.97122,0.9521,0.68878,0.9924,0.86146,0.99692,0.98218,1.0
random_11,100,1,0.97122,0.0,0.97875,0.97103,0.84328,0.97117,0.87788,0.98172,0.8985
random_11,100,2,0.9521,0.97875,0.0,0.9538,0.98874,0.94999,0.99355,0.97353,0.99696
random_11,100,3,0.68878,0.97103,0.9538,0.0,0.99018,0.84139,0.99588,0.95434,0.9999
random_11,100,4,0.9924,0.84328,0.98874,0.99018,0.0,0.98333,0.91751,0.97789,0.92571
random_11,100,5,0.86146,0.97117,0.94999,0.84139,0.98333,0.0,0.9937,0.96131,0.99896
random_11,100,6,0.99692,0.87788,0.99355,0.99588,0.91751,0.9937,0.0,0.98847,0.89967
random_11,100,7,0.98218,0.98172,0.97353,0.95434,0.97789,0.96131,0.98847,0.0,0.99534
random_11,100,8,1.0,0.8985,0.99696,0.9999,0.92571,0.99896,0.89967,0.99534,0.0
random_11,200,0,0.0,0.97009,0.97624,0.80248,0.97953,0.92766,1.0,0.99638,0.99983
random_11,200,1,0.97009,0.0,0.99667,0.97065,0.76416,0.97489,0.89719,0.98304,0.84156
random_11,200,2,0.97624,0.99667,0.0,0.97286,0.98535,0.97682,0.99256,0.98016,0.99674
random_11,200,3,0.80248,0.97065,0.97286,0.0,0.97777,0.86326,0.99919,0.97214,0.99826
random_11,200,4,0.97953,0.76416,0.98535,0.97777,0.0,0.96258,0.90442,0.96532,0.90919
random_11,200,5,0.92766,0.97489,0.97682,0.86326,0.96258,0.0,0.99174,0.97831,0.99177
random_11,200,6,1.0,0.89719,0.99256,0.99919,0.90442,0.99174,0.0,0.97051,0.86368
random_11,200,7,0.99638,0.98304,0.98016,0.97214,0.96532,0.97831,0.97051,0.0,0.97794
random_11,200,8,0.99983,0.84156,0.99674,0.99826,0.90919,0.99177,0.86368,0.97794,0.0
random_11,300,0,0.0,0.99572,0.9506,0.79435,0.97109,0.90317,0.97118,0.99472,0.9918
random_11,300,1,0.99572,0.0,1.0,0.99485,0.82243,0.99793,0.95514,0.99659,0.84909
random_11,300,2,0.9506,1.0,0.0,0.94837,0.97262,0.96749,0.98725,0.9846,0.99683
random_11,300,3,0.79435,0.99485,0.94837,0.0,0.97779,0.90762,0.9779,0.9851,0.99368
random_11,300,4,0.97109,0.82243,0.97262,0.97779,0.0,0.94388,0.91588,0.97547,0.90599
random_11,300,5,0.90317,0.99793,0.96749,0.90762,0.94388,0.0,0.96336,0.96764,0.99003
random_11,300,6,0.97118,0.95514,0.98725,0.9779,0.91588,0.96336,0.0,0.97916,0.9313
random_11,300,7,0.99472,0.99659,0.9846,0.9851,0.97547,0.96764,0.97916,0.0,0.98267
random_11,300,8,0.9918,0.84909,0.99683,0.99368,0.90599,0.99003,0.9313,0.98267,0.0
random_11,400,0,0.0,0.0,0.84851,0.78888,0.99644,0.85606,0.99624,0.99059,0.99814
random_11,400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,400,2,0.84851,0.0,0.0,0.91717,0.97683,0.97679,0.99793,0.99009,0.99638
random_11,400,3,0.78888,0.0,0.91717,0.0,0.99657,0.87511,0.99732,0.9804,0.99833
random_11,400,4,0.99644,0.0,0.97683,0.99657,0.0,0.99782,1.0,0.98955,0.876
random_11,400,5,0.85606,0.0,0.97679,0.87511,0.99782,0.0,0.99703,0.98493,0.99844
random_11,400,6,0.99624,0.0,0.99793,0.99732,1.0,0.99703,0.0,0.9941,0.99949
random_11,400,7,0.99059,0.0,0.99009,0.9804,0.98955,0.98493,0.9941,0.0,0.99722
random_11,400,8,0.99814,0.0,0.99638,0.99833,0.876,0.99844,0.99949,0.99722,0.0
random_11,500,0,0.0,0.0,0.87237,0.9372,0.0,0.83758,0.0,1.0,0.0
random_11,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,500,2,0.87237,0.0,0.0,0.98066,0.0,0.95232,0.0,0.99112,0.0
random_11,500,3,0.9372,0.0,0.98066,0.0,0.0,0.95478,0.0,0.99804,0.0
random_11,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,500,5,0.83758,0.0,0.95232,0.95478,0.0,0.0,0.0,0.99423,0.0
random_11,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,500,7,1.0,0.0,0.99112,0.99804,0.0,0.99423,0.0,0.0,0.0
random_11,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,600,0,0.0,0.0,0.78446,0.95842,0.0,0.71047,0.0,0.99736,0.0
random_11,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,600,2,0.78446,0.0,0.0,0.98471,0.0,0.84565,0.0,0.99288,0.0
random_11,600,3,0.95842,0.0,0.98471,0.0,0.0,0.96339,0.0,1.0,0.0
random_11,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,600,5,0.71047,0.0,0.84565,0.96339,0.0,0.0,0.0,0.99811,0.0
random_11,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,600,7,0.99736,0.0,0.99288,1.0,0.0,0.99811,0.0,0.0,0.0
random_11,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,0,0,0.0,0.65599,0.85251,0.80188,0.8511,0.88921,0.97725,0.99303,0.97733
random_12,0,1,0.65599,0.0,0.85677,0.80952,0.84951,0.88932,0.97701,0.99535,0.97663
random_12,0,2,0.85251,0.85677,0.0,0.86971,0.85976,0.89899,0.97909,0.99579,0.97879
random_12,0,3,0.80188,0.80952,0.86971,0.0,0.86199,0.88425,0.98055,0.99077,0.98119
random_12,0,4,0.8511,0.84951,0.85976,0.86199,0.0,0.89896,0.97571,0.99124,0.98085
random_12,0,5,0.88921,0.88932,0.89899,0.88425,0.89896,0.0,0.98339,0.99482,0.98116
random_12,0,6,0.97725,0.97701,0.97909,0.98055,0.97571,0.98339,0.0,0.98627,0.97966
random_12,0,7,0.99303,0.99535,0.99579,0.99077,0.99124,0.99482,0.98627,0.0,1.0
random_12,0,8,0.97733,0.97663,0.97879,0.98119,0.98085,0.98116,0.97966,1.0,0.0
random_12,100,0,0.0,0.97966,0.95148,0.66145,0.9915,0.86631,0.99645,0.97966,0.99793
random_12,100,1,0.97966,0.0,0.98416,0.97878,0.86209,0.97718,0.91551,0.97966,0.95341
random_12,100,2,0.95148,0.98416,0.0,0.95865,0.99369,0.95603,0.99724,0.95981,0.99956
random_12,100,3,0.66145,0.97878,0.95865,0.0,0.99231,0.84893,0.99539,0.958,0.99914
random_12,100,4,0.9915,0.86209,0.99369,0.99231,0.0,0.98686,0.91376,0.96943,0.97901
random_12,100,5,0.86631,0.97718,0.95603,0.84893,0.98686,0.0,0.99325,0.96228,1.0
random_12,100,6,0.99645,0.91551,0.99724,0.99539,0.91376,0.99325,0.0,0.98499,0.96094
random_12,100,7,0.97966,0.97966,0.95981,0.958,0.96943,0.96228,0.98499,0.0,0.99656
random_12,100,8,0.99793,0.95341,0.99956,0.99914,0.97901,1.0,0.96094,0.99656,0.0
random_12,200,0,0.0,0.96942,0.97734,0.74891,0.99195,0.9242,0.99867,0.99239,0.99947
random_12,200,1,0.96942,0.0,0.99249,0.9741,0.8108,0.98566,0.96153,0.98841,0.95008
random_12,200,2,0.97734,0.99249,0.0,0.97238,0.98226,0.97202,0.99686,0.98646,0.99913
random_12,200,3,0.74891,0.9741,0.97238,0.0,0.99021,0.86521,0.99978,0.97869,1.0
random_12,200,4,0.99195,0.8108,0.98226,0.99021,0.0,0.96184,0.94778,0.94337,0.93704
random_12,200,5,0.9242,0.98566,0.97202,0.86521,0.96184,0.0,0.99698,0.97561,0.99803
random_12,200,6,0.99867,0.96153,0.99686,0.99978,0.94778,0.99698,0.0,0.97305,0.91611
random_12,200,7,0.99239,0.98841,0.98646,0.97869,0.94337,0.97561,0.97305,0.0,0.98176
random_12,200,8,0.99947,0.95008,0.99913,1.0,0.93704,0.99803,0.91611,0.98176,0.0
random_12,300,0,0.0,0.99253,0.93282,0.82054,0.96515,0.93513,0.99752,0.99942,1.0
random_12,300,1,0.99253,0.0,0.98804,0.97484,0.87818,0.9906,0.93276,0.99636,0.85571
random_12,300,2,0.93282,0.98804,0.0,0.92484,0.97689,0.97462,0.99583,0.99191,0.9977
random_12,300,3,0.82054,0.97484,0.92484,0.0,0.98159,0.90167,0.99647,0.99217,0.98575
random_12,300,4,0.96515,0.87818,0.97689,0.98159,0.0,0.93513,0.93604,0.97784,0.90085
random_12,300,5,0.93513,0.9906,0.97462,0.90167,0.93513,0.0,0.98219,0.97509,0.96662
random_12,300,6,0.99752,0.93276,0.99583,0.99647,0.93604,0.98219,0.0,0.98672,0.88568
random_12,300,7,0.99942,0.99636,0.99191,0.99217,0.97784,0.97509,0.98672,0.0,0.98326
random_12,300,8,1.0,0.85571,0.9977,0.98575,0.90085,0.96662,0.88568,0.98326,0.0
random_12,400,0,0.0,0.99941,0.88728,0.83306,0.96426,0.92286,0.98021,0.99287,0.98445
random_12,400,1,0.99941,0.0,0.99693,0.99885,0.9836,0.99757,0.90618,1.0,0.79327
random_12,400,2,0.88728,0.99693,0.0,0.9238,0.98977,0.97747,0.99416,0.98927,0.99574
random_12,400,3,0.83306,0.99885,0.9238,0.0,0.97599,0.87217,0.9836,0.98645,0.99185
random_12,400,4,0.96426,0.9836,0.98977,0.97599,0.0,0.97163,0.86371,0.98945,0.97398
random_12,400,5,0.92286,0.99757,0.97747,0.87217,0.97163,0.0,0.9717,0.98679,0.98734
random_12,400,6,0.98021,0.90618,0.99416,0.9836,0.86371,0.9717,0.0,0.98718,0.79046
random_12,400,7,0.99287,1.0,0.98927,0.98645,0.98945,0.98679,0.98718,0.0,0.9975
random_12,400,8,0.98445,0.79327,0.99574,0.99185,0.97398,0.98734,0.79046,0.9975,0.0
random_12,500,0,0.0,0.0,0.84159,0.81729,0.0,0.85241,0.9875,0.96391,0.0
random_12,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,500,2,0.84159,0.0,0.0,0.91453,0.0,0.91023,0.95841,0.95676,0.0
random_12,500,3,0.81729,0.0,0.91453,0.0,0.0,0.86957,0.99581,0.95624,0.0
random_12,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,500,5,0.85241,0.0,0.91023,0.86957,0.0,0.0,0.99698,0.9586,0.0
random_12,500,6,0.9875,0.0,0.95841,0.99581,0.0,0.99698,0.0,1.0,0.0
random_12,500,7,0.96391,0.0,0.95676,0.95624,0.0,0.9586,1.0,0.0,0.0
random_12,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,600,0,0.0,0.0,0.85252,0.94881,0.0,0.75653,0.0,1.0,0.0
random_12,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,600,2,0.85252,0.0,0.0,0.97969,0.0,0.8434,0.0,0.99009,0.0
random_12,600,3,0.94881,0.0,0.97969,0.0,0.0,0.98016,0.0,0.99296,0.0
random_12,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,600,5,0.75653,0.0,0.8434,0.98016,0.0,0.0,0.0,0.9933,0.0
random_12,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,600,7,1.0,0.0,0.99009,0.99296,0.0,0.9933,0.0,0.0,0.0
random_12,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,0,0,0.0,0.65599,0.85251,0.80188,0.8511,0.88921,0.97725,0.99303,0.97733
random_13,0,1,0.65599,0.0,0.85677,0.80952,0.84951,0.88932,0.97701,0.99535,0.97663
random_13,0,2,0.85251,0.85677,0.0,0.86971,0.85976,0.89899,0.97909,0.99579,0.97879
random_13,0,3,0.80188,0.80952,0.86971,0.0,0.86199,0.88425,0.98055,0.99077,0.98119
random_13,0,4,0.8511,0.84951,0.85976,0.86199,0.0,0.89896,0.97571,0.99124,0.98085
random_13,0,5,0.88921,0.88932,0.89899,0.88425,0.89896,0.0,0.98339,0.99482,0.98116
random_13,0,6,0.97725,0.97701,0.97909,0.98055,0.97571,0.98339,0.0,0.98627,0.97966
random_13,0,7,0.99303,0.99535,0.99579,0.99077,0.99124,0.99482,0.98627,0.0,1.0
random_13,0,8,0.97733,0.97663,0.97879,0.98119,0.98085,0.98116,0.97966,1.0,0.0
random_13,100,0,0.0,0.98434,0.95083,0.68135,0.99216,0.86323,0.99673,0.98007,0.99907
random_13,100,1,0.98434,0.0,0.98163,0.98044,0.81245,0.98174,0.89533,0.97199,0.92842
random_13,100,2,0.95083,0.98163,0.0,0.95526,0.99262,0.95457,0.99483,0.97484,0.99887
random_13,100,3,0.68135,0.98044,0.95526,0.0,0.9926,0.83452,0.9954,0.95843,0.99979
random_13,100,4,0.99216,0.81245,0.99262,0.9926,0.0,0.98894,0.91007,0.9754,0.94956
random_13,100,5,0.86323,0.98174,0.95457,0.83452,0.98894,0.0,0.99611,0.96193,1.0
random_13,100,6,0.99673,0.89533,0.99483,0.9954,0.91007,0.99611,0.0,0.98987,0.93897
random_13,100,7,0.98007,0.97199,0.97484,0.95843,0.9754,0.96193,0.98987,0.0,0.99515
random_13,100,8,0.99907,0.92842,0.99887,0.99979,0.94956,1.0,0.93897,0.99515,0.0
random_13,200,0,0.0,0.96905,0.97933,0.79399,0.97861,0.92898,0.9991,0.99538,1.0
random_13,200,1,0.96905,0.0,0.99488,0.9689,0.73677,0.97381,0.88665,0.98499,0.88907
random_13,200,2,0.97933,0.99488,0.0,0.96776,0.98943,0.97858,0.99845,0.99095,0.99871
random_13,200,3,0.79399,0.9689,0.96776,0.0,0.98201,0.84256,0.99681,0.97998,0.99839
random_13,200,4,0.97861,0.73677,0.98943,0.98201,0.0,0.94899,0.91754,0.95584,0.92068
random_13,200,5,0.92898,0.97381,0.97858,0.84256,0.94899,0.0,0.99534,0.97743,0.99357
random_13,200,6,0.9991,0.88665,0.99845,0.99681,0.91754,0.99534,0.0,0.98459,0.86439
random_13,200,7,0.99538,0.98499,0.99095,0.97998,0.95584,0.97743,0.98459,0.0,0.9782
random_13,200,8,1.0,0.88907,0.99871,0.99839,0.92068,0.99357,0.86439,0.9782,0.0
random_13,300,0,0.0,0.99491,0.93219,0.76722,0.95063,0.87832,0.97978,0.98923,0.99862
random_13,300,1,0.99491,0.0,0.9936,0.98636,0.94551,0.98225,0.9628,0.99901,0.96921
random_13,300,2,0.93219,0.9936,0.0,0.91839,0.97385,0.96455,0.9822,0.98861,0.99932
random_13,300,3,0.76722,0.98636,0.91839,0.0,0.93753,0.877,0.98756,0.98067,0.99595
random_13,300,4,0.95063,0.94551,0.97385,0.93753,0.0,0.93838,0.91761,0.96737,0.96002
random_13,300,5,0.87832,0.98225,0.96455,0.877,0.93838,0.0,0.98652,0.9781,0.99367
random_13,300,6,0.97978,0.9628,0.9822,0.98756,0.91761,0.98652,0.0,0.9767,0.97127
random_13,300,7,0.98923,0.99901,0.98861,0.98067,0.96737,0.9781,0.9767,0.0,1.0
random_13,300,8,0.99862,0.96921,0.99932,0.99595,0.96002,0.99367,0.97127,1.0,0.0
random_13,400,0,0.0,0.98897,0.8898,0.85856,0.988,0.87371,0.99762,0.99752,0.9996
random_13,400,1,0.98897,0.0,0.98006,0.99525,0.83023,0.99672,0.9564,0.9993,0.93646
random_13,400,2,0.8898,0.98006,0.0,0.90805,0.99684,0.96674,0.99902,0.99112,0.99949
random_13,400,3,0.85856,0.99525,0.90805,0.0,0.99923,0.89724,0.99942,0.98959,0.99979
random_13,400,4,0.988,0.83023,0.99684,0.99923,0.0,0.99629,0.94805,0.99144,0.95669
random_13,400,5,0.87371,0.99672,0.96674,0.89724,0.99629,0.0,0.99336,0.99579,1.0
random_13,400,6,0.99762,0.9564,0.99902,0.99942,0.94805,0.99336,0.0,0.99371,0.83958
random_13,400,7,0.99752,0.9993,0.99112,0.98959,0.99144,0.99579,0.99371,0.0,0.99078
random_13,400,8,0.9996,0.93646,0.99949,0.99979,0.95669,1.0,0.83958,0.99078,0.0
random_13,500,0,0.0,0.0,0.8793,0.87815,0.9922,0.76345,0.9967,0.99588,0.99738
random_13,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,500,2,0.8793,0.0,0.0,0.95747,0.99766,0.9252,0.98056,0.98738,0.98479
random_13,500,3,0.87815,0.0,0.95747,0.0,0.99897,0.87583,0.99967,0.99252,0.9994
random_13,500,4,0.9922,0.0,0.99766,0.99897,0.0,0.98598,0.88733,0.99846,0.99986
random_13,500,5,0.76345,0.0,0.9252,0.87583,0.98598,0.0,0.9918,0.99093,0.99773
random_13,500,6,0.9967,0.0,0.98056,0.99967,0.88733,0.9918,0.0,0.99921,0.82776
random_13,500,7,0.99588,0.0,0.98738,0.99252,0.99846,0.99093,0.99921,0.0,1.0
random_13,500,8,0.99738,0.0,0.98479,0.9994,0.99986,0.99773,0.82776,1.0,0.0
random_13,600,0,0.0,0.0,0.83293,0.98527,0.0,0.72538,0.0,1.0,0.0
random_13,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,600,2,0.83293,0.0,0.0,0.99719,0.0,0.85972,0.0,0.98416,0.0
random_13,600,3,0.98527,0.0,0.99719,0.0,0.0,0.98397,0.0,0.99235,0.0
random_13,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,600,5,0.72538,0.0,0.85972,0.98397,0.0,0.0,0.0,0.99638,0.0
random_13,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,600,7,1.0,0.0,0.98416,0.99235,0.0,0.99638,0.0,0.0,0.0
random_13,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,0,0,0.0,0.65599,0.85251,0.80188,0.8511,0.88921,0.97725,0.99303,0.97733
random_14,0,1,0.65599,0.0,0.85677,0.80952,0.84951,0.88932,0.97701,0.99535,0.97663
random_14,0,2,0.85251,0.85677,0.0,0.86971,0.85976,0.89899,0.97909,0.99579,0.97879
random_14,0,3,0.80188,0.80952,0.86971,0.0,0.86199,0.88425,0.98055,0.99077,0.98119
random_14,0,4,0.8511,0.84951,0.85976,0.86199,0.0,0.89896,0.97571,0.99124,0.98085
random_14,0,5,0.88921,0.88932,0.89899,0.88425,0.89896,0.0,0.98339,0.99482,0.98116
random_14,0,6,0.97725,0.97701,0.97909,0.98055,0.97571,0.98339,0.0,0.98627,0.97966
random_14,0,7,0.99303,0.99535,0.99579,0.99077,0.99124,0.99482,0.98627,0.0,1.0
random_14,0,8,0.97733,0.97663,0.97879,0.98119,0.98085,0.98116,0.97966,1.0,0.0
random_14,100,0,0.0,0.97237,0.95432,0.67794,0.9927,0.85845,0.99574,0.98047,0.99878
random_14,100,1,0.97237,0.0,0.98492,0.97652,0.86481,0.96955,0.90365,0.97622,0.95205
random_14,100,2,0.95432,0.98492,0.0,0.95202,0.99338,0.94965,0.99625,0.96841,1.0
random_14,100,3,0.67794,0.97652,0.95202,0.0,0.99247,0.84474,0.99657,0.95666,0.99978
random_14,100,4,0.9927,0.86481,0.99338,0.99247,0.0,0.98596,0.91925,0.96351,0.96994
random_14,100,5,0.85845,0.96955,0.94965,0.84474,0.98596,0.0,0.99675,0.95619,0.99959
random_14,100,6,0.99574,0.90365,0.99625,0.99657,0.91925,0.99675,0.0,0.97886,0.96043
random_14,100,7,0.98047,0.97622,0.96841,0.95666,0.96351,0.95619,0.97886,0.0,0.99663
random_14,100,8,0.99878,0.95205,1.0,0.99978,0.96994,0.99959,0.96043,0.99663,0.0
random_14,200,0,0.0,0.96102,0.96974,0.74215,0.98375,0.92445,1.0,0.9946,0.99906
random_14,200,1,0.96102,0.0,0.99415,0.97499,0.69567,0.98167,0.94227,0.98303,0.91561
random_14,200,2,0.96974,0.99415,0.0,0.96309,0.99048,0.95975,0.99547,0.98509,0.99653
random_14,200,3,0.74215,0.97499,0.96309,0.0,0.98745,0.87877,0.99823,0.98058,0.99884
random_14,200,4,0.98375,0.69567,0.99048,0.98745,0.0,0.96633,0.90902,0.96564,0.91933
random_14,200,5,0.92445,0.98167,0.95975,0.87877,0.96633,0.0,0.99382,0.97169,0.99482
random_14,200,6,1.0,0.94227,0.99547,0.99823,0.90902,0.99382,0.0,0.97605,0.92561
random_14,200,7,0.9946,0.98303,0.98509,0.98058,0.96564,0.97169,0.97605,0.0,0.98095
random_14,200,8,0.99906,0.91561,0.99653,0.99884,0.91933,0.99482,0.92561,0.98095,0.0
random_14,300,0,0.0,0.9891,0.94329,0.83365,0.9556,0.90493,0.98843,0.98939,0.99949
random_14,300,1,0.9891,0.0,0.98398,0.99464,0.86912,0.9679,0.86286,0.99253,0.77822
random_14,300,2,0.94329,0.98398,0.0,0.96343,0.96682,0.97147,0.9861,0.98914,0.99753
random_14,300,3,0.83365,0.99464,0.96343,0.0,0.9915,0.87667,0.98634,0.98275,1.0
random_14,300,4,0.9556,0.86912,0.96682,0.9915,0.0,0.92127,0.92996,0.96499,0.95081
random_14,300,5,0.90493,0.9679,0.97147,0.87667,0.92127,0.0,0.96172,0.9734,0.9893
random_14,300,6,0.98843,0.86286,0.9861,0.98634,0.92996,0.96172,0.0,0.97222,0.92469
random_14,300,7,0.98939,0.99253,0.98914,0.98275,0.96499,0.9734,0.97222,0.0,0.99126
random_14,300,8,0.99949,0.77822,0.99753,1.0,0.95081,0.9893,0.92469,0.99126,0.0
random_14,400,0,0.0,0.0,0.87602,0.86556,0.99111,0.84737,0.99564,0.99318,0.0
random_14,400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,400,2,0.87602,0.0,0.0,0.92844,0.99871,0.96241,0.99442,0.9885,0.0
random_14,400,3,0.86556,0.0,0.92844,0.0,1.0,0.8692,0.99761,0.99224,0.0
random_14,400,4,0.99111,0.0,0.99871,1.0,0.0,0.99645,0.96396,0.98847,0.0
random_14,400,5,0.84737,0.0,0.96241,0.8692,0.99645,0.0,0.99685,0.98683,0.0
random_14,400,6,0.99564,0.0,0.99442,0.99761,0.96396,0.99685,0.0,0.98342,0.0
random_14,400,7,0.99318,0.0,0.9885,0.99224,0.98847,0.98683,0.98342,0.0,0.0
random_14,400,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,500,0,0.0,0.0,0.8863,0.90006,0.0,0.81001,0.0,1.0,0.0
random_14,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,500,2,0.8863,0.0,0.0,0.93407,0.0,0.93671,0.0,0.99253,0.0
random_14,500,3,0.90006,0.0,0.93407,0.0,0.0,0.89546,0.0,0.99672,0.0
random_14,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,500,5,0.81001,0.0,0.93671,0.89546,0.0,0.0,0.0,0.99147,0.0
random_14,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,500,7,1.0,0.0,0.99253,0.99672,0.0,0.99147,0.0,0.0,0.0
random_14,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,600,0,0.0,0.0,0.86633,0.90513,0.0,0.77885,0.0,0.99813,0.0
random_14,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,600,2,0.86633,0.0,0.0,0.98333,0.0,0.87372,0.0,0.99249,0.0
random_14,600,3,0.90513,0.0,0.98333,0.0,0.0,0.94509,0.0,1.0,0.0
random_14,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_14,600,5,0.77885,0.0,0.87372,0.94509,0.0,0.0,0.0,0.99733,0.0
random_14,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
