filename,r,type_id,0,1,2,3,4,5,6,7,8
random_7,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,1,7,0.40385,1.0,0.40134,0.64286,1.0,0.65625,0.0,0.0,0.0
random_7,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,2,0,0.0,0.24016,0.25756,0.25458,0.41795,0.19661,0.0,0.61046,0.0
random_7,2,1,0.24016,0.0,0.21796,0.3153,0.50949,0.26483,0.0,0.5242,0.0
random_7,2,2,0.25756,0.21796,0.0,0.27362,0.44643,0.26935,0.0,0.59184,0.0
random_7,2,3,0.25458,0.3153,0.27362,0.0,0.56044,0.31839,0.0,0.74026,0.0
random_7,2,4,0.41795,0.50949,0.44643,0.56044,0.0,0.42663,0.0,1.0,0.0
random_7,2,5,0.19661,0.26483,0.26935,0.31839,0.42663,0.0,0.0,0.71505,0.0
random_7,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,2,7,0.61046,0.5242,0.59184,0.74026,1.0,0.71505,0.0,0.0,0.0
random_7,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,3,0,0.0,0.09501,0.09502,0.12124,0.1128,0.07351,0.33685,0.24314,0.22277
random_7,3,1,0.09501,0.0,0.07259,0.09854,0.14181,0.079,0.33482,0.24107,0.2967
random_7,3,2,0.09502,0.07259,0.0,0.09596,0.13216,0.0977,0.29968,0.20833,0.27083
random_7,3,3,0.12124,0.09854,0.09596,0.0,0.1813,0.12887,0.35606,0.22436,0.30556
random_7,3,4,0.1128,0.14181,0.13216,0.1813,0.0,0.10924,0.42857,0.30159,0.40179
random_7,3,5,0.07351,0.079,0.0977,0.12887,0.10924,0.0,0.33929,0.23469,0.3022
random_7,3,6,0.33685,0.33482,0.29968,0.35606,0.42857,0.33929,0.0,0.75,1.0
random_7,3,7,0.24314,0.24107,0.20833,0.22436,0.30159,0.23469,0.75,0.0,0.6
random_7,3,8,0.22277,0.2967,0.27083,0.30556,0.40179,0.3022,1.0,0.6,0.0
random_7,4,0,0.0,0.14044,0.15737,0.17391,0.1482,0.11576,0.41478,0.22107,0.37873
random_7,4,1,0.14044,0.0,0.12514,0.19395,0.12412,0.12649,0.38393,0.20356,0.42092
random_7,4,2,0.15737,0.12514,0.0,0.16331,0.16473,0.14403,0.33239,0.17457,0.44744
random_7,4,3,0.17391,0.19395,0.16331,0.0,0.19239,0.19943,0.37143,0.14092,0.5051
random_7,4,4,0.1482,0.12412,0.16473,0.19239,0.0,0.12618,0.38462,0.1934,0.57692
random_7,4,5,0.11576,0.12649,0.14403,0.19943,0.12618,0.0,0.41279,0.2103,0.46096
random_7,4,6,0.41478,0.38393,0.33239,0.37143,0.38462,0.41279,0.0,0.40909,1.0
random_7,4,7,0.22107,0.20356,0.17457,0.14092,0.1934,0.2103,0.40909,0.0,0.55556
random_7,4,8,0.37873,0.42092,0.44744,0.5051,0.57692,0.46096,1.0,0.55556,0.0
random_7,5,0,0.0,0.27904,0.29336,0.27366,0.2399,0.23874,0.77531,0.42648,0.52867
random_7,5,1,0.27904,0.0,0.26307,0.33661,0.14958,0.28129,0.75897,0.45074,0.625
random_7,5,2,0.29336,0.26307,0.0,0.28076,0.21242,0.29523,0.59681,0.35605,0.53337
random_7,5,3,0.27366,0.33661,0.28076,0.0,0.27525,0.32747,0.71614,0.31314,0.64937
random_7,5,4,0.2399,0.14958,0.21242,0.27525,0.0,0.21883,0.69565,0.38728,0.56812
random_7,5,5,0.23874,0.28129,0.29523,0.32747,0.21883,0.0,0.74516,0.43322,0.63508
random_7,5,6,0.77531,0.75897,0.59681,0.71614,0.69565,0.74516,0.0,0.68889,1.0
random_7,5,7,0.42648,0.45074,0.35605,0.31314,0.38728,0.43322,0.68889,0.0,0.63636
random_7,5,8,0.52867,0.625,0.53337,0.64937,0.56812,0.63508,1.0,0.63636,0.0
random_8,1,0,0.0,0.5858,0.32144,0.3358,0.53254,0.30811,0.0,0.0,0.0
random_8,1,1,0.5858,0.0,0.49595,0.75321,1.0,0.63874,0.0,0.0,0.0
random_8,1,2,0.32144,0.49595,0.0,0.36589,0.49494,0.39784,0.0,0.0,0.0
random_8,1,3,0.3358,0.75321,0.36589,0.0,0.70192,0.45517,0.0,0.0,0.0
random_8,1,4,0.53254,1.0,0.49494,0.70192,0.0,0.65522,0.0,0.0,0.0
random_8,1,5,0.30811,0.63874,0.39784,0.45517,0.65522,0.0,0.0,0.0,0.0
random_8,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_8,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_8,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_8,2,0,0.0,0.11909,0.11137,0.10547,0.2148,0.07588,0.34635,0.0,0.0
random_8,2,1,0.11909,0.0,0.13723,0.09952,0.20317,0.12715,0.42667,0.0,0.0
random_8,2,2,0.11137,0.13723,0.0,0.07596,0.23907,0.12802,0.36508,0.0,0.0
random_8,2,3,0.10547,0.09952,0.07596,0.0,0.23469,0.11176,0.34524,0.0,0.0
random_8,2,4,0.2148,0.20317,0.23907,0.23469,0.0,0.29132,1.0,0.0,0.0
random_8,2,5,0.07588,0.12715,0.12802,0.11176,0.29132,0.0,0.43025,0.0,0.0
random_8,2,6,0.34635,0.42667,0.36508,0.34524,1.0,0.43025,0.0,0.0,0.0
random_8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_8,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_8,3,0,0.0,0.09228,0.10081,0.09272,0.13766,0.06759,0.24574,0.32774,0.23887
random_8,3,1,0.09228,0.0,0.12269,0.08599,0.15253,0.10674,0.24434,0.37299,0.25368
random_8,3,2,0.10081,0.12269,0.0,0.0969,0.15803,0.10504,0.24029,0.30704,0.27222
random_8,3,3,0.09272,0.08599,0.0969,0.0,0.1676,0.06379,0.244,0.33692,0.28714
random_8,3,4,0.13766,0.15253,0.15803,0.1676,0.0,0.16328,0.36257,0.42857,0.17763
random_8,3,5,0.06759,0.10674,0.10504,0.06379,0.16328,0.0,0.26591,0.33829,0.2776
random_8,3,6,0.24574,0.24434,0.24029,0.244,0.36257,0.26591,0.0,0.75,0.6
random_8,3,7,0.32774,0.37299,0.30704,0.33692,0.42857,0.33829,0.75,0.0,1.0
random_8,3,8,0.23887,0.25368,0.27222,0.28714,0.17763,0.2776,0.6,1.0,0.0
random_8,4,0,0.0,0.16466,0.22254,0.21099,0.25826,0.13839,0.40247,0.44645,0.48453
random_8,4,1,0.16466,0.0,0.22097,0.17095,0.1859,0.19613,0.34098,0.42903,0.39225
random_8,4,2,0.22254,0.22097,0.0,0.19254,0.25241,0.21792,0.26298,0.33456,0.52381
random_8,4,3,0.21099,0.17095,0.19254,0.0,0.29051,0.1537,0.24376,0.38444,0.56423
random_8,4,4,0.25826,0.1859,0.25241,0.29051,0.0,0.26139,0.49286,0.55,0.27273
random_8,4,5,0.13839,0.19613,0.21792,0.1537,0.26139,0.0,0.40565,0.37256,0.54267
random_8,4,6,0.40247,0.34098,0.26298,0.24376,0.49286,0.40565,0.0,0.4,0.85714
random_8,4,7,0.44645,0.42903,0.33456,0.38444,0.55,0.37256,0.4,0.0,1.0
random_8,4,8,0.48453,0.39225,0.52381,0.56423,0.27273,0.54267,0.85714,1.0,0.0
random_8,5,0,0.0,0.30541,0.42422,0.38123,0.42651,0.28075,0.76563,0.4082,0.67541
random_8,5,1,0.30541,0.0,0.46296,0.34994,0.28619,0.40376,0.71258,0.44101,0.56501
random_8,5,2,0.42422,0.46296,0.0,0.37466,0.50891,0.46765,0.58198,0.36983,0.73093
random_8,5,3,0.38123,0.34994,0.37466,0.0,0.50588,0.32216,0.53315,0.37846,0.72978
random_8,5,4,0.42651,0.28619,0.50891,0.50588,0.0,0.52009,0.90607,0.60315,0.32216
random_8,5,5,0.28075,0.40376,0.46765,0.32216,0.52009,0.0,0.78902,0.39252,0.75553
random_8,5,6,0.76563,0.71258,0.58198,0.53315,0.90607,0.78902,0.0,0.65792,1.0
random_8,5,7,0.4082,0.44101,0.36983,0.37846,0.60315,0.39252,0.65792,0.0,0.90865
random_8,5,8,0.67541,0.56501,0.73093,0.72978,0.32216,0.75553,1.0,0.90865,0.0
random_9,1,0,0.0,0.54799,0.23006,0.38349,0.54548,0.46947,0.0,0.0,0.0
random_9,1,1,0.54799,0.0,0.51013,0.6568,1.0,0.87949,0.0,0.0,0.0
random_9,1,2,0.23006,0.51013,0.0,0.29165,0.60183,0.47905,0.0,0.0,0.0
random_9,1,3,0.38349,0.6568,0.29165,0.0,0.56049,0.71538,0.0,0.0,0.0
random_9,1,4,0.54548,1.0,0.60183,0.56049,0.0,0.71538,0.0,0.0,0.0
random_9,1,5,0.46947,0.87949,0.47905,0.71538,0.71538,0.0,0.0,0.0,0.0
random_9,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_9,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_9,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_9,2,0,0.0,0.73478,0.40245,0.40185,0.71959,0.35712,0.0,0.0,0.0
random_9,2,1,0.73478,0.0,0.73457,0.8782,1.0,0.78962,0.0,0.0,0.0
random_9,2,2,0.40245,0.73457,0.0,0.34749,0.92824,0.35427,0.0,0.0,0.0
random_9,2,3,0.40185,0.8782,0.34749,0.0,0.84338,0.40607,0.0,0.0,0.0
random_9,2,4,0.71959,1.0,0.92824,0.84338,0.0,0.86255,0.0,0.0,0.0
random_9,2,5,0.35712,0.78962,0.35427,0.40607,0.86255,0.0,0.0,0.0,0.0
random_9,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_9,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_9,3,0,0.0,0.16478,0.09249,0.10383,0.1832,0.08342,0.12484,0.34313,0.26248
random_9,3,1,0.16478,0.0,0.16813,0.16364,0.21742,0.14973,0.15691,0.36702,0.33633
random_9,3,2,0.09249,0.16813,0.0,0.04764,0.15587,0.09359,0.16116,0.29399,0.26309
random_9,3,3,0.10383,0.16364,0.04764,0.0,0.19733,0.09394,0.15882,0.31538,0.27143
random_9,3,4,0.1832,0.21742,0.15587,0.19733,0.0,0.20455,0.29091,0.61364,0.52597
random_9,3,5,0.08342,0.14973,0.09359,0.09394,0.20455,0.0,0.14631,0.36364,0.27273
random_9,3,6,0.12484,0.15691,0.16116,0.15882,0.29091,0.14631,0.0,0.5,0.42857
random_9,3,7,0.34313,0.36702,0.29399,0.31538,0.61364,0.36364,0.5,0.0,1.0
random_9,3,8,0.26248,0.33633,0.26309,0.27143,0.52597,0.27273,0.42857,1.0,0.0
random_9,4,0,0.0,0.34131,0.1758,0.18854,0.31065,0.13392,0.32828,0.41264,0.5276
random_9,4,1,0.34131,0.0,0.33105,0.32719,0.30741,0.33283,0.27023,0.52315,0.61111
random_9,4,2,0.1758,0.33105,0.0,0.08188,0.23367,0.177,0.28015,0.3414,0.52502
random_9,4,3,0.18854,0.32719,0.08188,0.0,0.28794,0.17784,0.27215,0.32753,0.55335
random_9,4,4,0.31065,0.30741,0.23367,0.28794,0.0,0.32657,0.3666,0.42279,0.79412
random_9,4,5,0.13392,0.33283,0.177,0.17784,0.32657,0.0,0.35504,0.43929,0.46978
random_9,4,6,0.32828,0.27023,0.28015,0.27215,0.3666,0.35504,0.0,0.6,0.75
random_9,4,7,0.41264,0.52315,0.3414,0.32753,0.42279,0.43929,0.6,0.0,1.0
random_9,4,8,0.5276,0.61111,0.52502,0.55335,0.79412,0.46978,0.75,1.0,0.0
random_9,5,0,0.0,0.66006,0.34864,0.36328,0.40079,0.28698,0.58903,0.45322,0.72586
random_9,5,1,0.66006,0.0,0.64275,0.60653,0.50026,0.62229,0.49677,0.72041,1.0
random_9,5,2,0.34864,0.64275,0.0,0.16599,0.30693,0.3365,0.51653,0.39242,0.66854
random_9,5,3,0.36328,0.60653,0.16599,0.0,0.41238,0.34069,0.5068,0.32466,0.83079
random_9,5,4,0.40079,0.50026,0.30693,0.41238,0.0,0.42358,0.50275,0.47676,0.75615
random_9,5,5,0.28698,0.62229,0.3365,0.34069,0.42358,0.0,0.61793,0.42066,0.58811
random_9,5,6,0.58903,0.49677,0.51653,0.5068,0.50275,0.61793,0.0,0.62971,0.88527
random_9,5,7,0.45322,0.72041,0.39242,0.32466,0.47676,0.42066,0.62971,0.0,0.80364
random_9,5,8,0.72586,1.0,0.66854,0.83079,0.75615,0.58811,0.88527,0.80364,0.0
random_10,1,0,0.0,0.15143,0.06908,0.05496,0.13267,0.116,0.16667,0.22333,0.0
random_10,1,1,0.15143,0.0,0.18049,0.18961,0.27381,0.28571,0.5,0.5,0.0
random_10,1,2,0.06908,0.18049,0.0,0.05295,0.10061,0.12729,0.18856,0.21107,0.0
random_10,1,3,0.05496,0.18961,0.05295,0.0,0.11371,0.13378,0.28696,0.27391,0.0
random_10,1,4,0.13267,0.27381,0.10061,0.11371,0.0,0.23438,0.45,0.45,0.0
random_10,1,5,0.116,0.28571,0.12729,0.13378,0.23438,0.0,0.4,0.225,0.0
random_10,1,6,0.16667,0.5,0.18856,0.28696,0.45,0.4,0.0,1.0,0.0
random_10,1,7,0.22333,0.5,0.21107,0.27391,0.45,0.225,1.0,0.0,0.0
random_10,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,2,0,0.0,0.13367,0.08635,0.09051,0.15438,0.10934,0.33478,0.25201,0.0
random_10,2,1,0.13367,0.0,0.11717,0.14482,0.205,0.17024,0.3,0.29773,0.0
random_10,2,2,0.08635,0.11717,0.0,0.08043,0.1289,0.12257,0.30568,0.28384,0.0
random_10,2,3,0.09051,0.14482,0.08043,0.0,0.15327,0.13088,0.33258,0.27731,0.0
random_10,2,4,0.15438,0.205,0.1289,0.15327,0.0,0.20168,0.32143,0.38125,0.0
random_10,2,5,0.10934,0.17024,0.12257,0.13088,0.20168,0.0,0.44118,0.21765,0.0
random_10,2,6,0.33478,0.3,0.30568,0.33258,0.32143,0.44118,0.0,1.0,0.0
random_10,2,7,0.25201,0.29773,0.28384,0.27731,0.38125,0.21765,1.0,0.0,0.0
random_10,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_10,3,0,0.0,0.17983,0.11286,0.09452,0.18409,0.13062,0.38119,0.32011,0.32643
random_10,3,1,0.17983,0.0,0.17073,0.19329,0.1642,0.19051,0.35948,0.47059,0.46078
random_10,3,2,0.11286,0.17073,0.0,0.08301,0.18733,0.16076,0.36415,0.37722,0.3296
random_10,3,3,0.09452,0.19329,0.08301,0.0,0.20129,0.13862,0.39048,0.34286,0.27143
random_10,3,4,0.18409,0.1642,0.18733,0.20129,0.0,0.24045,0.31228,0.50526,0.53684
random_10,3,5,0.13062,0.19051,0.16076,0.13862,0.24045,0.0,0.41818,0.29697,0.4
random_10,3,6,0.38119,0.35948,0.36415,0.39048,0.31228,0.41818,0.0,1.0,1.0
random_10,3,7,0.32011,0.47059,0.37722,0.34286,0.50526,0.29697,1.0,0.0,0.75
random_10,3,8,0.32643,0.46078,0.3296,0.27143,0.53684,0.4,1.0,0.75,0.0
random_10,4,0,0.0,0.22651,0.15288,0.13333,0.25504,0.13378,0.42299,0.35778,0.48243
random_10,4,1,0.22651,0.0,0.22483,0.22958,0.27476,0.22924,0.44655,0.44052,0.53793
random_10,4,2,0.15288,0.22483,0.0,0.10233,0.22621,0.16734,0.33259,0.38668,0.48035
random_10,4,3,0.13333,0.22958,0.10233,0.0,0.26324,0.16258,0.42724,0.39103,0.38483
random_10,4,4,0.25504,0.27476,0.22621,0.26324,0.0,0.28889,0.2069,0.45858,0.68025
random_10,4,5,0.13378,0.22924,0.16734,0.16258,0.28889,0.0,0.443,0.38567,0.49805
random_10,4,6,0.42299,0.44655,0.33259,0.42724,0.2069,0.443,0.0,0.62931,0.96552
random_10,4,7,0.35778,0.44052,0.38668,0.39103,0.45858,0.38567,0.62931,0.0,1.0
random_10,4,8,0.48243,0.53793,0.48035,0.38483,0.68025,0.49805,0.96552,1.0,0.0
random_10,5,0,0.0,0.42068,0.29324,0.18825,0.41422,0.18368,0.77696,0.60417,0.4564
random_10,5,1,0.42068,0.0,0.41812,0.40979,0.41958,0.49018,0.81016,0.73047,0.67678
random_10,5,2,0.29324,0.41812,0.0,0.20089,0.39472,0.26289,0.61105,0.59622,0.40345
random_10,5,3,0.18825,0.40979,0.20089,0.0,0.38848,0.23987,0.75115,0.62297,0.4215
random_10,5,4,0.41422,0.41958,0.39472,0.38848,0.0,0.46105,0.39663,0.65271,0.50748
random_10,5,5,0.18368,0.49018,0.26289,0.23987,0.46105,0.0,0.74889,0.59441,0.51036
random_10,5,6,0.77696,0.81016,0.61105,0.75115,0.39663,0.74889,0.0,1.0,0.77163
random_10,5,7,0.60417,0.73047,0.59622,0.62297,0.65271,0.59441,1.0,0.0,0.75524
random_10,5,8,0.4564,0.67678,0.40345,0.4215,0.50748,0.51036,0.77163,0.75524,0.0
random_11,1,0,0.0,0.18247,0.05803,0.09738,0.16011,0.1288,0.26321,0.18182,0.0
random_11,1,1,0.18247,0.0,0.1886,0.22655,0.30357,0.33333,0.21429,0.5,0.0
random_11,1,2,0.05803,0.1886,0.0,0.10504,0.18035,0.1684,0.26536,0.25799,0.0
random_11,1,3,0.09738,0.22655,0.10504,0.0,0.22222,0.22222,0.35065,0.31169,0.0
random_11,1,4,0.16011,0.30357,0.18035,0.22222,0.0,0.29167,0.5,0.5,0.0
random_11,1,5,0.1288,0.33333,0.1684,0.22222,0.29167,0.0,0.5,0.5,0.0
random_11,1,6,0.26321,0.21429,0.26536,0.35065,0.5,0.5,0.0,1.0,0.0
random_11,1,7,0.18182,0.5,0.25799,0.31169,0.5,0.5,1.0,0.0,0.0
random_11,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,2,0,0.0,0.10756,0.05916,0.06592,0.16461,0.0686,0.22032,0.22887,0.0
random_11,2,1,0.10756,0.0,0.10604,0.11878,0.22321,0.11075,0.10714,0.2,0.0
random_11,2,2,0.05916,0.10604,0.0,0.05955,0.17081,0.07203,0.24523,0.24293,0.0
random_11,2,3,0.06592,0.11878,0.05955,0.0,0.2125,0.09333,0.27,0.26,0.0
random_11,2,4,0.16461,0.22321,0.17081,0.2125,0.0,0.1,0.5,0.5,0.0
random_11,2,5,0.0686,0.11075,0.07203,0.09333,0.1,0.0,0.18182,0.25091,0.0
random_11,2,6,0.22032,0.10714,0.24523,0.27,0.5,0.18182,0.0,1.0,0.0
random_11,2,7,0.22887,0.2,0.24293,0.26,0.5,0.25091,1.0,0.0,0.0
random_11,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_11,3,0,0.0,0.18875,0.10943,0.12443,0.21131,0.08756,0.37707,0.32876,0.38167
random_11,3,1,0.18875,0.0,0.19208,0.20357,0.31034,0.14701,0.18966,0.34483,0.46552
random_11,3,2,0.10943,0.19208,0.0,0.14634,0.2385,0.10469,0.39241,0.34739,0.37004
random_11,3,3,0.12443,0.20357,0.14634,0.0,0.23438,0.12497,0.33846,0.26857,0.37231
random_11,3,4,0.21131,0.31034,0.2385,0.23438,0.0,0.23597,0.57143,0.375,0.42857
random_11,3,5,0.08756,0.14701,0.10469,0.12497,0.23597,0.0,0.29906,0.31487,0.38619
random_11,3,6,0.37707,0.18966,0.39241,0.33846,0.57143,0.29906,0.0,0.6,1.0
random_11,3,7,0.32876,0.34483,0.34739,0.26857,0.375,0.31487,0.6,0.0,0.8
random_11,3,8,0.38167,0.46552,0.37004,0.37231,0.42857,0.38619,1.0,0.8,0.0
random_11,4,0,0.0,0.29343,0.22141,0.1789,0.23286,0.10791,0.5341,0.27702,0.59526
random_11,4,1,0.29343,0.0,0.29516,0.28876,0.33323,0.23509,0.27836,0.39396,0.41716
random_11,4,2,0.22141,0.29516,0.0,0.22889,0.21759,0.20049,0.49447,0.24258,0.46177
random_11,4,3,0.1789,0.28876,0.22889,0.0,0.24006,0.20583,0.4442,0.25365,0.57574
random_11,4,4,0.23286,0.33323,0.21759,0.24006,0.0,0.26374,0.65306,0.28316,0.55102
random_11,4,5,0.10791,0.23509,0.20049,0.20583,0.26374,0.0,0.44741,0.22283,0.54945
random_11,4,6,0.5341,0.27836,0.49447,0.4442,0.65306,0.44741,0.0,0.72857,1.0
random_11,4,7,0.27702,0.39396,0.24258,0.25365,0.28316,0.22283,0.72857,0.0,0.65714
random_11,4,8,0.59526,0.41716,0.46177,0.57574,0.55102,0.54945,1.0,0.65714,0.0
random_11,5,0,0.0,0.4497,0.34072,0.24927,0.29127,0.15673,0.75051,0.43414,0.63096
random_11,5,1,0.4497,0.0,0.45544,0.38229,0.48027,0.44558,0.36409,0.62418,0.44052
random_11,5,2,0.34072,0.45544,0.0,0.32972,0.30212,0.31381,0.5977,0.39339,0.46092
random_11,5,3,0.24927,0.38229,0.32972,0.0,0.30885,0.26776,0.60268,0.3564,0.55754
random_11,5,4,0.29127,0.48027,0.30212,0.30885,0.0,0.30158,0.77008,0.39641,0.48632
random_11,5,5,0.15673,0.44558,0.31381,0.26776,0.30158,0.0,0.74013,0.3169,0.65387
random_11,5,6,0.75051,0.36409,0.5977,0.60268,0.77008,0.74013,0.0,1.0,0.66316
random_11,5,7,0.43414,0.62418,0.39339,0.3564,0.39641,0.3169,1.0,0.0,0.8057
random_11,5,8,0.63096,0.44052,0.46092,0.55754,0.48632,0.65387,0.66316,0.8057,0.0
random_12,1,0,0.0,0.30671,0.13366,0.23588,0.21634,0.35317,0.0,0.4537,0.0
random_12,1,1,0.30671,0.0,0.3085,0.36131,0.26061,0.5625,0.0,0.66667,0.0
random_12,1,2,0.13366,0.3085,0.0,0.23063,0.24444,0.26,0.0,0.43077,0.0
random_12,1,3,0.23588,0.36131,0.23063,0.0,0.20256,0.31339,0.0,0.57143,0.0
random_12,1,4,0.21634,0.26061,0.24444,0.20256,0.0,0.45185,0.0,0.68571,0.0
random_12,1,5,0.35317,0.5625,0.26,0.31339,0.45185,0.0,0.0,1.0,0.0
random_12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,1,7,0.4537,0.66667,0.43077,0.57143,0.68571,1.0,0.0,0.0,0.0
random_12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,2,0,0.0,0.2163,0.11291,0.09786,0.14867,0.10538,0.27349,0.29595,0.35353
random_12,2,1,0.2163,0.0,0.22352,0.20983,0.16743,0.2344,0.30948,0.13508,0.17155
random_12,2,2,0.11291,0.22352,0.0,0.11779,0.16205,0.13612,0.27673,0.28098,0.33928
random_12,2,3,0.09786,0.20983,0.11779,0.0,0.11975,0.11183,0.24725,0.27692,0.34286
random_12,2,4,0.14867,0.16743,0.16205,0.11975,0.0,0.18731,0.29412,0.20588,0.39706
random_12,2,5,0.10538,0.2344,0.13612,0.11183,0.18731,0.0,0.30395,0.30395,0.33333
random_12,2,6,0.27349,0.30948,0.27673,0.24725,0.29412,0.30395,0.0,0.375,1.0
random_12,2,7,0.29595,0.13508,0.28098,0.27692,0.20588,0.30395,0.375,0.0,0.75
random_12,2,8,0.35353,0.17155,0.33928,0.34286,0.39706,0.33333,1.0,0.75,0.0
random_12,3,0,0.0,0.37001,0.22479,0.17009,0.27308,0.16279,0.44568,0.53798,0.32306
random_12,3,1,0.37001,0.0,0.42755,0.36358,0.32494,0.41398,0.55515,0.36027,0.26878
random_12,3,2,0.22479,0.42755,0.0,0.22661,0.34203,0.18513,0.42648,0.55774,0.38219
random_12,3,3,0.17009,0.36358,0.22661,0.0,0.24854,0.20526,0.435,0.55446,0.43594
random_12,3,4,0.27308,0.32494,0.34203,0.24854,0.0,0.33649,0.33333,0.34,0.40556
random_12,3,5,0.16279,0.41398,0.18513,0.20526,0.33649,0.0,0.42632,0.55827,0.39309
random_12,3,6,0.44568,0.55515,0.42648,0.435,0.33333,0.42632,0.0,1.0,0.78571
random_12,3,7,0.53798,0.36027,0.55774,0.55446,0.34,0.55827,1.0,0.0,0.83333
random_12,3,8,0.32306,0.26878,0.38219,0.43594,0.40556,0.39309,0.78571,0.83333,0.0
random_12,4,0,0.0,0.55166,0.31163,0.20287,0.39575,0.20961,0.57176,0.37601,0.53416
random_12,4,1,0.55166,0.0,0.6157,0.56175,0.50049,0.61283,0.70059,0.60187,0.3499
random_12,4,2,0.31163,0.6157,0.0,0.29351,0.48415,0.23956,0.60461,0.41918,0.59508
random_12,4,3,0.20287,0.56175,0.29351,0.0,0.38996,0.26065,0.59291,0.32939,0.61869
random_12,4,4,0.39575,0.50049,0.48415,0.38996,0.0,0.43414,0.34519,0.27041,0.61108
random_12,4,5,0.20961,0.61283,0.23956,0.26065,0.43414,0.0,0.52381,0.39153,0.57937
random_12,4,6,0.57176,0.70059,0.60461,0.59291,0.34519,0.52381,0.0,0.4,1.0
random_12,4,7,0.37601,0.60187,0.41918,0.32939,0.27041,0.39153,0.4,0.0,0.68571
random_12,4,8,0.53416,0.3499,0.59508,0.61869,0.61108,0.57937,1.0,0.68571,0.0
random_12,5,0,0.0,0.71276,0.38476,0.23169,0.47831,0.30814,0.68351,0.44744,0.65952
random_12,5,1,0.71276,0.0,0.78785,0.74543,0.63395,0.79561,0.79629,0.77426,0.41315
random_12,5,2,0.38476,0.78785,0.0,0.29765,0.56843,0.27631,0.63999,0.32491,0.74977
random_12,5,3,0.23169,0.74543,0.29765,0.0,0.55123,0.2727,0.64218,0.36497,0.7272
random_12,5,4,0.47831,0.63395,0.56843,0.55123,0.0,0.54358,0.588,0.46444,0.75873
random_12,5,5,0.30814,0.79561,0.27631,0.2727,0.54358,0.0,0.50063,0.36599,0.74062
random_12,5,6,0.68351,0.79629,0.63999,0.64218,0.588,0.50063,0.0,0.57134,1.0
random_12,5,7,0.44744,0.77426,0.32491,0.36497,0.46444,0.36599,0.57134,0.0,0.81759
random_12,5,8,0.65952,0.41315,0.74977,0.7272,0.75873,0.74062,1.0,0.81759,0.0
random_13,1,0,0.0,0.29752,0.20244,0.15984,0.24085,0.17487,0.0,0.47521,0.0
random_13,1,1,0.29752,0.0,0.32799,0.47407,0.5,0.37566,0.0,1.0,0.0
random_13,1,2,0.20244,0.32799,0.0,0.1944,0.36096,0.2455,0.0,0.41176,0.0
random_13,1,3,0.15984,0.47407,0.1944,0.0,0.43333,0.18651,0.0,0.62857,0.0
random_13,1,4,0.24085,0.5,0.36096,0.43333,0.0,0.26984,0.0,1.0,0.0
random_13,1,5,0.17487,0.37566,0.2455,0.18651,0.26984,0.0,0.0,0.57143,0.0
random_13,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,7,0.47521,1.0,0.41176,0.62857,1.0,0.57143,0.0,0.0,0.0
random_13,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,0,0.0,0.13249,0.22003,0.21263,0.2486,0.1468,0.0,0.5548,0.0
random_13,2,1,0.13249,0.0,0.16912,0.23173,0.34615,0.21627,0.0,0.5625,0.0
random_13,2,2,0.22003,0.16912,0.0,0.21472,0.38333,0.24313,0.0,0.41667,0.0
random_13,2,3,0.21263,0.23173,0.21472,0.0,0.40404,0.13845,0.0,0.65657,0.0
random_13,2,4,0.2486,0.34615,0.38333,0.40404,0.0,0.28125,0.0,1.0,0.0
