filename,r,sample_time,type_id,0,1,2,3,4,5,6,7,8
random_12,3,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,500,2,0.17342,0.0,0.0,0.12081,0.0,0.21681,0.0,0.23894,0.0
random_12,3,500,3,0.26093,0.0,0.12081,0.0,0.0,0.53333,0.0,0.4,0.0
random_12,3,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,500,5,0.4,0.0,0.21681,0.53333,0.0,0.0,0.0,1.0,0.0
random_12,3,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,500,7,0.4,0.0,0.23894,0.4,0.0,1.0,0.0,0.0,0.0
random_12,3,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,600,0,0.0,0.0,1.0,0.0,0.0,0.62044,0.0,0.0,0.0
random_12,3,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,600,2,1.0,0.0,0.0,0.0,0.0,0.90489,0.0,0.0,0.0
random_12,3,600,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,600,5,0.62044,0.0,0.90489,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,600,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,3,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,0,0,0.0,0.04423,0.07359,0.10939,0.10191,0.08604,0.33083,0.35338,0.34586
random_12,4,0,1,0.04423,0.0,0.10823,0.11765,0.11818,0.13163,0.35714,0.33929,0.32143
random_12,4,0,2,0.07359,0.10823,0.0,0.13325,0.1443,0.1443,0.35714,0.42857,0.33333
random_12,4,0,3,0.10939,0.11765,0.13325,0.0,0.11089,0.16662,0.24887,0.40724,0.40724
random_12,4,0,4,0.10191,0.11818,0.1443,0.11089,0.0,0.13636,0.38182,0.49091,0.49091
random_12,4,0,5,0.08604,0.13163,0.1443,0.16662,0.13636,0.0,0.39091,0.49091,0.49091
random_12,4,0,6,0.33083,0.35714,0.35714,0.24887,0.38182,0.39091,0.0,1.0,1.0
random_12,4,0,7,0.35338,0.33929,0.42857,0.40724,0.49091,0.49091,1.0,0.0,1.0
random_12,4,0,8,0.34586,0.32143,0.33333,0.40724,0.49091,0.49091,1.0,1.0,0.0
random_12,4,100,0,0.0,0.0,0.31891,0.12215,0.36364,0.21006,0.0,0.0,0.0
random_12,4,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,100,2,0.31891,0.0,0.0,0.44955,1.0,0.42424,0.0,0.0,0.0
random_12,4,100,3,0.12215,0.0,0.44955,0.0,0.57143,0.22522,0.0,0.0,0.0
random_12,4,100,4,0.36364,0.0,1.0,0.57143,0.0,0.68182,0.0,0.0,0.0
random_12,4,100,5,0.21006,0.0,0.42424,0.22522,0.68182,0.0,0.0,0.0,0.0
random_12,4,100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,100,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,200,0,0.0,0.25,0.36029,0.1451,0.0,0.2451,0.0,0.36029,0.0
random_12,4,200,1,0.25,0.0,1.0,0.33333,0.0,0.5,0.0,1.0,0.0
random_12,4,200,2,0.36029,1.0,0.0,0.45,0.0,0.25,0.0,1.0,0.0
random_12,4,200,3,0.1451,0.33333,0.45,0.0,0.0,0.24583,0.0,0.4,0.0
random_12,4,200,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,200,5,0.2451,0.5,0.25,0.24583,0.0,0.0,0.0,0.625,0.0
random_12,4,200,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,200,7,0.36029,1.0,1.0,0.4,0.0,0.625,0.0,0.0,0.0
random_12,4,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,300,0,0.0,0.61648,0.2305,0.21136,0.40843,0.44859,0.29066,0.5743,0.6993
random_12,4,300,1,0.61648,0.0,0.44444,0.8,0.55625,0.50069,1.0,0.75104,0.66355
random_12,4,300,2,0.2305,0.44444,0.0,0.27395,0.4305,0.34632,0.50794,0.54497,0.43386
random_12,4,300,3,0.21136,0.8,0.27395,0.0,0.60131,0.61345,0.45882,0.8,0.8
random_12,4,300,4,0.40843,0.55625,0.4305,0.60131,0.0,0.16667,0.33333,0.25926,0.65432
random_12,4,300,5,0.44859,0.50069,0.34632,0.61345,0.16667,0.0,0.5,0.33333,0.55556
random_12,4,300,6,0.29066,1.0,0.50794,0.45882,0.33333,0.5,0.0,0.58333,1.0
random_12,4,300,7,0.5743,0.75104,0.54497,0.8,0.25926,0.33333,0.58333,0.0,1.0
random_12,4,300,8,0.6993,0.66355,0.43386,0.8,0.65432,0.55556,1.0,1.0,0.0
random_12,4,400,0,0.0,0.0,0.25952,0.59207,0.77323,0.59222,0.0,0.0,0.0
random_12,4,400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,400,2,0.25952,0.0,0.0,0.26599,0.36364,0.23125,0.0,0.0,0.0
random_12,4,400,3,0.59207,0.0,0.26599,0.0,1.0,0.28099,0.0,0.0,0.0
random_12,4,400,4,0.77323,0.0,0.36364,1.0,0.0,0.90909,0.0,0.0,0.0
random_12,4,400,5,0.59222,0.0,0.23125,0.28099,0.90909,0.0,0.0,0.0,0.0
random_12,4,400,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,400,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,400,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,500,0,0.0,0.0,0.42048,0.64295,0.0,0.78049,0.0,0.78049,0.0
random_12,4,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,500,2,0.42048,0.0,0.0,0.3354,0.0,0.37093,0.0,0.43519,0.0
random_12,4,500,3,0.64295,0.0,0.3354,0.0,0.0,1.0,0.0,0.90244,0.0
random_12,4,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,500,5,0.78049,0.0,0.37093,1.0,0.0,0.0,0.0,0.73171,0.0
random_12,4,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,500,7,0.78049,0.0,0.43519,0.90244,0.0,0.73171,0.0,0.0,0.0
random_12,4,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,600,0,0.0,0.0,0.44425,1.0,0.0,0.38889,0.0,0.0,0.0
random_12,4,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,600,2,0.44425,0.0,0.0,0.85184,0.0,0.4255,0.0,0.0,0.0
random_12,4,600,3,1.0,0.0,0.85184,0.0,0.0,0.97917,0.0,0.0,0.0
random_12,4,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,600,5,0.38889,0.0,0.4255,0.97917,0.0,0.0,0.0,0.0,0.0
random_12,4,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,600,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,4,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,0,0,0.0,0.07189,0.12571,0.1219,0.09424,0.18343,0.52163,0.42857,0.35357
random_12,5,0,1,0.07189,0.0,0.13549,0.15856,0.10572,0.21776,0.55598,0.44595,0.36486
random_12,5,0,2,0.12571,0.13549,0.0,0.19481,0.15639,0.14286,0.53571,0.3956,0.37755
random_12,5,0,3,0.1219,0.15856,0.19481,0.0,0.1445,0.21,0.47143,0.52,0.3625
random_12,5,0,4,0.09424,0.10572,0.15639,0.1445,0.0,0.22682,0.55263,0.47368,0.33835
random_12,5,0,5,0.18343,0.21776,0.14286,0.21,0.22682,0.0,0.50714,0.52597,0.4881
random_12,5,0,6,0.52163,0.55598,0.53571,0.47143,0.55263,0.50714,0.0,0.8,1.0
random_12,5,0,7,0.42857,0.44595,0.3956,0.52,0.47368,0.52597,0.8,0.0,0.78571
random_12,5,0,8,0.35357,0.36486,0.37755,0.3625,0.33835,0.4881,1.0,0.78571,0.0
random_12,5,100,0,0.0,0.0,0.25521,0.08013,0.41667,0.26927,0.0,0.0,0.0
random_12,5,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,100,2,0.25521,0.0,0.0,0.37949,1.0,0.36686,0.0,0.0,0.0
random_12,5,100,3,0.08013,0.0,0.37949,0.0,0.71429,0.30986,0.0,0.0,0.0
random_12,5,100,4,0.41667,0.0,1.0,0.71429,0.0,0.76923,0.0,0.0,0.0
random_12,5,100,5,0.26927,0.0,0.36686,0.30986,0.76923,0.0,0.0,0.0,0.0
random_12,5,100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,100,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,200,0,0.0,0.3,0.36411,0.18481,0.0,0.22746,0.0,0.47303,0.0
random_12,5,200,1,0.3,0.0,0.75,0.375,0.0,0.6,0.0,1.0,0.0
random_12,5,200,2,0.36411,0.75,0.0,0.45,0.0,0.28,0.0,1.0,0.0
random_12,5,200,3,0.18481,0.375,0.45,0.0,0.0,0.2287,0.0,0.48214,0.0
random_12,5,200,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,200,5,0.22746,0.6,0.28,0.2287,0.0,0.0,0.0,1.0,0.0
random_12,5,200,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,200,7,0.47303,1.0,1.0,0.48214,0.0,1.0,0.0,0.0,0.0
random_12,5,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,300,0,0.0,0.48556,0.20762,0.1552,0.31676,0.36362,0.23545,0.45288,0.564
random_12,5,300,1,0.48556,0.0,0.39216,0.70588,0.52009,0.48319,0.88235,0.66176,0.61765
random_12,5,300,2,0.20762,0.39216,0.0,0.2134,0.38982,0.34091,0.45343,0.48611,0.375
random_12,5,300,3,0.1552,0.70588,0.2134,0.0,0.51503,0.51673,0.37596,0.70588,0.70588
random_12,5,300,4,0.31676,0.52009,0.38982,0.51503,0.0,0.11798,0.26901,0.23673,0.69297
random_12,5,300,5,0.36362,0.48319,0.34091,0.51673,0.11798,0.0,0.37815,0.2521,0.63866
random_12,5,300,6,0.23545,0.88235,0.45343,0.37596,0.26901,0.37815,0.0,0.51471,0.97059
random_12,5,300,7,0.45288,0.66176,0.48611,0.70588,0.23673,0.2521,0.51471,0.0,1.0
random_12,5,300,8,0.564,0.61765,0.375,0.70588,0.69297,0.63866,0.97059,1.0,0.0
random_12,5,400,0,0.0,0.0,0.13419,0.2393,0.29198,0.23964,0.29679,0.0,0.0
random_12,5,400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,400,2,0.13419,0.0,0.0,0.15476,0.2,0.12668,0.2,0.0,0.0
random_12,5,400,3,0.2393,0.0,0.15476,0.0,0.5,0.14796,0.32143,0.0,0.0
random_12,5,400,4,0.29198,0.0,0.2,0.5,0.0,0.4,1.0,0.0,0.0
random_12,5,400,5,0.23964,0.0,0.12668,0.14796,0.4,0.0,0.15,0.0,0.0
random_12,5,400,6,0.29679,0.0,0.2,0.32143,1.0,0.15,0.0,0.0,0.0
random_12,5,400,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,400,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,500,0,0.0,0.0,0.34858,0.63543,0.0,0.76712,0.0,0.72898,0.0
random_12,5,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,500,2,0.34858,0.0,0.0,0.29849,0.0,0.35178,0.0,0.32526,0.0
random_12,5,500,3,0.63543,0.0,0.29849,0.0,0.0,1.0,0.0,0.53229,0.0
random_12,5,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,500,5,0.76712,0.0,0.35178,1.0,0.0,0.0,0.0,0.80548,0.0
random_12,5,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,500,7,0.72898,0.0,0.32526,0.53229,0.0,0.80548,0.0,0.0,0.0
random_12,5,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,600,0,0.0,0.0,0.36285,0.90745,0.0,0.43302,0.0,0.90745,0.0
random_12,5,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,600,2,0.36285,0.0,0.0,0.69785,0.0,0.32373,0.0,0.69785,0.0
random_12,5,600,3,0.90745,0.0,0.69785,0.0,0.0,1.0,0.0,0.0,0.0
random_12,5,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,600,5,0.43302,0.0,0.32373,1.0,0.0,0.0,0.0,1.0,0.0
random_12,5,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_12,5,600,7,0.90745,0.0,0.69785,0.0,0.0,1.0,0.0,0.0,0.0
random_12,5,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,0,0,0.0,0.42857,0.5,0.75,0.42857,0.0,0.0,0.0,0.0
random_13,1,0,1,0.42857,0.0,0.6,0.75,0.33333,0.0,0.0,0.0,0.0
random_13,1,0,2,0.5,0.6,0.0,1.0,0.6,0.0,0.0,0.0,0.0
random_13,1,0,3,0.75,0.75,1.0,0.0,0.75,0.0,0.0,0.0,0.0
random_13,1,0,4,0.42857,0.33333,0.6,0.75,0.0,0.0,0.0,0.0,0.0
random_13,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,100,0,0.0,0.0,0.0,0.35256,0.0,0.62308,0.0,0.0,0.0
random_13,1,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,100,3,0.35256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
random_13,1,100,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,100,5,0.62308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
random_13,1,100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,100,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,200,0,0.0,0.0,0.0,0.24306,0.4,0.23333,0.0,0.0,0.0
random_13,1,200,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,200,3,0.24306,0.0,0.0,0.0,0.53333,0.4,0.0,0.0,0.0
random_13,1,200,4,0.4,0.0,0.0,0.53333,0.0,1.0,0.0,0.0,0.0
random_13,1,200,5,0.23333,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0
random_13,1,200,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,200,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,300,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,400,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,500,0,0.0,0.0,0.89809,0.0,0.0,0.8673,0.0,0.0,0.0
random_13,1,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,500,2,0.89809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
random_13,1,500,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,500,5,0.8673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,500,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,600,0,0.0,0.0,0.5,0.0,0.0,0.1746,0.0,0.66667,0.0
random_13,1,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,600,2,0.5,0.0,0.0,0.0,0.0,0.66667,0.0,0.54545,0.0
random_13,1,600,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,600,5,0.1746,0.0,0.66667,0.0,0.0,0.0,0.0,1.0,0.0
random_13,1,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,1,600,7,0.66667,0.0,0.54545,0.0,0.0,1.0,0.0,0.0,0.0
random_13,1,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,0,0,0.0,0.10407,0.1875,0.375,0.22115,0.3125,0.0,0.0,0.0
random_13,2,0,1,0.10407,0.0,0.19091,0.32727,0.27273,0.27273,0.0,0.0,0.0
random_13,2,0,2,0.1875,0.19091,0.0,0.72,0.42857,0.5,0.0,0.0,0.0
random_13,2,0,3,0.375,0.32727,0.72,0.0,0.75,1.0,0.0,0.0,0.0
random_13,2,0,4,0.22115,0.27273,0.42857,0.75,0.0,0.6,0.0,0.0,0.0
random_13,2,0,5,0.3125,0.27273,0.5,1.0,0.6,0.0,0.0,0.0,0.0
random_13,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,100,0,0.0,0.0,0.32468,0.16818,0.0,0.33766,0.0,0.37662,0.0
random_13,2,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,100,2,0.32468,0.0,0.0,0.4,0.0,1.0,0.0,1.0,0.0
random_13,2,100,3,0.16818,0.0,0.4,0.0,0.0,0.5,0.0,0.4,0.0
random_13,2,100,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,100,5,0.33766,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
random_13,2,100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,100,7,0.37662,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0
random_13,2,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,200,0,0.0,0.55027,0.55027,0.2141,0.55027,0.18841,0.0,0.0,0.0
random_13,2,200,1,0.55027,0.0,0.0,0.60504,0.0,1.0,0.0,0.0,0.0
random_13,2,200,2,0.55027,0.0,0.0,0.60504,0.0,1.0,0.0,0.0,0.0
random_13,2,200,3,0.2141,0.60504,0.60504,0.0,0.60504,0.40257,0.0,0.0,0.0
random_13,2,200,4,0.55027,0.0,0.0,0.60504,0.0,1.0,0.0,0.0,0.0
random_13,2,200,5,0.18841,1.0,1.0,0.40257,1.0,0.0,0.0,0.0,0.0
random_13,2,200,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,200,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,300,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,400,0,0.0,0.0,0.22165,0.44032,0.33333,0.41129,0.0,0.0,0.0
random_13,2,400,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,400,2,0.22165,0.0,0.0,0.2625,0.33333,0.24375,0.0,0.0,0.0
random_13,2,400,3,0.44032,0.0,0.2625,0.0,1.0,0.375,0.0,0.0,0.0
random_13,2,400,4,0.33333,0.0,0.33333,1.0,0.0,1.0,0.0,0.0,0.0
random_13,2,400,5,0.41129,0.0,0.24375,0.375,1.0,0.0,0.0,0.0,0.0
random_13,2,400,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,400,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,400,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,500,0,0.0,0.0,0.43624,1.0,0.0,0.43333,0.0,0.0,0.0
random_13,2,500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,500,2,0.43624,0.0,0.0,0.60714,0.0,0.32831,0.0,0.0,0.0
random_13,2,500,3,1.0,0.0,0.60714,0.0,0.0,0.72857,0.0,0.0,0.0
random_13,2,500,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,500,5,0.43333,0.0,0.32831,0.72857,0.0,0.0,0.0,0.0,0.0
random_13,2,500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,500,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,600,0,0.0,0.0,0.69652,0.0,0.0,0.1393,0.0,1.0,0.0
random_13,2,600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,600,2,0.69652,0.0,0.0,0.0,0.0,0.61254,0.0,0.73043,0.0
random_13,2,600,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,600,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,600,5,0.1393,0.0,0.61254,0.0,0.0,0.0,0.0,0.875,0.0
random_13,2,600,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,2,600,7,1.0,0.0,0.73043,0.0,0.0,0.875,0.0,0.0,0.0
random_13,2,600,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,3,0,0,0.0,0.08608,0.11665,0.18569,0.14223,0.13828,0.28416,0.0,0.25426
random_13,3,0,1,0.08608,0.0,0.11408,0.175,0.16667,0.15,0.36364,0.0,0.31944
random_13,3,0,2,0.11665,0.11408,0.0,0.24148,0.17614,0.15341,0.40909,0.0,0.33333
random_13,3,0,3,0.18569,0.175,0.24148,0.0,0.3,0.2625,0.5,0.0,0.42857
random_13,3,0,4,0.14223,0.16667,0.17614,0.3,0.0,0.3,0.5,0.0,0.42857
random_13,3,0,5,0.13828,0.15,0.15341,0.2625,0.3,0.0,0.5625,0.0,0.42857
random_13,3,0,6,0.28416,0.36364,0.40909,0.5,0.5,0.5625,0.0,0.0,1.0
random_13,3,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,3,0,8,0.25426,0.31944,0.33333,0.42857,0.42857,0.42857,1.0,0.0,0.0
random_13,3,100,0,0.0,0.0,0.10158,0.12367,0.0,0.23108,0.29189,0.26351,0.0
random_13,3,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,3,100,2,0.10158,0.0,0.0,0.1933,0.0,0.6,0.5,0.5,0.0
random_13,3,100,3,0.12367,0.0,0.1933,0.0,0.0,0.29825,0.24561,0.21053,0.0
random_13,3,100,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,3,100,5,0.23108,0.0,0.6,0.29825,0.0,0.0,1.0,1.0,0.0
random_13,3,100,6,0.29189,0.0,0.5,0.24561,0.0,1.0,0.0,1.0,0.0
random_13,3,100,7,0.26351,0.0,0.5,0.21053,0.0,1.0,1.0,0.0,0.0
random_13,3,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_13,3,200,0,0.0,0.74063,0.6,0.27414,0.74063,0.26667,0.0,0.0,0.0
random_13,3,200,1,0.74063,0.0,1.0,0.72222,0.0,1.0,0.0,0.0,0.0
random_13,3,200,2,0.6,1.0,0.0,0.5679,1.0,0.8,0.0,0.0,0.0
