filename,sample_time,r,sample_id,0,1,2,3,4,5,6,7,8
random_17,400,3,9,0,0,1,0,0,0,0,0,0
random_17,400,3,10,65,0,1,0,0,0,0,0,0
random_17,400,3,11,52,0,0,0,0,0,0,0,0
random_17,400,4,0,0,0,0,0,0,0,0,0,0
random_17,400,4,1,0,0,10,0,0,0,0,0,0
random_17,400,4,2,0,0,0,3,0,0,0,0,0
random_17,400,4,3,7,0,16,2,0,0,0,0,0
random_17,400,4,4,0,0,0,2,0,0,0,0,0
random_17,400,4,5,0,0,0,0,0,0,0,0,0
random_17,400,4,6,0,0,1,7,0,0,0,0,0
random_17,400,4,7,100,0,3,1,0,1,0,0,0
random_17,400,4,8,0,0,4,0,0,0,0,0,0
random_17,400,4,9,0,0,2,0,0,0,0,0,0
random_17,400,4,10,105,0,4,2,0,1,0,0,0
random_17,400,4,11,81,0,2,0,0,0,0,0,0
random_17,400,5,0,0,0,0,0,0,0,0,0,0
random_17,400,5,1,0,0,14,0,0,0,0,0,0
random_17,400,5,2,0,0,4,3,0,0,0,0,0
random_17,400,5,3,9,0,28,4,0,0,0,0,0
random_17,400,5,4,1,0,0,7,0,0,0,0,0
random_17,400,5,5,0,0,0,0,0,0,0,0,0
random_17,400,5,6,0,0,4,7,0,0,0,0,0
random_17,400,5,7,138,0,3,1,0,1,0,0,0
random_17,400,5,8,0,0,5,0,0,0,0,0,0
random_17,400,5,9,0,0,3,0,0,0,0,0,0
random_17,400,5,10,162,0,9,3,0,1,0,0,0
random_17,400,5,11,124,0,2,0,0,0,0,0,0
random_17,500,1,0,0,0,2,0,0,0,0,0,0
random_17,500,1,1,0,0,0,0,0,0,0,0,0
random_17,500,1,2,0,0,1,0,0,0,0,0,0
random_17,500,1,3,0,0,4,0,0,0,0,0,0
random_17,500,1,4,6,0,0,0,0,0,0,0,0
random_17,500,1,5,0,0,0,0,0,0,0,0,0
random_17,500,1,6,2,0,0,0,0,0,0,0,0
random_17,500,1,7,0,0,1,0,0,0,0,0,0
random_17,500,1,8,0,0,3,0,0,0,0,0,0
random_17,500,1,9,0,0,6,0,0,0,0,0,0
random_17,500,1,10,0,0,4,0,0,0,0,0,0
random_17,500,1,11,0,0,0,0,0,0,0,0,0
random_17,500,2,0,0,0,4,0,0,0,0,0,0
random_17,500,2,1,0,0,13,0,0,0,0,0,0
random_17,500,2,2,0,0,2,0,0,0,0,0,0
random_17,500,2,3,0,0,11,0,0,0,0,0,0
random_17,500,2,4,15,0,0,0,0,1,0,0,0
random_17,500,2,5,0,0,0,0,0,0,0,0,0
random_17,500,2,6,10,0,3,1,0,0,0,0,0
random_17,500,2,7,0,0,1,0,0,1,0,0,0
random_17,500,2,8,0,0,5,0,0,0,0,0,0
random_17,500,2,9,0,0,7,0,0,0,0,0,0
random_17,500,2,10,0,0,6,0,0,0,0,0,0
random_17,500,2,11,0,0,0,0,0,0,0,0,0
random_17,500,3,0,0,0,9,0,0,0,0,0,0
random_17,500,3,1,0,0,32,0,0,0,0,0,0
random_17,500,3,2,0,0,5,0,0,0,0,0,0
random_17,500,3,3,0,0,21,0,0,0,0,0,0
random_17,500,3,4,35,0,0,0,0,1,0,0,0
random_17,500,3,5,0,0,0,0,0,0,0,0,0
random_17,500,3,6,20,0,3,1,0,0,0,0,0
random_17,500,3,7,2,0,1,0,0,1,0,0,0
random_17,500,3,8,0,0,8,0,0,1,0,0,0
random_17,500,3,9,0,0,14,0,0,0,0,0,0
random_17,500,3,10,0,0,12,0,0,0,0,0,0
random_17,500,3,11,0,0,0,0,0,0,0,0,0
random_17,500,4,0,0,0,11,0,0,0,0,0,0
random_17,500,4,1,0,0,45,0,0,0,0,0,0
random_17,500,4,2,0,0,6,0,0,0,0,0,0
random_17,500,4,3,0,0,31,0,0,0,0,0,0
random_17,500,4,4,57,0,0,0,0,3,0,0,0
random_17,500,4,5,0,0,0,0,0,3,0,0,0
random_17,500,4,6,25,0,9,2,0,1,0,0,0
random_17,500,4,7,5,0,1,0,0,1,0,0,0
random_17,500,4,8,0,0,9,0,0,1,0,0,0
random_17,500,4,9,0,0,21,0,0,0,0,0,0
random_17,500,4,10,0,0,26,0,0,0,0,0,0
random_17,500,4,11,0,0,0,0,0,1,0,0,0
random_17,500,5,0,0,0,17,0,0,0,0,0,0
random_17,500,5,1,0,0,58,0,0,0,0,0,0
random_17,500,5,2,0,0,9,0,0,0,0,0,0
random_17,500,5,3,0,0,48,0,0,1,0,0,0
random_17,500,5,4,85,0,0,0,0,4,0,0,0
random_17,500,5,5,0,0,0,0,0,3,0,0,0
random_17,500,5,6,44,0,21,2,0,1,0,0,0
random_17,500,5,7,7,0,3,0,0,1,0,0,0
random_17,500,5,8,0,0,14,0,0,1,0,0,0
random_17,500,5,9,0,0,33,0,0,0,0,0,0
random_17,500,5,10,0,0,38,0,0,0,0,0,0
random_17,500,5,11,0,0,0,0,0,1,0,0,0
random_17,600,1,0,0,0,1,0,0,1,0,0,0
random_17,600,1,1,0,0,4,0,0,1,0,0,0
random_17,600,1,2,0,0,1,0,0,0,0,0,0
random_17,600,1,3,0,0,2,0,0,0,0,0,0
random_17,600,1,4,0,0,0,0,0,0,0,0,0
random_17,600,1,5,9,0,0,0,0,0,0,0,0
random_17,600,1,6,0,0,4,0,0,0,0,0,0
random_17,600,1,7,0,0,0,0,0,0,0,0,0
random_17,600,1,8,0,0,3,0,0,0,0,0,0
random_17,600,1,9,11,0,0,0,0,2,0,0,0
random_17,600,1,10,0,0,2,0,0,0,0,0,0
random_17,600,1,11,0,0,3,0,0,0,0,0,0
random_17,600,2,0,0,0,11,0,0,1,0,0,0
random_17,600,2,1,1,0,7,0,0,1,0,0,0
random_17,600,2,2,1,0,6,0,0,0,0,0,0
random_17,600,2,3,0,0,3,0,0,1,0,0,0
random_17,600,2,4,0,0,0,0,0,0,0,0,0
random_17,600,2,5,31,0,0,0,0,1,0,0,0
random_17,600,2,6,0,0,8,0,0,0,0,0,0
random_17,600,2,7,0,0,0,0,0,0,0,0,0
random_17,600,2,8,0,0,10,0,0,1,0,0,0
random_17,600,2,9,15,0,1,0,0,2,0,0,0
random_17,600,2,10,1,0,4,0,0,0,0,0,0
random_17,600,2,11,0,0,5,0,0,0,0,0,0
random_17,600,3,0,0,0,25,0,0,1,0,0,0
random_17,600,3,1,3,0,17,0,0,4,0,0,0
random_17,600,3,2,1,0,16,0,0,0,0,0,0
random_17,600,3,3,0,0,5,0,0,1,0,0,0
random_17,600,3,4,0,0,0,0,0,0,0,0,0
random_17,600,3,5,46,0,0,0,0,1,0,0,0
random_17,600,3,6,2,0,11,0,0,0,0,0,0
random_17,600,3,7,0,0,0,0,0,0,0,0,0
random_17,600,3,8,0,0,16,0,0,1,0,0,0
random_17,600,3,9,16,0,2,0,0,3,0,0,0
random_17,600,3,10,2,0,10,0,0,1,0,0,0
random_17,600,3,11,0,0,10,0,0,0,0,0,0
random_17,600,4,0,0,0,42,0,0,2,0,0,0
random_17,600,4,1,7,0,28,0,0,7,0,0,0
random_17,600,4,2,1,0,32,0,0,1,0,0,0
random_17,600,4,3,0,0,8,0,0,5,0,0,0
random_17,600,4,4,0,0,0,0,0,0,0,0,0
random_17,600,4,5,77,0,1,0,0,2,0,0,0
random_17,600,4,6,3,0,17,0,0,0,1,0,0
random_17,600,4,7,0,0,0,0,0,0,0,0,0
random_17,600,4,8,0,0,25,0,0,2,0,0,0
random_17,600,4,9,20,0,4,0,0,5,0,0,0
random_17,600,4,10,3,0,21,0,0,3,0,0,0
random_17,600,4,11,0,0,10,0,0,0,0,0,0
random_17,600,5,0,0,0,62,0,0,3,0,0,0
random_17,600,5,1,9,0,40,0,0,10,0,0,0
random_17,600,5,2,9,0,49,0,0,2,0,1,0
random_17,600,5,3,0,0,11,0,0,6,0,0,0
random_17,600,5,4,4,0,0,0,0,0,0,0,0
random_17,600,5,5,114,0,1,3,0,4,0,0,0
random_17,600,5,6,8,0,28,0,0,3,1,0,0
random_17,600,5,7,1,0,0,0,0,1,0,0,0
random_17,600,5,8,0,0,41,0,0,3,0,0,0
random_17,600,5,9,22,0,8,0,0,6,0,0,0
random_17,600,5,10,6,0,30,0,0,3,0,0,0
random_17,600,5,11,0,0,16,0,0,0,0,0,0
random_18,0,1,0,0,0,0,0,0,0,0,0,0
random_18,0,1,1,0,1,0,0,0,0,0,0,0
random_18,0,1,2,0,0,0,0,0,0,0,0,0
random_18,0,1,3,0,1,0,0,0,0,0,0,0
random_18,0,1,4,0,0,0,0,0,0,0,0,0
random_18,0,1,5,3,0,0,0,0,0,0,0,0
random_18,0,1,6,1,0,0,3,0,0,0,0,0
random_18,0,1,7,0,1,0,0,1,0,0,0,0
random_18,0,1,8,1,0,1,0,0,0,0,0,0
random_18,0,1,9,0,0,0,0,1,0,0,0,0
random_18,0,1,10,1,0,1,0,0,0,0,0,0
random_18,0,1,11,0,0,0,0,1,0,0,0,0
random_18,0,2,0,2,0,0,0,0,1,0,0,0
random_18,0,2,1,2,1,0,0,0,0,0,0,0
random_18,0,2,2,2,0,0,0,0,1,0,0,0
random_18,0,2,3,2,1,0,0,0,0,0,0,0
random_18,0,2,4,0,0,0,0,0,0,0,0,0
random_18,0,2,5,6,1,2,0,0,0,0,0,0
random_18,0,2,6,2,3,1,3,0,0,0,0,0
random_18,0,2,7,0,1,0,0,1,0,0,0,0
random_18,0,2,8,1,1,1,0,0,0,0,0,0
random_18,0,2,9,3,1,0,0,1,0,0,0,0
random_18,0,2,10,1,1,1,0,0,0,0,0,0
random_18,0,2,11,3,1,0,0,1,0,0,0,0
random_18,0,3,0,6,0,0,1,0,2,0,0,0
random_18,0,3,1,2,3,1,1,0,0,0,0,0
random_18,0,3,2,6,0,0,1,0,2,0,0,0
random_18,0,3,3,2,3,1,1,0,0,0,0,0
random_18,0,3,4,6,1,3,0,2,0,0,0,0
random_18,0,3,5,12,3,3,0,0,2,1,0,0
random_18,0,3,6,4,3,1,4,1,0,0,0,0
random_18,0,3,7,7,4,0,0,1,0,0,0,0
random_18,0,3,8,4,3,1,0,0,1,0,0,0
random_18,0,3,9,7,2,0,0,1,0,0,0,1
random_18,0,3,10,4,3,1,0,0,1,0,0,0
random_18,0,3,11,7,2,0,0,1,0,0,0,1
random_18,0,4,0,7,3,1,1,0,2,0,0,0
random_18,0,4,1,6,3,1,2,0,0,0,0,0
random_18,0,4,2,7,3,1,1,0,2,0,0,0
random_18,0,4,3,6,3,1,2,0,0,0,0,0
random_18,0,4,4,9,1,3,1,2,1,0,0,0
random_18,0,4,5,18,4,3,0,1,2,1,0,0
random_18,0,4,6,8,4,1,5,3,0,1,0,0
random_18,0,4,7,11,5,1,1,1,0,0,0,0
random_18,0,4,8,10,5,1,1,1,1,0,1,0
random_18,0,4,9,11,6,0,1,1,1,0,0,1
random_18,0,4,10,10,5,1,1,1,1,0,1,0
random_18,0,4,11,11,6,0,1,1,1,0,0,1
random_18,0,5,0,11,7,2,2,0,2,0,0,0
random_18,0,5,1,14,5,1,3,1,0,0,0,0
random_18,0,5,2,11,7,2,2,0,2,0,0,0
random_18,0,5,3,14,5,1,3,1,0,0,0,0
random_18,0,5,4,13,1,3,4,2,3,0,0,0
random_18,0,5,5,22,5,5,2,2,3,1,1,1
random_18,0,5,6,11,5,1,6,3,0,2,0,1
random_18,0,5,7,19,9,2,2,2,0,0,0,0
random_18,0,5,8,14,7,2,1,2,1,0,1,0
random_18,0,5,9,16,8,0,2,2,1,0,0,2
random_18,0,5,10,14,7,2,1,2,1,0,1,0
random_18,0,5,11,16,8,0,2,2,1,0,0,2
random_18,100,1,0,2,0,0,2,0,0,0,0,0
random_18,100,1,1,0,0,0,0,0,0,0,0,0
random_18,100,1,2,1,0,0,0,0,0,0,0,0
random_18,100,1,3,0,0,1,0,0,0,0,0,0
random_18,100,1,4,0,0,0,0,0,0,0,0,0
random_18,100,1,5,0,0,0,0,0,1,0,0,0
random_18,100,1,6,6,0,0,0,0,0,0,0,0
random_18,100,1,7,0,0,0,0,0,0,0,0,0
random_18,100,1,8,0,0,1,0,0,1,0,1,0
random_18,100,1,9,2,0,0,0,0,0,0,0,0
random_18,100,1,10,0,0,0,0,0,0,0,0,0
random_18,100,1,11,2,0,0,0,0,0,0,0,0
random_18,100,2,0,2,0,0,2,0,0,0,0,0
random_18,100,2,1,0,0,0,0,0,0,0,0,0
random_18,100,2,2,7,0,0,0,0,0,0,0,0
random_18,100,2,3,0,0,2,0,0,0,0,0,0
random_18,100,2,4,1,0,0,0,0,0,0,0,0
random_18,100,2,5,0,0,1,0,0,1,0,0,0
random_18,100,2,6,16,0,0,0,0,0,0,0,0
random_18,100,2,7,0,0,0,0,0,0,0,0,0
random_18,100,2,8,0,0,1,0,0,1,0,1,0
random_18,100,2,9,7,0,0,1,0,0,0,0,0
random_18,100,2,10,0,0,0,0,0,0,0,0,0
random_18,100,2,11,4,0,0,0,0,0,0,0,0
random_18,100,3,0,3,0,0,3,0,0,0,0,0
random_18,100,3,1,0,0,0,0,0,0,0,0,0
random_18,100,3,2,10,0,0,1,0,0,0,0,0
random_18,100,3,3,0,0,2,0,0,0,0,0,0
random_18,100,3,4,4,0,0,0,0,0,0,0,0
random_18,100,3,5,0,0,1,0,0,1,0,0,0
random_18,100,3,6,27,0,0,0,0,0,0,0,0
random_18,100,3,7,0,0,0,0,0,0,0,0,0
random_18,100,3,8,0,0,1,0,0,2,0,1,0
random_18,100,3,9,22,0,0,3,0,0,0,0,0
random_18,100,3,10,0,0,0,0,0,0,0,0,0
random_18,100,3,11,8,0,0,0,0,0,0,0,0
random_18,100,4,0,5,0,0,6,0,0,0,0,0
random_18,100,4,1,0,0,0,0,0,0,0,0,0
random_18,100,4,2,14,0,0,2,0,0,0,0,0
random_18,100,4,3,2,0,3,0,0,0,0,0,0
random_18,100,4,4,9,0,0,2,0,0,0,1,0
random_18,100,4,5,0,0,1,0,0,1,0,0,0
random_18,100,4,6,35,0,0,4,0,0,0,0,0
random_18,100,4,7,0,0,0,0,0,0,0,0,0
random_18,100,4,8,0,0,1,0,0,2,0,1,0
random_18,100,4,9,24,0,0,5,0,0,0,0,0
random_18,100,4,10,0,0,0,0,0,0,0,0,0
random_18,100,4,11,10,0,0,0,0,0,0,0,0
random_18,100,5,0,7,0,0,10,0,0,0,0,0
random_18,100,5,1,0,0,0,0,0,0,0,0,0
random_18,100,5,2,18,0,0,4,0,0,0,0,0
random_18,100,5,3,5,0,5,0,0,0,0,0,0
random_18,100,5,4,15,0,1,4,0,0,0,1,0
random_18,100,5,5,1,0,1,0,0,3,0,0,0
random_18,100,5,6,48,0,1,4,0,0,0,0,0
random_18,100,5,7,0,0,0,1,0,0,0,0,0
random_18,100,5,8,0,0,1,0,0,2,0,1,0
random_18,100,5,9,36,0,0,8,0,0,0,0,0
random_18,100,5,10,0,0,2,0,0,0,0,0,0
random_18,100,5,11,12,0,0,0,0,0,0,0,0
random_18,200,1,0,0,22,0,1,0,0,0,0,0
random_18,200,1,1,0,0,0,1,0,0,0,0,0
random_18,200,1,2,11,0,1,0,0,0,0,0,0
random_18,200,1,3,0,0,0,0,0,0,0,0,0
random_18,200,1,4,0,0,0,0,0,0,0,0,0
random_18,200,1,5,0,0,0,0,0,0,0,0,0
random_18,200,1,6,0,0,0,0,0,0,0,0,0
random_18,200,1,7,1,0,0,0,0,0,0,0,0
random_18,200,1,8,2,0,0,8,0,0,0,0,0
random_18,200,1,9,11,0,0,0,0,0,0,0,0
random_18,200,1,10,6,0,0,3,0,0,0,0,0
random_18,200,1,11,0,0,0,0,0,0,0,0,0
random_18,200,2,0,1,54,0,1,0,0,0,0,0
random_18,200,2,1,0,0,0,2,0,0,0,0,0
random_18,200,2,2,23,0,1,0,0,0,0,0,0
random_18,200,2,3,0,0,0,0,0,0,0,0,0
random_18,200,2,4,0,0,0,0,0,0,0,0,0
random_18,200,2,5,0,1,0,0,0,0,0,0,0
random_18,200,2,6,4,0,0,0,0,0,0,0,0
random_18,200,2,7,1,0,0,0,0,1,0,0,0
random_18,200,2,8,4,0,0,10,0,1,0,0,0
random_18,200,2,9,22,0,0,1,0,0,0,0,0
random_18,200,2,10,14,0,0,4,0,0,0,0,0
random_18,200,2,11,0,0,0,0,0,0,0,1,0
random_18,200,3,0,1,97,0,1,0,0,0,0,0
random_18,200,3,1,0,0,1,4,0,0,0,1,0
random_18,200,3,2,29,0,1,0,0,0,0,0,0
random_18,200,3,3,1,0,0,0,0,0,0,0,0
random_18,200,3,4,0,0,0,0,0,0,0,0,0
random_18,200,3,5,0,4,0,0,0,0,0,0,0
random_18,200,3,6,6,0,0,0,0,0,0,0,0
random_18,200,3,7,1,0,0,0,0,1,0,0,0
random_18,200,3,8,6,0,0,12,0,1,0,0,0
random_18,200,3,9,60,0,0,1,0,0,0,0,0
random_18,200,3,10,19,0,0,4,0,1,0,0,0
random_18,200,3,11,0,0,0,0,0,0,0,1,0
random_18,200,4,0,5,140,0,2,0,1,0,0,0
random_18,200,4,1,0,0,1,5,0,0,0,1,0
random_18,200,4,2,59,0,2,2,0,0,0,0,0
random_18,200,4,3,7,0,0,0,0,0,0,0,0
random_18,200,4,4,1,0,0,0,0,0,0,0,0
random_18,200,4,5,0,12,0,0,0,0,0,0,0
random_18,200,4,6,11,0,0,1,0,0,0,0,0
random_18,200,4,7,1,0,0,0,0,1,0,0,0
random_18,200,4,8,14,0,0,21,0,2,0,0,0
random_18,200,4,9,95,0,0,1,0,0,0,0,0
random_18,200,4,10,19,0,0,5,0,1,0,0,0
random_18,200,4,11,0,0,0,0,0,0,0,1,0
random_18,200,5,0,13,197,0,3,0,1,0,0,0
random_18,200,5,1,0,0,1,5,0,0,0,1,0
random_18,200,5,2,82,0,2,2,0,0,0,0,0
random_18,200,5,3,19,0,0,0,0,0,0,0,0
random_18,200,5,4,3,0,0,0,0,1,0,0,0
random_18,200,5,5,0,26,0,0,0,0,0,0,0
random_18,200,5,6,15,0,0,2,0,0,0,0,0
random_18,200,5,7,3,0,0,3,0,1,0,0,0
random_18,200,5,8,19,0,0,33,0,3,0,0,0
random_18,200,5,9,157,0,0,2,0,0,0,0,0
random_18,200,5,10,39,0,0,9,0,1,0,0,0
random_18,200,5,11,0,0,0,0,0,0,0,1,0
random_18,300,1,0,0,29,0,0,0,0,0,0,0
random_18,300,1,1,0,0,1,0,0,0,0,0,0
random_18,300,1,2,0,0,1,0,0,0,0,0,0
random_18,300,1,3,0,0,0,0,0,0,0,0,0
random_18,300,1,4,0,0,0,0,0,0,0,0,0
random_18,300,1,5,2,0,0,0,0,0,0,0,0
random_18,300,1,6,0,0,0,0,0,0,0,0,0
random_18,300,1,7,5,0,0,0,0,0,0,0,0
random_18,300,1,8,0,0,0,0,0,0,0,0,0
random_18,300,1,9,0,0,0,0,0,0,0,0,0
random_18,300,1,10,1,0,0,0,0,0,0,0,0
random_18,300,1,11,0,0,0,0,0,0,0,0,0
random_18,300,2,0,0,74,0,0,0,0,0,0,0
random_18,300,2,1,0,0,1,0,0,0,0,0,0
random_18,300,2,2,0,0,1,0,1,0,0,0,0
random_18,300,2,3,0,0,0,0,0,0,0,0,0
random_18,300,2,4,0,0,0,0,0,0,0,0,0
random_18,300,2,5,17,0,0,0,1,1,0,0,0
random_18,300,2,6,0,0,0,0,0,0,0,0,0
random_18,300,2,7,16,0,0,0,0,0,0,0,0
random_18,300,2,8,0,0,0,0,0,0,0,0,0
random_18,300,2,9,0,0,0,0,0,0,0,0,0
random_18,300,2,10,9,0,1,1,0,0,0,0,0
random_18,300,2,11,0,0,1,0,0,0,0,0,0
random_18,300,3,0,0,124,0,0,0,0,0,0,0
random_18,300,3,1,0,0,2,0,0,0,0,0,0
random_18,300,3,2,0,0,2,0,1,0,0,0,0
random_18,300,3,3,0,0,0,0,0,0,0,0,0
random_18,300,3,4,0,0,0,0,0,0,0,0,0
random_18,300,3,5,31,0,0,0,3,1,0,0,0
random_18,300,3,6,0,0,0,0,0,0,0,0,0
random_18,300,3,7,31,0,0,0,0,0,0,0,0
random_18,300,3,8,0,0,0,0,0,0,0,0,0
random_18,300,3,9,0,0,0,0,0,0,0,0,0
random_18,300,3,10,16,0,1,1,0,0,0,0,0
random_18,300,3,11,0,0,2,0,0,0,0,0,0
random_18,300,4,0,0,193,0,0,0,0,0,0,0
random_18,300,4,1,0,0,4,0,0,0,0,0,0
random_18,300,4,2,0,0,2,0,1,0,0,0,0
random_18,300,4,3,0,0,0,0,0,0,0,0,0
random_18,300,4,4,0,0,1,0,0,0,0,0,0
random_18,300,4,5,46,0,2,0,4,1,0,0,0
random_18,300,4,6,0,0,0,0,0,0,0,0,0
random_18,300,4,7,59,0,0,0,0,0,0,0,0
random_18,300,4,8,0,0,1,0,0,0,0,0,0
random_18,300,4,9,0,0,0,0,0,0,0,0,0
random_18,300,4,10,24,0,1,1,0,0,0,0,0
random_18,300,4,11,2,0,3,0,0,0,0,0,0
random_18,300,5,0,0,292,0,0,0,0,0,0,0
random_18,300,5,1,0,0,9,0,0,0,0,0,0
random_18,300,5,2,0,0,2,0,1,0,0,0,0
random_18,300,5,3,0,0,0,0,0,0,0,0,0
random_18,300,5,4,0,0,2,0,0,0,0,0,0
random_18,300,5,5,80,0,2,0,4,1,0,0,0
random_18,300,5,6,0,0,0,0,0,0,0,0,0
random_18,300,5,7,85,0,0,0,0,0,0,0,0
random_18,300,5,8,0,0,2,0,0,0,0,0,0
random_18,300,5,9,0,0,0,0,0,0,0,0,0
random_18,300,5,10,35,0,2,1,0,0,0,0,0
random_18,300,5,11,4,0,7,0,0,0,0,0,0
random_18,400,1,0,0,25,0,0,1,0,0,0,0
random_18,400,1,1,0,0,0,0,0,0,0,0,0
random_18,400,1,2,0,0,2,0,0,0,0,0,0
random_18,400,1,3,2,0,1,0,0,0,0,0,0
random_18,400,1,4,0,0,2,0,0,0,0,0,0
random_18,400,1,5,0,0,0,0,0,0,0,0,0
random_18,400,1,6,8,0,0,3,0,0,0,0,0
random_18,400,1,7,0,0,0,0,0,0,0,0,0
random_18,400,1,8,0,0,4,0,0,0,0,0,0
random_18,400,1,9,0,0,0,0,0,0,0,0,0
random_18,400,1,10,0,0,1,0,0,0,0,0,0
random_18,400,1,11,0,0,5,0,0,0,0,0,0
random_18,400,2,0,0,68,0,0,1,0,0,0,0
random_18,400,2,1,0,0,8,0,0,0,0,0,0
random_18,400,2,2,0,0,2,0,0,0,0,0,0
random_18,400,2,3,7,0,1,2,0,0,0,0,0
random_18,400,2,4,4,0,8,3,0,0,0,0,0
random_18,400,2,5,0,0,0,0,0,0,0,0,0
random_18,400,2,6,19,0,0,5,0,1,0,0,0
random_18,400,2,7,0,0,0,0,0,0,0,0,0
random_18,400,2,8,0,0,4,0,0,0,0,0,0
random_18,400,2,9,4,0,0,0,0,0,0,0,0
random_18,400,2,10,0,0,1,0,0,0,0,0,0
random_18,400,2,11,0,0,9,0,0,0,0,0,0
random_18,400,3,0,0,114,0,0,3,0,0,0,0
random_18,400,3,1,0,0,15,0,0,0,0,0,0
random_18,400,3,2,0,0,6,0,0,0,0,0,0
random_18,400,3,3,17,0,1,2,0,0,0,0,0
random_18,400,3,4,4,0,12,4,0,0,0,0,0
random_18,400,3,5,0,0,0,0,0,0,0,0,0
random_18,400,3,6,26,0,1,8,0,1,0,0,0
random_18,400,3,7,0,3,0,0,0,0,0,0,0
random_18,400,3,8,1,0,7,0,0,0,0,0,0
random_18,400,3,9,11,0,2,0,0,0,0,0,0
random_18,400,3,10,0,0,4,0,0,0,0,0,0
random_18,400,3,11,0,0,14,0,0,0,0,0,0
random_18,400,4,0,0,175,0,0,3,0,0,0,0
random_18,400,4,1,0,0,25,0,0,0,0,0,0
random_18,400,4,2,0,0,16,0,0,0,0,0,0
random_18,400,4,3,28,0,1,8,0,0,0,0,0
random_18,400,4,4,4,0,19,6,0,0,0,0,0
random_18,400,4,5,0,0,0,0,0,0,0,0,0
random_18,400,4,6,50,0,1,10,0,1,0,0,0
random_18,400,4,7,0,8,0,0,0,0,1,0,0
random_18,400,4,8,3,0,12,0,0,0,0,0,0
random_18,400,4,9,19,0,3,0,0,0,0,0,0
random_18,400,4,10,0,0,10,0,0,0,0,0,0
random_18,400,4,11,0,0,26,0,0,0,0,0,0
random_18,400,5,0,0,246,0,0,7,0,0,0,0
random_18,400,5,1,0,0,40,0,0,0,0,0,0
random_18,400,5,2,0,0,19,0,0,0,0,0,0
random_18,400,5,3,43,0,2,16,0,0,0,0,0
random_18,400,5,4,4,0,29,6,0,0,0,0,0
random_18,400,5,5,0,0,0,0,0,0,0,0,0
random_18,400,5,6,76,0,1,14,0,1,0,0,0
random_18,400,5,7,0,16,0,0,0,0,1,0,0
random_18,400,5,8,4,0,18,0,0,0,0,0,0
random_18,400,5,9,32,0,6,0,0,0,0,0,0
random_18,400,5,10,0,0,16,0,0,0,0,0,0
random_18,400,5,11,0,0,36,0,0,0,0,0,0
random_18,500,1,0,0,0,0,0,0,0,0,0,0
random_18,500,1,1,0,0,4,0,0,0,0,0,0
random_18,500,1,2,0,0,0,0,0,0,0,0,0
random_18,500,1,3,4,0,0,0,0,0,0,0,0
random_18,500,1,4,11,0,3,0,0,2,0,0,0
random_18,500,1,5,7,0,2,0,0,0,0,0,0
random_18,500,1,6,0,0,0,0,0,0,0,0,0
random_18,500,1,7,1,0,0,0,0,0,0,0,0
random_18,500,1,8,0,0,0,1,0,1,0,0,0
random_18,500,1,9,0,0,1,0,0,2,0,0,0
random_18,500,1,10,0,0,3,0,0,0,0,0,0
random_18,500,1,11,0,0,7,0,0,0,0,0,0
random_18,500,2,0,0,0,0,0,0,0,0,0,0
random_18,500,2,1,0,0,13,0,0,1,0,0,0
random_18,500,2,2,0,0,4,0,0,0,0,0,0
random_18,500,2,3,5,0,0,0,0,0,0,0,0
random_18,500,2,4,17,0,3,0,0,6,0,0,0
random_18,500,2,5,8,0,5,0,0,1,0,0,0
random_18,500,2,6,0,0,2,0,0,0,0,0,0
random_18,500,2,7,8,0,0,0,0,0,1,0,0
random_18,500,2,8,0,0,0,1,0,2,0,0,0
random_18,500,2,9,0,0,1,0,0,3,0,0,0
random_18,500,2,10,0,0,8,0,0,0,0,0,0
random_18,500,2,11,5,0,15,0,0,0,0,0,0
random_18,500,3,0,0,0,0,0,3,0,0,0,0
random_18,500,3,1,3,0,19,0,0,1,0,0,0
random_18,500,3,2,2,0,4,0,0,0,0,1,0
random_18,500,3,3,8,0,0,0,0,0,0,0,0
random_18,500,3,4,20,0,5,0,0,6,0,0,0
random_18,500,3,5,11,0,7,0,0,1,0,0,0
random_18,500,3,6,0,0,5,0,0,0,0,0,0
random_18,500,3,7,14,0,0,0,0,0,1,0,0
random_18,500,3,8,0,0,0,1,0,4,0,0,0
random_18,500,3,9,0,0,1,0,0,3,0,0,0
random_18,500,3,10,0,0,13,0,0,0,0,0,0
random_18,500,3,11,12,0,24,0,0,0,0,0,0
random_18,500,4,0,0,0,0,0,3,0,0,0,0
random_18,500,4,1,3,0,25,0,0,1,0,0,0
random_18,500,4,2,3,0,8,0,0,0,0,1,0
random_18,500,4,3,10,0,0,0,0,0,0,0,0
random_18,500,4,4,32,0,7,0,0,10,0,0,0
random_18,500,4,5,14,0,10,0,0,1,0,0,0
random_18,500,4,6,0,0,5,0,0,0,0,0,0
random_18,500,4,7,24,0,1,0,0,0,2,1,0
random_18,500,4,8,0,0,3,1,0,5,0,0,0
random_18,500,4,9,0,0,2,2,0,3,0,0,0
random_18,500,4,10,0,0,19,0,0,0,0,0,0
random_18,500,4,11,20,0,34,0,0,0,0,1,0
random_18,500,5,0,0,0,0,0,5,0,0,0,0
random_18,500,5,1,7,0,41,0,0,3,0,0,0
random_18,500,5,2,3,0,16,0,0,0,0,1,0
