filename,sample_time,r,type_id,mae,mdae
clustered_1,300,4,4,0.48609222222222215,0.40984
clustered_1,300,5,4,0.49022444444444446,0.52927
clustered_1,300,1,5,0.6216166666666667,0.97226
clustered_1,300,2,5,0.6605611111111113,0.58355
clustered_1,300,3,5,0.6115433333333333,0.52243
clustered_1,300,4,5,0.5890677777777777,0.5114799999999999
clustered_1,300,5,5,0.6279333333333335,0.56488
clustered_1,300,1,6,0.8694744444444444,0.97995
clustered_1,300,2,6,0.8694744444444444,0.97995
clustered_1,300,3,6,0.8694744444444444,0.97995
clustered_1,300,4,6,0.8694744444444444,0.97995
clustered_1,300,5,6,0.8694744444444444,0.97995
clustered_1,300,1,7,0.8693455555555556,0.97697
clustered_1,300,2,7,0.8693455555555556,0.97697
clustered_1,300,3,7,0.8693455555555556,0.97697
clustered_1,300,4,7,0.8693455555555556,0.97697
clustered_1,300,5,7,0.5997688888888889,0.6362399999999999
clustered_1,300,1,8,0.87244,0.98141
clustered_1,300,2,8,0.87244,0.98141
clustered_1,300,3,8,0.87244,0.98141
clustered_1,300,4,8,0.87244,0.98141
clustered_1,300,5,8,0.87244,0.98141
clustered_1,400,1,0,0.6112555555555556,0.6624599999999999
clustered_1,400,2,0,0.6073499999999998,0.67997
clustered_1,400,3,0,0.49451222222222213,0.46907
clustered_1,400,4,0,0.49899222222222217,0.48857999999999996
clustered_1,400,5,0,0.5516666666666666,0.6713899999999999
clustered_1,400,1,1,0.7412811111111111,0.99186
clustered_1,400,2,1,0.7412811111111111,0.99186
clustered_1,400,3,1,0.7412811111111111,0.99186
clustered_1,400,4,1,0.7412811111111111,0.99186
clustered_1,400,5,1,0.7412811111111111,0.99186
clustered_1,400,1,2,0.502388888888889,0.59664
clustered_1,400,2,2,0.53806,0.58072
clustered_1,400,3,2,0.3420722222222222,0.19404999999999994
clustered_1,400,4,2,0.42695111111111106,0.34404999999999997
clustered_1,400,5,2,0.4910444444444444,0.49981
clustered_1,400,1,3,0.7332,0.89739
clustered_1,400,2,3,0.5871644444444445,0.59915
clustered_1,400,3,3,0.45520111111111106,0.39612
clustered_1,400,4,3,0.4566844444444445,0.39915
clustered_1,400,5,3,0.5065833333333334,0.54253
clustered_1,400,1,4,0.7394722222222222,0.97875
clustered_1,400,2,4,0.7394722222222222,0.97875
clustered_1,400,3,4,0.38595666666666667,0.3901
clustered_1,400,4,4,0.41266222222222226,0.38805
clustered_1,400,5,4,0.443938888888889,0.5100100000000001
clustered_1,400,1,5,0.47975222222222225,0.41101
clustered_1,400,2,5,0.45941111111111105,0.40445
clustered_1,400,3,5,0.32956555555555556,0.19404999999999994
clustered_1,400,4,5,0.34511,0.29233999999999993
clustered_1,400,5,5,0.5450966666666667,0.65934
clustered_1,400,1,6,0.5119977777777778,0.6624599999999999
clustered_1,400,2,6,0.49606666666666666,0.5861299999999999
clustered_1,400,3,6,0.41526777777777774,0.39188999999999996
clustered_1,400,4,6,0.4427755555555556,0.38983999999999996
clustered_1,400,5,6,0.4688277777777778,0.5130399999999999
clustered_1,400,1,7,0.7655166666666666,0.97835
clustered_1,400,2,7,0.7655166666666666,0.97835
clustered_1,400,3,7,0.7655166666666666,0.97835
clustered_1,400,4,7,0.7655166666666666,0.97835
clustered_1,400,5,7,0.3720655555555556,0.47835000000000005
clustered_1,400,1,8,0.0,0.0
clustered_1,400,2,8,0.0,0.0
clustered_1,400,3,8,0.0,0.0
clustered_1,400,4,8,0.0,0.0
clustered_1,400,5,8,0.0,0.0
clustered_1,500,1,0,0.7204966666666667,0.90853
clustered_1,500,2,0,0.6093855555555555,0.86475
clustered_1,500,3,0,0.5843422222222222,0.86475
clustered_1,500,4,0,0.568988888888889,0.86475
clustered_1,500,5,0,0.5754977777777778,0.86475
clustered_1,500,1,1,0.7316622222222222,0.98383
clustered_1,500,2,1,0.7316622222222222,0.98383
clustered_1,500,3,1,0.7316622222222222,0.98383
clustered_1,500,4,1,0.7316622222222222,0.98383
clustered_1,500,5,1,0.7316622222222222,0.98383
clustered_1,500,1,2,0.7547522222222223,0.95716
clustered_1,500,2,2,0.5976055555555555,0.9536
clustered_1,500,3,2,0.6016911111111111,0.9536
clustered_1,500,4,2,0.5706544444444445,0.9536
clustered_1,500,5,2,0.5590466666666667,0.9536
clustered_1,500,1,3,0.7432544444444444,0.9536
clustered_1,500,2,3,0.7432544444444444,0.9536
clustered_1,500,3,3,0.7432544444444444,0.9536
clustered_1,500,4,3,0.7432544444444444,0.9536
clustered_1,500,5,3,0.7432544444444444,0.9536
clustered_1,500,1,4,0.7386877777777777,0.98675
clustered_1,500,2,4,0.7386877777777777,0.98675
clustered_1,500,3,4,0.7386877777777777,0.98675
clustered_1,500,4,4,0.7386877777777777,0.98675
clustered_1,500,5,4,0.7386877777777777,0.98675
clustered_1,500,1,5,0.7286455555555555,0.95716
clustered_1,500,2,5,0.5714988888888889,0.899
clustered_1,500,3,5,0.6026944444444445,0.899
clustered_1,500,4,5,0.5870111111111112,0.899
clustered_1,500,5,5,0.5688944444444445,0.899
clustered_1,500,1,6,0.7590166666666666,0.99658
clustered_1,500,2,6,0.7590166666666666,0.99658
clustered_1,500,3,6,0.7590166666666666,0.99658
clustered_1,500,4,6,0.7590166666666666,0.99658
clustered_1,500,5,6,0.7590166666666666,0.99658
clustered_1,500,1,7,0.7679466666666666,0.98613
clustered_1,500,2,7,0.7679466666666666,0.98613
clustered_1,500,3,7,0.7679466666666666,0.98613
clustered_1,500,4,7,0.7679466666666666,0.98613
clustered_1,500,5,7,0.7679466666666666,0.98613
clustered_1,500,1,8,0.0,0.0
clustered_1,500,2,8,0.0,0.0
clustered_1,500,3,8,0.0,0.0
clustered_1,500,4,8,0.0,0.0
clustered_1,500,5,8,0.0,0.0
clustered_1,600,1,0,0.6041,0.5452
clustered_1,600,2,0,0.63734,0.68365
clustered_1,600,3,0,0.5554588888888888,0.55038
clustered_1,600,4,0,0.55421,0.54619
clustered_1,600,5,0,0.5540688888888889,0.5653999999999999
clustered_1,600,1,1,0.48630444444444443,0.47285999999999995
clustered_1,600,2,1,0.5119888888888888,0.66548
clustered_1,600,3,1,0.3995522222222222,0.37171999999999994
clustered_1,600,4,1,0.444661111111111,0.43445999999999996
clustered_1,600,5,1,0.43368555555555555,0.39844999999999997
clustered_1,600,1,2,0.5292966666666666,0.5452
clustered_1,600,2,2,0.6172522222222222,0.72034
clustered_1,600,3,2,0.5651611111111111,0.57256
clustered_1,600,4,2,0.5533755555555556,0.5417000000000001
clustered_1,600,5,2,0.5898744444444445,0.59201
clustered_1,600,1,3,0.7417477777777778,0.91446
clustered_1,600,2,3,0.4973622222222222,0.45613000000000004
clustered_1,600,3,3,0.4387722222222223,0.3855700000000001
clustered_1,600,4,3,0.4987344444444445,0.43445999999999996
clustered_1,600,5,3,0.5003388888888889,0.45955
clustered_1,600,1,4,0.738028888888889,0.97858
clustered_1,600,2,4,0.738028888888889,0.97858
clustered_1,600,3,4,0.738028888888889,0.97858
clustered_1,600,4,4,0.738028888888889,0.97858
clustered_1,600,5,4,0.738028888888889,0.97858
clustered_1,600,1,5,0.5479044444444444,0.52217
clustered_1,600,2,5,0.5880233333333333,0.6526799999999999
clustered_1,600,3,5,0.4767711111111111,0.55038
clustered_1,600,4,5,0.47355444444444444,0.5417000000000001
clustered_1,600,5,5,0.5502744444444444,0.5653999999999999
clustered_1,600,1,6,0.7337433333333334,0.982
clustered_1,600,2,6,0.7337433333333334,0.982
clustered_1,600,3,6,0.7337433333333334,0.982
clustered_1,600,4,6,0.7337433333333334,0.982
clustered_1,600,5,6,0.7337433333333334,0.982
clustered_1,600,1,7,0.7690233333333333,0.98844
clustered_1,600,2,7,0.7690233333333333,0.98844
clustered_1,600,3,7,0.7690233333333333,0.98844
clustered_1,600,4,7,0.7690233333333333,0.98844
clustered_1,600,5,7,0.7690233333333333,0.98844
clustered_1,600,1,8,0.0,0.0
clustered_1,600,2,8,0.0,0.0
clustered_1,600,3,8,0.0,0.0
clustered_1,600,4,8,0.0,0.0
clustered_1,600,5,8,0.0,0.0
clustered_2,0,1,0,0.8708911111111112,0.97626
clustered_2,0,2,0,0.5856366666666667,0.95417
clustered_2,0,3,0,0.5609455555555556,0.73195
clustered_2,0,4,0,0.36652777777777784,0.30801
clustered_2,0,5,0,0.5125244444444443,0.47468
clustered_2,0,1,1,0.6593422222222222,0.97338
clustered_2,0,2,1,0.58483,0.95417
clustered_2,0,3,1,0.642588888888889,0.73195
clustered_2,0,4,1,0.5059044444444445,0.47141
clustered_2,0,5,1,0.5126177777777777,0.47141
clustered_2,0,1,2,0.66579,0.98945
clustered_2,0,2,2,0.5803499999999999,0.32742000000000004
clustered_2,0,3,2,0.5988688888888888,0.47141
clustered_2,0,4,2,0.5099800000000001,0.47141
clustered_2,0,5,2,0.5173877777777779,0.47468
clustered_2,0,1,3,0.8781355555555557,0.98787
clustered_2,0,2,3,0.8781355555555557,0.98787
clustered_2,0,3,3,0.8781355555555557,0.98787
clustered_2,0,4,3,0.8781355555555557,0.98787
clustered_2,0,5,3,0.8781355555555557,0.98787
clustered_2,0,1,4,0.6634233333333334,0.98047
clustered_2,0,2,4,0.48284222222222223,0.31078000000000006
clustered_2,0,3,4,0.5156522222222222,0.31431
clustered_2,0,4,4,0.4597399999999999,0.33155999999999997
clustered_2,0,5,4,0.47270333333333325,0.47626
clustered_2,0,1,5,0.8769533333333333,0.98416
clustered_2,0,2,5,0.4855677777777778,0.32742000000000004
clustered_2,0,3,5,0.516688888888889,0.32742000000000004
clustered_2,0,4,5,0.3205555555555556,0.23046999999999995
clustered_2,0,5,5,0.34626999999999997,0.30671000000000004
clustered_2,0,1,6,0.8846144444444445,0.99315
clustered_2,0,2,6,0.8846144444444445,0.99315
clustered_2,0,3,6,0.8846144444444445,0.99315
clustered_2,0,4,6,0.8846144444444445,0.99315
clustered_2,0,5,6,0.8846144444444445,0.99315
clustered_2,0,1,7,0.8859833333333333,0.99564
clustered_2,0,2,7,0.8859833333333333,0.99564
clustered_2,0,3,7,0.8859833333333333,0.99564
clustered_2,0,4,7,0.33150444444444443,0.32876000000000005
clustered_2,0,5,7,0.3675722222222222,0.32897
clustered_2,0,1,8,0.8838822222222222,0.99342
clustered_2,0,2,8,0.8838822222222222,0.99342
clustered_2,0,3,8,0.8838822222222222,0.99342
clustered_2,0,4,8,0.3737377777777777,0.32675
clustered_2,0,5,8,0.3975344444444444,0.32675
clustered_2,100,1,0,0.6792288888888889,0.6022
clustered_2,100,2,0,0.6839766666666667,0.7340300000000001
clustered_2,100,3,0,0.6508488888888889,0.6835200000000001
clustered_2,100,4,0,0.6681333333333334,0.73631
clustered_2,100,5,0,0.6789700000000001,0.7744300000000001
clustered_2,100,1,1,0.6245777777777778,0.69566
clustered_2,100,2,1,0.4904477777777778,0.35131
clustered_2,100,3,1,0.5491755555555556,0.62358
clustered_2,100,4,1,0.5496122222222222,0.63674
clustered_2,100,5,1,0.55518,0.65626
clustered_2,100,1,2,0.8576244444444445,0.96317
clustered_2,100,2,2,0.41968666666666665,0.30985000000000007
clustered_2,100,3,2,0.5151077777777778,0.5346
clustered_2,100,4,2,0.49281555555555556,0.56004
clustered_2,100,5,2,0.5131388888888888,0.64352
clustered_2,100,1,3,0.64487,0.69566
clustered_2,100,2,3,0.65255,0.63923
clustered_2,100,3,3,0.5964433333333333,0.58074
clustered_2,100,4,3,0.6082455555555556,0.66998
clustered_2,100,5,3,0.6101766666666666,0.67746
clustered_2,100,1,4,0.5410144444444445,0.56516
clustered_2,100,2,4,0.4996611111111111,0.62379
clustered_2,100,3,4,0.5335377777777778,0.52106
clustered_2,100,4,4,0.5142188888888888,0.56807
clustered_2,100,5,4,0.5163844444444445,0.44305000000000005
clustered_2,100,1,5,0.56827,0.47907
clustered_2,100,2,5,0.39205333333333336,0.31676000000000004
clustered_2,100,3,5,0.45266666666666666,0.48343
clustered_2,100,4,5,0.5331755555555555,0.56807
clustered_2,100,5,5,0.6402322222222221,0.71178
clustered_2,100,1,6,0.8505455555555554,0.97685
clustered_2,100,2,6,0.8505455555555554,0.97685
clustered_2,100,3,6,0.8505455555555554,0.97685
clustered_2,100,4,6,0.5154155555555556,0.58166
clustered_2,100,5,6,0.5060600000000001,0.64352
clustered_2,100,1,7,0.8653688888888889,0.97396
clustered_2,100,2,7,0.5225833333333333,0.63923
clustered_2,100,3,7,0.5087677777777777,0.47256
clustered_2,100,4,7,0.46511222222222215,0.47709999999999997
clustered_2,100,5,7,0.47095555555555557,0.57637
clustered_2,100,1,8,0.863428888888889,0.97135
clustered_2,100,2,8,0.863428888888889,0.97135
clustered_2,100,3,8,0.863428888888889,0.97135
clustered_2,100,4,8,0.34721555555555556,0.31955
clustered_2,100,5,8,0.3636888888888889,0.31955
clustered_2,200,1,0,0.61537,0.61307
clustered_2,200,2,0,0.6062822222222223,0.66628
clustered_2,200,3,0,0.6566822222222223,0.74029
clustered_2,200,4,0,0.5711444444444446,0.6506000000000001
clustered_2,200,5,0,0.6049244444444445,0.67134
clustered_2,200,1,1,0.42089444444444446,0.20387
clustered_2,200,2,1,0.32990111111111114,0.20387
clustered_2,200,3,1,0.43632111111111116,0.37222999999999995
clustered_2,200,4,1,0.2136977777777778,0.12222999999999995
clustered_2,200,5,1,0.2783111111111111,0.17823
clustered_2,200,1,2,0.33187,0.04152
clustered_2,200,2,2,0.3250111111111111,0.31513
clustered_2,200,3,2,0.5215299999999999,0.54847
clustered_2,200,4,2,0.3627877777777778,0.36816000000000004
clustered_2,200,5,2,0.5116466666666667,0.5862
clustered_2,200,1,3,0.3291211111111111,0.10433000000000003
clustered_2,200,2,3,0.30614111111111114,0.30637000000000003
clustered_2,200,3,3,0.41209222222222225,0.4585
clustered_2,200,4,3,0.30272777777777776,0.24666999999999994
clustered_2,200,5,3,0.4763644444444444,0.52991
clustered_2,200,1,4,0.4254922222222222,0.21013000000000004
clustered_2,200,2,4,0.5127177777777777,0.47663
clustered_2,200,3,4,0.5918477777777779,0.5831500000000001
clustered_2,200,4,4,0.46454555555555566,0.4585
clustered_2,200,5,4,0.5360777777777778,0.63158
clustered_2,200,1,5,0.33106111111111114,0.10433000000000003
clustered_2,200,2,5,0.5615677777777778,0.5890299999999999
clustered_2,200,3,5,0.6581477777777778,0.74137
clustered_2,200,4,5,0.5724955555555555,0.63316
clustered_2,200,5,5,0.58007,0.6467799999999999
clustered_2,200,1,6,0.4295744444444444,0.30637000000000003
clustered_2,200,2,6,0.46132222222222224,0.49585
clustered_2,200,3,6,0.5580700000000001,0.5831500000000001
clustered_2,200,4,6,0.42992444444444444,0.47304
clustered_2,200,5,6,0.4997655555555556,0.59804
clustered_2,200,1,7,0.8728555555555555,0.98224
clustered_2,200,2,7,0.8728555555555555,0.98224
clustered_2,200,3,7,0.8728555555555555,0.98224
clustered_2,200,4,7,0.34921,0.42099999999999993
clustered_2,200,5,7,0.38776555555555553,0.42149000000000003
clustered_2,200,1,8,0.8538566666666667,0.98669
clustered_2,200,2,8,0.38321888888888883,0.46674000000000004
clustered_2,200,3,8,0.5660555555555555,0.6950700000000001
clustered_2,200,4,8,0.3732888888888889,0.24666999999999994
clustered_2,200,5,8,0.45546333333333333,0.5144500000000001
clustered_2,300,1,0,0.7245144444444445,0.98681
clustered_2,300,2,0,0.7091377777777779,0.98681
clustered_2,300,3,0,0.6574544444444445,0.98681
clustered_2,300,4,0,0.5956600000000001,0.98681
clustered_2,300,5,0,0.6808055555555556,0.61144
clustered_2,300,1,1,0.8200355555555556,0.99017
clustered_2,300,2,1,0.8200355555555556,0.99017
clustered_2,300,3,1,0.8200355555555556,0.99017
clustered_2,300,4,1,0.8200355555555556,0.99017
clustered_2,300,5,1,0.8200355555555556,0.99017
clustered_2,300,1,2,0.8646977777777778,0.97956
clustered_2,300,2,2,0.611828888888889,0.97956
clustered_2,300,3,2,0.5876211111111111,0.97956
clustered_2,300,4,2,0.5717488888888889,0.97956
clustered_2,300,5,2,0.6178455555555556,0.5472699999999999
clustered_2,300,1,3,0.6843955555555556,0.96924
clustered_2,300,2,3,0.6453033333333333,0.96924
clustered_2,300,3,3,0.5999611111111112,0.96924
clustered_2,300,4,3,0.6074511111111112,0.96924
clustered_2,300,5,3,0.6476922222222223,0.5836100000000001
clustered_2,300,1,4,0.8456388888888889,0.9763
clustered_2,300,2,4,0.8456388888888889,0.9763
clustered_2,300,3,4,0.8456388888888889,0.9763
clustered_2,300,4,4,0.8456388888888889,0.9763
clustered_2,300,5,4,0.8456388888888889,0.9763
clustered_2,300,1,5,0.7242344444444444,0.97524
clustered_2,300,2,5,0.6481122222222222,0.97524
clustered_2,300,3,5,0.6026833333333333,0.97524
clustered_2,300,4,5,0.5738933333333334,0.97524
clustered_2,300,5,5,0.61868,0.5356799999999999
clustered_2,300,1,6,0.8397044444444445,0.96924
clustered_2,300,2,6,0.8397044444444445,0.96924
clustered_2,300,3,6,0.8397044444444445,0.96924
clustered_2,300,4,6,0.8397044444444445,0.96924
clustered_2,300,5,6,0.8397044444444445,0.96924
clustered_2,300,1,7,0.87659,0.98682
clustered_2,300,2,7,0.87659,0.98682
clustered_2,300,3,7,0.87659,0.98682
clustered_2,300,4,7,0.87659,0.98682
clustered_2,300,5,7,0.5476533333333333,0.61144
clustered_2,300,1,8,0.8516355555555556,0.9981
clustered_2,300,2,8,0.8516355555555556,0.9981
clustered_2,300,3,8,0.8516355555555556,0.9981
clustered_2,300,4,8,0.8516355555555556,0.9981
clustered_2,300,5,8,0.8516355555555556,0.9981
clustered_2,400,1,0,0.4003733333333333,0.37139999999999995
clustered_2,400,2,0,0.32991888888888893,0.29496
clustered_2,400,3,0,0.3595333333333333,0.39988999999999997
clustered_2,400,4,0,0.34697888888888895,0.39594999999999997
clustered_2,400,5,0,0.3606155555555556,0.42629999999999996
clustered_2,400,1,1,0.0,0.0
clustered_2,400,2,1,0.0,0.0
clustered_2,400,3,1,0.0,0.0
clustered_2,400,4,1,0.0,0.0
clustered_2,400,5,1,0.0,0.0
clustered_2,400,1,2,0.3764222222222222,0.051000000000000045
clustered_2,400,2,2,0.2923688888888889,0.051000000000000045
clustered_2,400,3,2,0.30532777777777775,0.23455000000000004
clustered_2,400,4,2,0.32456111111111113,0.27026000000000006
clustered_2,400,5,2,0.3303511111111111,0.2786700000000001
clustered_2,400,1,3,0.36406222222222223,0.051000000000000045
clustered_2,400,2,3,0.30001333333333335,0.051000000000000045
clustered_2,400,3,3,0.24103555555555556,0.017510000000000026
clustered_2,400,4,3,0.2637977777777778,0.017510000000000026
clustered_2,400,5,3,0.26773,0.017510000000000026
clustered_2,400,1,4,0.0,0.0
clustered_2,400,2,4,0.0,0.0
clustered_2,400,3,4,0.0,0.0
clustered_2,400,4,4,0.0,0.0
clustered_2,400,5,4,0.0,0.0
clustered_2,400,1,5,0.5173944444444445,0.85106
clustered_2,400,2,5,0.33578222222222226,0.28908
clustered_2,400,3,5,0.34554,0.40428
clustered_2,400,4,5,0.33649666666666667,0.45951
clustered_2,400,5,5,0.3392066666666667,0.4593
clustered_2,400,1,6,0.5543344444444445,0.99399
clustered_2,400,2,6,0.5543344444444445,0.99399
clustered_2,400,3,6,0.5543344444444445,0.99399
clustered_2,400,4,6,0.5543344444444445,0.99399
clustered_2,400,5,6,0.5543344444444445,0.99399
clustered_2,400,1,7,0.5484688888888889,0.97955
clustered_2,400,2,7,0.5484688888888889,0.97955
clustered_2,400,3,7,0.28193555555555555,0.017510000000000026
clustered_2,400,4,7,0.2710288888888889,0.017510000000000026
clustered_2,400,5,7,0.2768555555555556,0.017510000000000026
clustered_2,400,1,8,0.0,0.0
clustered_2,400,2,8,0.0,0.0
clustered_2,400,3,8,0.0,0.0
clustered_2,400,4,8,0.0,0.0
clustered_2,400,5,8,0.0,0.0
clustered_2,500,1,0,0.2990366666666666,0.0
clustered_2,500,2,0,0.26897,0.0
clustered_2,500,3,0,0.27349333333333337,0.0
clustered_2,500,4,0,0.23318777777777777,0.0
clustered_2,500,5,0,0.19542666666666664,0.0
clustered_2,500,1,1,0.0,0.0
clustered_2,500,2,1,0.0,0.0
clustered_2,500,3,1,0.0,0.0
clustered_2,500,4,1,0.0,0.0
clustered_2,500,5,1,0.0,0.0
clustered_2,500,1,2,0.24048222222222224,0.0
clustered_2,500,2,2,0.23673444444444444,0.0
clustered_2,500,3,2,0.2410422222222222,0.0
clustered_2,500,4,2,0.23162555555555558,0.0
clustered_2,500,5,2,0.2112022222222222,0.0
clustered_2,500,1,3,0.23004666666666665,0.0
clustered_2,500,2,3,0.18437666666666666,0.0
clustered_2,500,3,3,0.17780444444444443,0.0
clustered_2,500,4,3,0.13904,0.0
clustered_2,500,5,3,0.13938,0.0
clustered_2,500,1,4,0.0,0.0
clustered_2,500,2,4,0.0,0.0
clustered_2,500,3,4,0.0,0.0
clustered_2,500,4,4,0.0,0.0
clustered_2,500,5,4,0.0,0.0
clustered_2,500,1,5,0.2736544444444444,0.0
clustered_2,500,2,5,0.24300555555555559,0.0
clustered_2,500,3,5,0.23646,0.0
clustered_2,500,4,5,0.20292444444444444,0.0
clustered_2,500,5,5,0.17481777777777777,0.0
clustered_2,500,1,6,0.0,0.0
clustered_2,500,2,6,0.0,0.0
clustered_2,500,3,6,0.0,0.0
clustered_2,500,4,6,0.0,0.0
clustered_2,500,5,6,0.0,0.0
clustered_2,500,1,7,0.4431511111111111,0.0
clustered_2,500,2,7,0.4431511111111111,0.0
clustered_2,500,3,7,0.4431511111111111,0.0
clustered_2,500,4,7,0.4431511111111111,0.0
clustered_2,500,5,7,0.4431511111111111,0.0
clustered_2,500,1,8,0.0,0.0
clustered_2,500,2,8,0.0,0.0
clustered_2,500,3,8,0.0,0.0
clustered_2,500,4,8,0.0,0.0
clustered_2,500,5,8,0.0,0.0
clustered_2,600,1,0,0.3044922222222222,0.0
clustered_2,600,2,0,0.3172788888888889,0.0
clustered_2,600,3,0,0.29604444444444444,0.0
clustered_2,600,4,0,0.2992211111111111,0.0
clustered_2,600,5,0,0.30689555555555553,0.0
clustered_2,600,1,1,0.0,0.0
clustered_2,600,2,1,0.0,0.0
clustered_2,600,3,1,0.0,0.0
clustered_2,600,4,1,0.0,0.0
clustered_2,600,5,1,0.0,0.0
clustered_2,600,1,2,0.27724666666666664,0.0
clustered_2,600,2,2,0.21627777777777776,0.0
clustered_2,600,3,2,0.22277,0.0
clustered_2,600,4,2,0.22448888888888888,0.0
clustered_2,600,5,2,0.24574888888888888,0.0
clustered_2,600,1,3,0.26818333333333333,0.0
clustered_2,600,2,3,0.21318444444444445,0.0
clustered_2,600,3,3,0.19060555555555558,0.0
clustered_2,600,4,3,0.1939188888888889,0.0
clustered_2,600,5,3,0.1977511111111111,0.0
clustered_2,600,1,4,0.0,0.0
clustered_2,600,2,4,0.0,0.0
clustered_2,600,3,4,0.0,0.0
clustered_2,600,4,4,0.0,0.0
clustered_2,600,5,4,0.0,0.0
clustered_2,600,1,5,0.4007866666666666,0.0
clustered_2,600,2,5,0.23324333333333336,0.0
clustered_2,600,3,5,0.22439333333333333,0.0
clustered_2,600,4,5,0.22253777777777778,0.0
clustered_2,600,5,5,0.25079111111111113,0.0
clustered_2,600,1,6,0.0,0.0
clustered_2,600,2,6,0.0,0.0
clustered_2,600,3,6,0.0,0.0
clustered_2,600,4,6,0.0,0.0
clustered_2,600,5,6,0.0,0.0
clustered_2,600,1,7,0.44384222222222225,0.0
clustered_2,600,2,7,0.44384222222222225,0.0
clustered_2,600,3,7,0.44384222222222225,0.0
clustered_2,600,4,7,0.44384222222222225,0.0
clustered_2,600,5,7,0.44384222222222225,0.0
clustered_2,600,1,8,0.0,0.0
clustered_2,600,2,8,0.0,0.0
clustered_2,600,3,8,0.0,0.0
clustered_2,600,4,8,0.0,0.0
clustered_2,600,5,8,0.0,0.0
clustered_3,0,1,0,0.8708911111111112,0.97626
clustered_3,0,2,0,0.5856366666666667,0.95417
clustered_3,0,3,0,0.5609455555555556,0.73195
clustered_3,0,4,0,0.36652777777777784,0.30801
clustered_3,0,5,0,0.5125244444444443,0.47468
clustered_3,0,1,1,0.6593422222222222,0.97338
clustered_3,0,2,1,0.58483,0.95417
clustered_3,0,3,1,0.642588888888889,0.73195
clustered_3,0,4,1,0.5059044444444445,0.47141
clustered_3,0,5,1,0.5126177777777777,0.47141
clustered_3,0,1,2,0.66579,0.98945
clustered_3,0,2,2,0.5803499999999999,0.32742000000000004
clustered_3,0,3,2,0.5988688888888888,0.47141
clustered_3,0,4,2,0.5099800000000001,0.47141
clustered_3,0,5,2,0.5173877777777779,0.47468
clustered_3,0,1,3,0.8781355555555557,0.98787
clustered_3,0,2,3,0.8781355555555557,0.98787
clustered_3,0,3,3,0.8781355555555557,0.98787
clustered_3,0,4,3,0.8781355555555557,0.98787
clustered_3,0,5,3,0.8781355555555557,0.98787
clustered_3,0,1,4,0.6634233333333334,0.98047
clustered_3,0,2,4,0.48284222222222223,0.31078000000000006
clustered_3,0,3,4,0.5156522222222222,0.31431
clustered_3,0,4,4,0.4597399999999999,0.33155999999999997
clustered_3,0,5,4,0.47270333333333325,0.47626
clustered_3,0,1,5,0.8769533333333333,0.98416
clustered_3,0,2,5,0.4855677777777778,0.32742000000000004
clustered_3,0,3,5,0.516688888888889,0.32742000000000004
clustered_3,0,4,5,0.3205555555555556,0.23046999999999995
clustered_3,0,5,5,0.34626999999999997,0.30671000000000004
clustered_3,0,1,6,0.8846144444444445,0.99315
clustered_3,0,2,6,0.8846144444444445,0.99315
clustered_3,0,3,6,0.8846144444444445,0.99315
clustered_3,0,4,6,0.8846144444444445,0.99315
clustered_3,0,5,6,0.8846144444444445,0.99315
clustered_3,0,1,7,0.8859833333333333,0.99564
clustered_3,0,2,7,0.8859833333333333,0.99564
clustered_3,0,3,7,0.8859833333333333,0.99564
clustered_3,0,4,7,0.33150444444444443,0.32876000000000005
clustered_3,0,5,7,0.3675722222222222,0.32897
clustered_3,0,1,8,0.8838822222222222,0.99342
clustered_3,0,2,8,0.8838822222222222,0.99342
clustered_3,0,3,8,0.8838822222222222,0.99342
clustered_3,0,4,8,0.3737377777777777,0.32675
clustered_3,0,5,8,0.3975344444444444,0.32675
clustered_3,100,1,0,0.68903,0.71891
clustered_3,100,2,0,0.7047533333333333,0.74421
clustered_3,100,3,0,0.6843688888888889,0.70041
clustered_3,100,4,0,0.6702833333333333,0.75961
clustered_3,100,5,0,0.6748233333333333,0.76891
clustered_3,100,1,1,0.5480688888888889,0.56751
clustered_3,100,2,1,0.5715588888888888,0.64702
clustered_3,100,3,1,0.5292611111111111,0.59723
clustered_3,100,4,1,0.44838333333333336,0.48444
clustered_3,100,5,1,0.5492444444444444,0.60458
clustered_3,100,1,2,0.4919833333333334,0.46199999999999997
clustered_3,100,2,2,0.6178833333333333,0.64702
clustered_3,100,3,2,0.6201722222222222,0.59723
clustered_3,100,4,2,0.5935766666666666,0.64896
clustered_3,100,5,2,0.5956611111111111,0.66483
clustered_3,100,1,3,0.6116766666666666,0.56751
clustered_3,100,2,3,0.6829211111111111,0.73159
clustered_3,100,3,3,0.6780922222222222,0.7028300000000001
clustered_3,100,4,3,0.6454822222222223,0.72553
clustered_3,100,5,3,0.6415977777777777,0.72553
clustered_3,100,1,4,0.47932555555555556,0.47553
clustered_3,100,2,4,0.4647922222222223,0.4345
clustered_3,100,3,4,0.4829522222222222,0.39814000000000005
clustered_3,100,4,4,0.3576666666666667,0.43506999999999996
clustered_3,100,5,4,0.4114922222222222,0.5345
clustered_3,100,1,5,0.47255,0.38974
clustered_3,100,2,5,0.5557144444444444,0.5834699999999999
clustered_3,100,3,5,0.5786422222222223,0.58132
clustered_3,100,4,5,0.5727577777777778,0.6141599999999999
clustered_3,100,5,5,0.6250444444444444,0.69021
