filename,sample_time,r,type_id,ae,ser
random_5,100,5,1,0.049999999999999996,-0.049999999999999996
random_5,100,5,2,0.014478859390363802,0.014478859390363802
random_5,100,5,3,0.003892814209661186,0.003892814209661186
random_5,100,5,4,0.049999999999999996,-0.049999999999999996
random_5,100,5,5,0.004973782771535587,-0.004973782771535587
random_5,100,5,6,0.05,-0.05
random_5,100,5,7,0.028860412637008385,-0.028860412637008385
random_5,100,5,8,0.049999999999999996,-0.049999999999999996
random_5,200,1,0,0.030329384457263128,-0.030329384457263128
random_5,200,1,1,0.05,-0.05
random_5,200,1,2,0.05,-0.05
random_5,200,1,3,0.041537370131356124,0.041537370131356124
random_5,200,1,4,0.05000000000000001,-0.05000000000000001
random_5,200,1,5,0.05,-0.05
random_5,200,1,6,0.05,-0.05
random_5,200,1,7,0.05,-0.05
random_5,200,1,8,0.05,-0.05
random_5,200,2,0,0.031085953213440935,-0.031085953213440935
random_5,200,2,1,0.04771051907079186,-0.04771051907079186
random_5,200,2,2,0.20450165425971875,0.20450165425971875
random_5,200,2,3,0.041537370131356124,0.041537370131356124
random_5,200,2,4,0.05000000000000001,-0.05000000000000001
random_5,200,2,5,0.05,-0.05
random_5,200,2,6,0.05,-0.05
random_5,200,2,7,0.05,-0.05
random_5,200,2,8,0.05,-0.05
random_5,200,3,0,0.03229644601153682,-0.03229644601153682
random_5,200,3,1,0.0470236766522315,-0.0470236766522315
random_5,200,3,2,0.08234077750206784,0.08234077750206784
random_5,200,3,3,0.034214380520847645,0.034214380520847645
random_5,200,3,4,0.05000000000000001,-0.05000000000000001
random_5,200,3,5,0.020271274619100707,-0.020271274619100707
random_5,200,3,6,0.05,-0.05
random_5,200,3,7,0.05,-0.05
random_5,200,3,8,0.05,-0.05
random_5,200,4,0,0.030569279907941525,-0.030569279907941525
random_5,200,4,1,0.046733299105614835,-0.046733299105614835
random_5,200,4,2,0.03069478908188586,0.03069478908188586
random_5,200,4,3,0.01921117671289304,0.01921117671289304
random_5,200,4,4,0.05000000000000001,-0.05000000000000001
random_5,200,4,5,0.01374581939799331,-0.01374581939799331
random_5,200,4,6,0.05,-0.05
random_5,200,4,7,0.05,-0.05
random_5,200,4,8,0.05,-0.05
random_5,200,5,0,0.03081307259932432,-0.03081307259932432
random_5,200,5,1,0.04512078292185663,-0.04512078292185663
random_5,200,5,2,0.08559760132340775,0.08559760132340775
random_5,200,5,3,0.007023433566753632,0.007023433566753632
random_5,200,5,4,0.05000000000000001,-0.05000000000000001
random_5,200,5,5,0.013447603121516173,-0.013447603121516173
random_5,200,5,6,0.05,-0.05
random_5,200,5,7,0.05,-0.05
random_5,200,5,8,0.05,-0.05
random_5,300,1,0,0.04285497383134166,-0.04285497383134166
random_5,300,1,1,0.07981089709855105,0.07981089709855105
random_5,300,1,2,0.12115960633290546,0.12115960633290546
random_5,300,1,3,0.05,-0.05
random_5,300,1,4,0.05,-0.05
random_5,300,1,5,0.05,-0.05
random_5,300,1,6,0.049999999999999996,-0.049999999999999996
random_5,300,1,7,0.049999999999999996,-0.049999999999999996
random_5,300,1,8,0.05,-0.05
random_5,300,2,0,0.030763446046121152,-0.030763446046121152
random_5,300,2,1,0.048505157351857696,0.048505157351857696
random_5,300,2,2,0.015830124090714597,0.015830124090714597
random_5,300,2,3,0.03935402394297973,-0.03935402394297973
random_5,300,2,4,0.05,-0.05
random_5,300,2,5,0.05,-0.05
random_5,300,2,6,0.049999999999999996,-0.049999999999999996
random_5,300,2,7,0.049999999999999996,-0.049999999999999996
random_5,300,2,8,0.05,-0.05
random_5,300,3,0,0.031422931961488314,-0.031422931961488314
random_5,300,3,1,0.053848717678840835,0.053848717678840835
random_5,300,3,2,0.015768078733418907,-0.015768078733418907
random_5,300,3,3,0.03892810186146288,-0.03892810186146288
random_5,300,3,4,0.03624543305394369,-0.03624543305394369
random_5,300,3,5,0.05,-0.05
random_5,300,3,6,0.049999999999999996,-0.049999999999999996
random_5,300,3,7,0.049999999999999996,-0.049999999999999996
random_5,300,3,8,0.05,-0.05
random_5,300,4,0,0.021245645999678483,-0.021245645999678483
random_5,300,4,1,0.05182923727326948,0.05182923727326948
random_5,300,4,2,0.029127086007702176,-0.029127086007702176
random_5,300,4,3,0.04324891011002699,-0.04324891011002699
random_5,300,4,4,0.0332260906941758,-0.0332260906941758
random_5,300,4,5,0.030848056537102476,-0.030848056537102476
random_5,300,4,6,0.049999999999999996,-0.049999999999999996
random_5,300,4,7,0.049999999999999996,-0.049999999999999996
random_5,300,4,8,0.05,-0.05
random_5,300,5,0,0.015446117571405613,-0.015446117571405613
random_5,300,5,1,0.05208877135740098,0.05208877135740098
random_5,300,5,2,0.03597026101839965,-0.03597026101839965
random_5,300,5,3,0.02731160473323646,-0.02731160473323646
random_5,300,5,4,0.03590715667311412,-0.03590715667311412
random_5,300,5,5,0.027236945425991362,0.027236945425991362
random_5,300,5,6,0.030622044917257688,-0.030622044917257688
random_5,300,5,7,0.049999999999999996,-0.049999999999999996
random_5,300,5,8,0.05,-0.05
random_5,400,1,0,0.03201903734421181,-0.03201903734421181
random_5,400,1,1,0.03269737256065223,0.03269737256065223
random_5,400,1,2,0.018941744226128907,0.018941744226128907
random_5,400,1,3,0.00798539992647445,-0.00798539992647445
random_5,400,1,4,0.049999999999999996,-0.049999999999999996
random_5,400,1,5,0.05,-0.05
random_5,400,1,6,0.049999999999999996,-0.049999999999999996
random_5,400,1,7,0.05,-0.05
random_5,400,1,8,0.049999999999999996,-0.049999999999999996
random_5,400,2,0,0.025794856882775358,-0.025794856882775358
random_5,400,2,1,0.032973959316488236,0.032973959316488236
random_5,400,2,2,0.05606428817649086,0.05606428817649086
random_5,400,2,3,0.025760858148206507,-0.025760858148206507
random_5,400,2,4,0.049999999999999996,-0.049999999999999996
random_5,400,2,5,0.05,-0.05
random_5,400,2,6,0.049999999999999996,-0.049999999999999996
random_5,400,2,7,0.05,-0.05
random_5,400,2,8,0.049999999999999996,-0.049999999999999996
random_5,400,3,0,0.018533315352370672,-0.018533315352370672
random_5,400,3,1,0.04204577119794336,0.04204577119794336
random_5,400,3,2,0.018941744226128907,0.018941744226128907
random_5,400,3,3,0.024791239955884673,-0.024791239955884673
random_5,400,3,4,0.049999999999999996,-0.049999999999999996
random_5,400,3,5,0.05,-0.05
random_5,400,3,6,0.049999999999999996,-0.049999999999999996
random_5,400,3,7,0.05,-0.05
random_5,400,3,8,0.049999999999999996,-0.049999999999999996
random_5,400,4,0,0.019574890709461352,-0.019574890709461352
random_5,400,4,1,0.054796784690199454,0.054796784690199454
random_5,400,4,2,0.008852694473170164,0.008852694473170164
random_5,400,4,3,0.02694317525340056,-0.02694317525340056
random_5,400,4,4,0.0005775075987841876,-0.0005775075987841876
random_5,400,4,5,0.03057347670250896,-0.03057347670250896
random_5,400,4,6,0.049999999999999996,-0.049999999999999996
random_5,400,4,7,0.05,-0.05
random_5,400,4,8,0.049999999999999996,-0.049999999999999996
random_5,400,5,0,0.01775954395783464,-0.01775954395783464
random_5,400,5,1,0.05344540175642028,0.05344540175642028
random_5,400,5,2,0.008393370102263575,0.008393370102263575
random_5,400,5,3,0.02761514626332651,-0.02761514626332651
random_5,400,5,4,0.016780648429584603,-0.016780648429584603
random_5,400,5,5,0.023884906411788136,-0.023884906411788136
random_5,400,5,6,0.049999999999999996,-0.049999999999999996
random_5,400,5,7,0.05,-0.05
random_5,400,5,8,0.049999999999999996,-0.049999999999999996
random_5,500,1,0,0.01828668833742964,-0.01828668833742964
random_5,500,1,1,0.11271501627150164,0.11271501627150164
random_5,500,1,2,0.016651381883363195,-0.016651381883363195
random_5,500,1,3,0.05,-0.05
random_5,500,1,4,0.07641226198941299,0.07641226198941299
random_5,500,1,5,0.03853474988933156,0.03853474988933156
random_5,500,1,6,0.05,-0.05
random_5,500,1,7,0.05,-0.05
random_5,500,1,8,0.04999999999999999,-0.04999999999999999
random_5,500,2,0,0.021539350934221317,-0.021539350934221317
random_5,500,2,1,0.09602631527971485,0.09602631527971485
random_5,500,2,2,0.017934053107674344,-0.017934053107674344
random_5,500,2,3,0.039165082048031555,-0.039165082048031555
random_5,500,2,4,0.15663545863948802,0.15663545863948802
random_5,500,2,5,0.08620683930942895,0.08620683930942895
random_5,500,2,6,0.11228375527426161,0.11228375527426161
random_5,500,2,7,0.05,-0.05
random_5,500,2,8,0.04999999999999999,-0.04999999999999999
random_5,500,3,0,0.024629350669943716,-0.024629350669943716
random_5,500,3,1,0.10496668216333487,0.10496668216333487
random_5,500,3,2,0.015539761279475308,-0.015539761279475308
random_5,500,3,3,0.027463201633917883,-0.027463201633917883
random_5,500,3,4,0.14593900608359012,0.14593900608359012
random_5,500,3,5,0.07394864984506418,0.07394864984506418
random_5,500,3,6,0.03438818565400844,0.03438818565400844
random_5,500,3,7,0.8388888888888889,0.8388888888888889
random_5,500,3,8,0.03056394763343405,0.03056394763343405
random_5,500,4,0,0.02679513861359973,-0.02679513861359973
random_5,500,4,1,0.10024208701379203,0.10024208701379203
random_5,500,4,2,0.004586233968346595,-0.004586233968346595
random_5,500,4,3,0.029387104725684916,-0.029387104725684916
random_5,500,4,4,0.13884767322430278,0.13884767322430278
random_5,500,4,5,0.036375055334218684,0.036375055334218684
random_5,500,4,6,0.1558254219409283,0.1558254219409283
random_5,500,4,7,0.49200000000000005,0.49200000000000005
random_5,500,4,8,0.0008761329305135818,-0.0008761329305135818
random_5,500,5,0,0.026171674727133387,-0.026171674727133387
random_5,500,5,1,0.0916293778087711,0.0916293778087711
random_5,500,5,2,0.006719677074214568,-0.006719677074214568
random_5,500,5,3,0.026908761180364824,-0.026908761180364824
random_5,500,5,4,0.13910030022912218,0.13910030022912218
random_5,500,5,5,0.03708388667552012,0.03708388667552012
random_5,500,5,6,0.12292721518987342,0.12292721518987342
random_5,500,5,7,0.3143055555555555,0.3143055555555555
random_5,500,5,8,0.016037260825780462,0.016037260825780462
random_5,600,1,0,0.011393687867966414,-0.011393687867966414
random_5,600,1,1,0.0,0.0
random_5,600,1,2,0.011541010574402509,0.011541010574402509
random_5,600,1,3,0.049999999999999996,-0.049999999999999996
random_5,600,1,4,0.0,0.0
random_5,600,1,5,0.009049306170652497,0.009049306170652497
random_5,600,1,6,0.05,-0.05
random_5,600,1,7,0.049999999999999996,-0.049999999999999996
random_5,600,1,8,0.05,-0.05
random_5,600,2,0,0.006919578226039949,0.006919578226039949
random_5,600,2,1,0.0,0.0
random_5,600,2,2,0.005391880137047089,-0.005391880137047089
random_5,600,2,3,0.049999999999999996,-0.049999999999999996
random_5,600,2,4,0.0,0.0
random_5,600,2,5,0.04084514319456746,0.04084514319456746
random_5,600,2,6,0.05,-0.05
random_5,600,2,7,0.049999999999999996,-0.049999999999999996
random_5,600,2,8,0.05,-0.05
random_5,600,3,0,0.015630730624457103,0.015630730624457103
random_5,600,3,1,0.0,0.0
random_5,600,3,2,0.006447900208884384,-0.006447900208884384
random_5,600,3,3,0.03397917292480224,-0.03397917292480224
random_5,600,3,4,0.0,0.0
random_5,600,3,5,0.03266902863891349,0.03266902863891349
random_5,600,3,6,0.05,-0.05
random_5,600,3,7,0.049999999999999996,-0.049999999999999996
random_5,600,3,8,0.05,-0.05
random_5,600,4,0,0.0119897934562301,0.0119897934562301
random_5,600,4,1,0.0,0.0
random_5,600,4,2,0.010743078115661591,-0.010743078115661591
random_5,600,4,3,0.025578001401822367,-0.025578001401822367
random_5,600,4,4,0.0,0.0
random_5,600,4,5,0.029212429878948926,0.029212429878948926
random_5,600,4,6,0.001132075471698117,0.001132075471698117
random_5,600,4,7,0.049999999999999996,-0.049999999999999996
random_5,600,4,8,0.05,-0.05
random_5,600,5,0,0.015662399864877923,0.015662399864877923
random_5,600,5,1,0.0,0.0
random_5,600,5,2,0.010033255815329623,-0.010033255815329623
random_5,600,5,3,0.020453089015720433,-0.020453089015720433
random_5,600,5,4,0.0,0.0
random_5,600,5,5,0.046802111012695595,0.046802111012695595
random_5,600,5,6,0.01873558700209644,0.01873558700209644
random_5,600,5,7,0.049999999999999996,-0.049999999999999996
random_5,600,5,8,0.05,-0.05
random_6,0,1,0,0.03,-0.03
random_6,0,1,1,0.02333333333333333,-0.02333333333333333
random_6,0,1,2,0.0015151515151515117,-0.0015151515151515117
random_6,0,1,3,0.0033333333333333257,0.0033333333333333257
random_6,0,1,4,0.02272727272727274,0.02272727272727274
random_6,0,1,5,0.05,-0.05
random_6,0,1,6,0.05,-0.05
random_6,0,1,7,0.05,-0.05
random_6,0,1,8,0.05,-0.05
random_6,0,2,0,0.01923079166666667,-0.01923079166666667
random_6,0,2,1,0.012393388888888884,-0.012393388888888884
random_6,0,2,2,0.003380151515151521,-0.003380151515151521
random_6,0,2,3,0.029487222222222224,-0.029487222222222224
random_6,0,2,4,0.02202818181818182,-0.02202818181818182
random_6,0,2,5,0.024359166666666668,-0.024359166666666668
random_6,0,2,6,0.05,-0.05
random_6,0,2,7,0.05,-0.05
random_6,0,2,8,0.05,-0.05
random_6,0,3,0,0.0053333333333333375,-0.0053333333333333375
random_6,0,3,1,0.0019999999999999922,-0.0019999999999999922
random_6,0,3,2,0.0033333333333333197,0.0033333333333333197
random_6,0,3,3,0.021555555555555553,-0.021555555555555553
random_6,0,3,4,0.02090909090909091,-0.02090909090909091
random_6,0,3,5,0.0033333333333333214,0.0033333333333333214
random_6,0,3,6,0.02333333333333333,-0.02333333333333333
random_6,0,3,7,0.05,-0.05
random_6,0,3,8,0.0033333333333333357,0.0033333333333333357
random_6,0,4,0,0.0036585416666666732,-0.0036585416666666732
random_6,0,4,1,0.002032611111111108,0.002032611111111108
random_6,0,4,2,0.008610606060606053,-0.008610606060606053
random_6,0,4,3,0.013143888888888879,-0.013143888888888879
random_6,0,4,4,0.017479848484848487,-0.017479848484848487
random_6,0,4,5,0.005285000000000004,-0.005285000000000004
random_6,0,4,6,0.017479999999999996,-0.017479999999999996
random_6,0,4,7,0.015040000000000006,0.015040000000000006
random_6,0,4,8,0.017479999999999996,-0.017479999999999996
random_6,0,5,0,0.002185770833333339,-0.002185770833333339
random_6,0,5,1,0.003916222222222215,0.003916222222222215
random_6,0,5,2,0.008270757575757577,-0.008270757575757577
random_6,0,5,3,0.006283777777777785,-0.006283777777777785
random_6,0,5,4,0.012244848484848485,-0.012244848484848485
random_6,0,5,5,0.011748333333333335,-0.011748333333333335
random_6,0,5,6,0.017212500000000006,-0.017212500000000006
random_6,0,5,7,0.015574999999999988,0.015574999999999988
random_6,0,5,8,0.015574999999999988,0.015574999999999988
random_6,100,1,0,0.016383999314745826,0.016383999314745826
random_6,100,1,1,0.05,-0.05
random_6,100,1,2,0.07022843402464683,0.07022843402464683
random_6,100,1,3,0.0259085302210836,0.0259085302210836
random_6,100,1,4,0.05,-0.05
random_6,100,1,5,0.0003968253968253954,-0.0003968253968253954
random_6,100,1,6,0.05,-0.05
random_6,100,1,7,0.049999999999999996,-0.049999999999999996
random_6,100,1,8,0.049999999999999996,-0.049999999999999996
random_6,100,2,0,0.008477209944751393,0.008477209944751393
random_6,100,2,1,0.05,-0.05
random_6,100,2,2,0.04248271716260895,0.04248271716260895
random_6,100,2,3,0.01715503131226872,-0.01715503131226872
random_6,100,2,4,0.05,-0.05
random_6,100,2,5,0.03092199900793651,-0.03092199900793651
random_6,100,2,6,0.05,-0.05
random_6,100,2,7,0.049999999999999996,-0.049999999999999996
random_6,100,2,8,0.049999999999999996,-0.049999999999999996
random_6,100,3,0,0.0035354833183434036,0.0035354833183434036
random_6,100,3,1,0.05,-0.05
random_6,100,3,2,0.07022843402464683,0.07022843402464683
random_6,100,3,3,0.023432014422620745,-0.023432014422620745
random_6,100,3,4,0.05,-0.05
random_6,100,3,5,0.030158730158730156,-0.030158730158730156
random_6,100,3,6,0.05,-0.05
random_6,100,3,7,0.049999999999999996,-0.049999999999999996
random_6,100,3,8,0.049999999999999996,-0.049999999999999996
random_6,100,4,0,0.0058858248747269745,0.0058858248747269745
random_6,100,4,1,0.05,-0.05
random_6,100,4,2,0.023309287646528398,0.023309287646528398
random_6,100,4,3,0.011814213872283897,-0.011814213872283897
random_6,100,4,4,0.05,-0.05
random_6,100,4,5,0.02580357142857143,-0.02580357142857143
random_6,100,4,6,0.05,-0.05
random_6,100,4,7,0.01767395626242544,-0.01767395626242544
random_6,100,4,8,0.049999999999999996,-0.049999999999999996
random_6,100,5,0,0.007221535183519648,0.007221535183519648
random_6,100,5,1,0.05,-0.05
random_6,100,5,2,0.000725127742711158,-0.000725127742711158
random_6,100,5,3,0.008779118037764499,-0.008779118037764499
random_6,100,5,4,0.05,-0.05
random_6,100,5,5,0.025604538690476197,-0.025604538690476197
random_6,100,5,6,0.05,-0.05
random_6,100,5,7,0.015183896620278322,0.015183896620278322
random_6,100,5,8,0.049999999999999996,-0.049999999999999996
random_6,200,1,0,0.012715385229966172,-0.012715385229966172
random_6,200,1,1,0.023772083090661998,0.023772083090661998
random_6,200,1,2,0.049999999999999996,-0.049999999999999996
random_6,200,1,3,0.06871197507048525,0.06871197507048525
random_6,200,1,4,0.049999999999999996,-0.049999999999999996
random_6,200,1,5,0.22210884353741497,0.22210884353741497
random_6,200,1,6,0.05,-0.05
random_6,200,1,7,0.05,-0.05
random_6,200,1,8,0.05,-0.05
random_6,200,2,0,0.000150614308414784,-0.000150614308414784
random_6,200,2,1,0.0007190594059405906,-0.0007190594059405906
random_6,200,2,2,0.049999999999999996,-0.049999999999999996
random_6,200,2,3,0.033707152396498,0.033707152396498
random_6,200,2,4,0.049999999999999996,-0.049999999999999996
random_6,200,2,5,0.21164200680272105,0.21164200680272105
random_6,200,2,6,0.05,-0.05
random_6,200,2,7,0.05,-0.05
random_6,200,2,8,0.05,-0.05
random_6,200,3,0,0.004193187568244162,-0.004193187568244162
random_6,200,3,1,0.0020287322849932075,0.0020287322849932075
random_6,200,3,2,0.002390307793058288,0.002390307793058288
random_6,200,3,3,0.02914131671365682,0.02914131671365682
random_6,200,3,4,0.049999999999999996,-0.049999999999999996
random_6,200,3,5,0.08605442176870749,0.08605442176870749
random_6,200,3,6,0.05,-0.05
random_6,200,3,7,0.05,-0.05
random_6,200,3,8,0.05,-0.05
random_6,200,4,0,0.0056135427485862945,-0.0056135427485862945
random_6,200,4,1,0.0021759852455833827,-0.0021759852455833827
random_6,200,4,2,0.018055009823182706,-0.018055009823182706
random_6,200,4,3,0.019972424197457574,0.019972424197457574
random_6,200,4,4,0.049999999999999996,-0.049999999999999996
random_6,200,4,5,0.049551020408163254,0.049551020408163254
random_6,200,4,6,0.05,-0.05
random_6,200,4,7,0.039834254143646414,0.039834254143646414
random_6,200,4,8,0.05,-0.05
random_6,200,5,0,0.0029940322423144985,-0.0029940322423144985
random_6,200,5,1,0.005762206367695588,-0.005762206367695588
random_6,200,5,2,0.02852815979043877,-0.02852815979043877
random_6,200,5,3,0.02622211505168917,0.02622211505168917
random_6,200,5,4,0.049999999999999996,-0.049999999999999996
random_6,200,5,5,0.05036904761904762,0.05036904761904762
random_6,200,5,6,0.05,-0.05
random_6,200,5,7,0.13114640883977896,0.13114640883977896
random_6,200,5,8,0.05,-0.05
random_6,300,1,0,0.24097963142580017,0.24097963142580017
random_6,300,1,1,0.0004689966876141633,-0.0004689966876141633
random_6,300,1,2,0.05,-0.05
random_6,300,1,3,0.049999999999999996,-0.049999999999999996
random_6,300,1,4,0.05,-0.05
random_6,300,1,5,0.049999999999999996,-0.049999999999999996
random_6,300,1,6,0.05,-0.05
random_6,300,1,7,0.05,-0.05
random_6,300,1,8,0.05,-0.05
random_6,300,2,0,0.14274288716456518,0.14274288716456518
random_6,300,2,1,0.023026473289374558,0.023026473289374558
random_6,300,2,2,0.05,-0.05
random_6,300,2,3,0.03530190121333715,-0.03530190121333715
random_6,300,2,4,0.05,-0.05
random_6,300,2,5,0.049999999999999996,-0.049999999999999996
random_6,300,2,6,0.05,-0.05
random_6,300,2,7,0.05,-0.05
random_6,300,2,8,0.05,-0.05
random_6,300,3,0,0.08902360168121566,0.08902360168121566
random_6,300,3,1,0.03585373907480214,0.03585373907480214
random_6,300,3,2,0.05,-0.05
random_6,300,3,3,0.03471386261584025,-0.03471386261584025
random_6,300,3,4,0.05,-0.05
random_6,300,3,5,0.023971336107258445,0.023971336107258445
random_6,300,3,6,0.05,-0.05
random_6,300,3,7,0.05,-0.05
random_6,300,3,8,0.05,-0.05
random_6,300,4,0,0.062370170546395085,0.062370170546395085
random_6,300,4,1,0.03959877307577211,0.03959877307577211
random_6,300,4,2,0.05,-0.05
random_6,300,4,3,0.022037833190025797,-0.022037833190025797
random_6,300,4,4,0.04505173463177116,-0.04505173463177116
random_6,300,4,5,0.01765718908922792,0.01765718908922792
random_6,300,4,6,0.05,-0.05
random_6,300,4,7,0.05,-0.05
random_6,300,4,8,0.05,-0.05
random_6,300,5,0,0.045403128031037826,0.045403128031037826
random_6,300,5,1,0.046084728972541254,0.046084728972541254
random_6,300,5,2,0.031349544937428905,-0.031349544937428905
random_6,300,5,3,0.021808063437470143,-0.021808063437470143
random_6,300,5,4,0.04667402109961453,-0.04667402109961453
random_6,300,5,5,0.010632223763291732,0.010632223763291732
random_6,300,5,6,0.05,-0.05
random_6,300,5,7,0.05,-0.05
random_6,300,5,8,0.05,-0.05
random_6,400,1,0,0.03239087847505008,-0.03239087847505008
random_6,400,1,1,0.01275286929237882,0.01275286929237882
random_6,400,1,2,0.014912280701754384,-0.014912280701754384
random_6,400,1,3,0.009766646549989936,-0.009766646549989936
random_6,400,1,4,0.05,-0.05
random_6,400,1,5,0.05,-0.05
random_6,400,1,6,0.049999999999999996,-0.049999999999999996
random_6,400,1,7,0.05000000000000001,-0.05000000000000001
random_6,400,1,8,0.05,-0.05
random_6,400,2,0,0.01952268274966433,-0.01952268274966433
random_6,400,2,1,0.016055651886714553,0.016055651886714553
random_6,400,2,2,0.023009539473684212,-0.023009539473684212
random_6,400,2,3,0.027371756185878088,0.027371756185878088
random_6,400,2,4,0.05,-0.05
random_6,400,2,5,0.05,-0.05
random_6,400,2,6,0.049999999999999996,-0.049999999999999996
random_6,400,2,7,0.05000000000000001,-0.05000000000000001
random_6,400,2,8,0.05,-0.05
random_6,400,3,0,0.021825405560080127,-0.021825405560080127
random_6,400,3,1,0.020018990999917427,0.020018990999917427
random_6,400,3,2,0.011403508771929827,-0.011403508771929827
random_6,400,3,3,0.0023033594850130736,0.0023033594850130736
random_6,400,3,4,0.04077597140551136,-0.04077597140551136
random_6,400,3,5,0.05,-0.05
random_6,400,3,6,0.013369963369963366,-0.013369963369963366
random_6,400,3,7,0.05000000000000001,-0.05000000000000001
random_6,400,3,8,0.05,-0.05
random_6,400,4,0,0.02315682023288064,-0.02315682023288064
random_6,400,4,1,0.025319544216001973,0.025319544216001973
random_6,400,4,2,0.005070614035087707,-0.005070614035087707
random_6,400,4,3,0.003971534902434125,0.003971534902434125
random_6,400,4,4,0.04437564856451056,-0.04437564856451056
random_6,400,4,5,0.05,-0.05
random_6,400,4,6,0.005329670329670323,-0.005329670329670323
random_6,400,4,7,0.05000000000000001,-0.05000000000000001
random_6,400,4,8,0.05,-0.05
random_6,400,5,0,0.01944865106791985,-0.01944865106791985
random_6,400,5,1,0.027155168854760124,0.027155168854760124
random_6,400,5,2,0.006083004385964907,0.006083004385964907
random_6,400,5,3,0.0021815278615972696,-0.0021815278615972696
random_6,400,5,4,0.04243917906145509,-0.04243917906145509
random_6,400,5,5,0.05,-0.05
random_6,400,5,6,0.01997481684981685,-0.01997481684981685
random_6,400,5,7,0.21656504065040647,0.21656504065040647
random_6,400,5,8,0.05,-0.05
random_6,500,1,0,0.030575923857621517,-0.030575923857621517
random_6,500,1,1,0.008937198067632853,-0.008937198067632853
random_6,500,1,2,0.013863077561707716,0.013863077561707716
random_6,500,1,3,0.05,-0.05
random_6,500,1,4,0.0,0.0
random_6,500,1,5,0.03800880088008801,0.03800880088008801
random_6,500,1,6,0.049999999999999996,-0.049999999999999996
random_6,500,1,7,0.05,-0.05
random_6,500,1,8,0.0,0.0
random_6,500,2,0,0.022607075219734853,-0.022607075219734853
random_6,500,2,1,0.0035488677536231893,-0.0035488677536231893
random_6,500,2,2,0.005675485093293322,0.005675485093293322
random_6,500,2,3,0.030464126984126986,-0.030464126984126986
random_6,500,2,4,0.0,0.0
random_6,500,2,5,0.0176985698569857,0.0176985698569857
random_6,500,2,6,0.049999999999999996,-0.049999999999999996
random_6,500,2,7,0.05,-0.05
random_6,500,2,8,0.0,0.0
random_6,500,3,0,0.020216416581686325,-0.020216416581686325
random_6,500,3,1,0.005072463768115934,0.005072463768115934
random_6,500,3,2,0.004496492852657249,0.004496492852657249
random_6,500,3,3,0.02111111111111111,0.02111111111111111
random_6,500,3,4,0.0,0.0
random_6,500,3,5,0.014796479647964794,-0.014796479647964794
random_6,500,3,6,0.049999999999999996,-0.049999999999999996
random_6,500,3,7,0.584920634920635,0.584920634920635
random_6,500,3,8,0.0,0.0
random_6,500,4,0,0.01999534631509088,-0.01999534631509088
random_6,500,4,1,0.010091908212560386,0.010091908212560386
random_6,500,4,2,0.005036481783057124,0.005036481783057124
random_6,500,4,3,0.04910952380952382,0.04910952380952382
random_6,500,4,4,0.0,0.0
random_6,500,4,5,0.028534653465346532,-0.028534653465346532
random_6,500,4,6,0.049999999999999996,-0.049999999999999996
random_6,500,4,7,0.3371428571428572,0.3371428571428572
random_6,500,4,8,0.0,0.0
random_6,500,5,0,0.016034372521406944,-0.016034372521406944
random_6,500,5,1,0.008010612922705308,0.008010612922705308
random_6,500,5,2,0.002189944758437901,-0.002189944758437901
random_6,500,5,3,0.04992222222222223,0.04992222222222223
random_6,500,5,4,0.0,0.0
random_6,500,5,5,0.02835808580858086,-0.02835808580858086
random_6,500,5,6,0.049999999999999996,-0.049999999999999996
random_6,500,5,7,0.4704365079365078,0.4704365079365078
random_6,500,5,8,0.0,0.0
random_6,600,1,0,0.007610653855664278,-0.007610653855664278
random_6,600,1,1,0.021034282995055137,-0.021034282995055137
random_6,600,1,2,0.0036405473774039224,0.0036405473774039224
random_6,600,1,3,0.13561484918793507,0.13561484918793507
random_6,600,1,4,0.0,0.0
random_6,600,1,5,0.0090373783922171,-0.0090373783922171
random_6,600,1,6,0.049999999999999996,-0.049999999999999996
random_6,600,1,7,0.049999999999999996,-0.049999999999999996
random_6,600,1,8,0.0,0.0
random_6,600,2,0,0.0029007559433395762,-0.0029007559433395762
random_6,600,2,1,0.006233124883619887,-0.006233124883619887
random_6,600,2,2,0.0034529730882935598,0.0034529730882935598
random_6,600,2,3,0.06898375870069604,0.06898375870069604
random_6,600,2,4,0.0,0.0
random_6,600,2,5,0.0917936507936508,0.0917936507936508
random_6,600,2,6,0.009734517569404001,0.009734517569404001
random_6,600,2,7,0.049999999999999996,-0.049999999999999996
random_6,600,2,8,0.0,0.0
random_6,600,3,0,0.004784697446041896,-0.004784697446041896
random_6,600,3,1,0.0040686487493017095,-0.0040686487493017095
random_6,600,3,2,0.0017235073603364642,-0.0017235073603364642
random_6,600,3,3,0.1108662026295437,0.1108662026295437
random_6,600,3,4,0.0,0.0
random_6,600,3,5,0.05650281618023554,0.05650281618023554
random_6,600,3,6,0.003407105416423992,-0.003407105416423992
random_6,600,3,7,0.049999999999999996,-0.049999999999999996
random_6,600,3,8,0.0,0.0
random_6,600,4,0,0.0011775995855264065,-0.0011775995855264065
random_6,600,4,1,0.0025648495851695497,-0.0025648495851695497
random_6,600,4,2,0.0030199171009722397,-0.0030199171009722397
random_6,600,4,3,0.07826991492652746,0.07826991492652746
random_6,600,4,4,0.0,0.0
random_6,600,4,5,0.034922427035330265,0.034922427035330265
random_6,600,4,6,0.02158949718501262,-0.02158949718501262
random_6,600,4,7,0.049999999999999996,-0.049999999999999996
