filename,sample_time,r,mser
clustered_3,200,1,0.0201828051197537
clustered_3,200,2,-0.0031960851364221
clustered_3,200,3,-0.0041022083246284
clustered_3,200,4,-0.0069064530267052
clustered_3,200,5,-0.0060062186709264
clustered_3,300,1,-0.0326817939751066
clustered_3,300,2,-0.0326364375931561
clustered_3,300,3,0.0020159435186976
clustered_3,300,4,-0.0105856708983904
clustered_3,300,5,-0.010777060222522
clustered_3,400,1,0.0070839767694359
clustered_3,400,2,0.0014615263223387
clustered_3,400,3,-0.0027193433248969
clustered_3,400,4,-0.0055580222387868
clustered_3,400,5,-0.0062936152801906
clustered_3,500,1,-0.0120847846547716
clustered_3,500,2,-0.0100677462803795
clustered_3,500,3,-0.0069811910879198
clustered_3,500,4,-0.0005698447971563
clustered_3,500,5,-0.0041749480819512
clustered_3,600,1,-0.0140911385503133
clustered_3,600,2,-0.0049447924333339
clustered_3,600,3,-0.0055402812353813
clustered_3,600,4,-0.0067895979834161
clustered_3,600,5,-0.0075608547272219
clustered_4,0,1,-0.0153872053872053
clustered_4,0,2,-0.0127428127428127
clustered_4,0,3,-0.0099528619528619
clustered_4,0,4,0.0229982754372998
clustered_4,0,5,0.0098139868631671
clustered_4,100,1,-0.0302480487724831
clustered_4,100,2,-0.024567128245702
clustered_4,100,3,-0.0241286207397001
clustered_4,100,4,-0.0208956261851674
clustered_4,100,5,-0.0210021665593056
clustered_4,200,1,0.0241633339152406
clustered_4,200,2,0.0203723033167746
clustered_4,200,3,0.0173493137573062
clustered_4,200,4,0.0149671261456389
clustered_4,200,5,0.0152456685265649
clustered_4,300,1,-0.0103939064089809
clustered_4,300,2,-0.0093121441072262
clustered_4,300,3,-0.0082637208399129
clustered_4,300,4,-0.009904935603003
clustered_4,300,5,0.0029660488918582
clustered_4,400,1,-0.0084378293653224
clustered_4,400,2,-0.0147840954859323
clustered_4,400,3,-0.0095167846952242
clustered_4,400,4,-0.0101188015112835
clustered_4,400,5,-0.0081208952544894
clustered_4,500,1,0.007756760485776
clustered_4,500,2,-0.0015561237373642
clustered_4,500,3,0.0167951136870338
clustered_4,500,4,0.0142608457254477
clustered_4,500,5,0.0086232555940486
clustered_4,600,1,-0.0050533936847315
clustered_4,600,2,-0.0036515871817226
clustered_4,600,3,-0.0052746079676827
clustered_4,600,4,-0.0045926576896511
clustered_4,600,5,-0.002206159367631
clustered_5,0,1,-0.0153872053872053
clustered_5,0,2,-0.0127428127428127
clustered_5,0,3,-0.0099528619528619
clustered_5,0,4,0.0229982754372998
clustered_5,0,5,0.0098139868631671
clustered_5,100,1,-0.0240762865338664
clustered_5,100,2,-0.0212128260256673
clustered_5,100,3,-0.0149656061523603
clustered_5,100,4,-0.0143932354362169
clustered_5,100,5,-0.0133216120323848
clustered_5,200,1,0.0295633534445154
clustered_5,200,2,0.0533128583927004
clustered_5,200,3,0.0364115058662237
clustered_5,200,4,0.0328131991815935
clustered_5,200,5,0.0293602004073996
clustered_5,300,1,0.0120259816801132
clustered_5,300,2,0.0488569433419815
clustered_5,300,3,0.02453702411314
clustered_5,300,4,0.0164680783088007
clustered_5,300,5,0.0200910713358426
clustered_5,400,1,-0.0231026025871004
clustered_5,400,2,0.0254787995995073
clustered_5,400,3,0.0113153394644584
clustered_5,400,4,-0.0021693822459441
clustered_5,400,5,0.0017414313380648
clustered_5,500,1,-0.0058354996317358
clustered_5,500,2,0.0314154474467402
clustered_5,500,3,0.0153973041224955
clustered_5,500,4,0.0316291139822579
clustered_5,500,5,0.0190024361154499
clustered_5,600,1,0.010369947563378
clustered_5,600,2,0.0040721211515711
clustered_5,600,3,0.0030292241601689
clustered_5,600,4,0.0006013258779266
clustered_5,600,5,-0.0014419952739212
clustered_6,0,1,-0.0153872053872053
clustered_6,0,2,-0.0127428127428127
clustered_6,0,3,-0.0099528619528619
clustered_6,0,4,0.0229982754372998
clustered_6,0,5,0.0098139868631671
clustered_6,100,1,-0.0094934244648
clustered_6,100,2,-0.0214304764455644
clustered_6,100,3,-0.0192669856119991
clustered_6,100,4,-0.0123111656440304
clustered_6,100,5,-0.0153335472558183
clustered_6,200,1,-0.0109080111467208
clustered_6,200,2,-0.0028394070597914
clustered_6,200,3,0.0004340336957534
clustered_6,200,4,-0.0034703689149822
clustered_6,200,5,-0.004755679079688
clustered_6,300,1,-0.0184402616965086
clustered_6,300,2,-0.0047945183341274
clustered_6,300,3,-0.0013018050147489
clustered_6,300,4,0.0171046935540388
clustered_6,300,5,0.007374022117549
clustered_6,400,1,0.0023861748470008
clustered_6,400,2,-0.0011118688372222
clustered_6,400,3,-0.0021436919318776
clustered_6,400,4,-0.0053088882017597
clustered_6,400,5,-0.0075229644833097
clustered_6,500,1,-0.0063525800578091
clustered_6,500,2,-0.0060760673938693
clustered_6,500,3,0.0131391872148713
clustered_6,500,4,0.0140440977958168
clustered_6,500,5,0.0146280485918417
clustered_6,600,1,-0.0022406392096696
clustered_6,600,2,0.0005736513153558
clustered_6,600,3,-0.0033721036961395
clustered_6,600,4,0.00035490487892
clustered_6,600,5,-0.0010208565281202
clustered_7,0,1,-0.0153872053872053
clustered_7,0,2,-0.0127428127428127
clustered_7,0,3,-0.0099528619528619
clustered_7,0,4,0.0229982754372998
clustered_7,0,5,0.0098139868631671
clustered_7,100,1,-0.0288977824063596
clustered_7,100,2,-0.0149577066189488
clustered_7,100,3,-0.0137399646720687
clustered_7,100,4,-0.0191431645704756
clustered_7,100,5,-0.0202390526394385
clustered_7,200,1,-0.0242382299671708
clustered_7,200,2,-0.0001068451040055
clustered_7,200,3,0.0240654343116832
clustered_7,200,4,0.0221949285647974
clustered_7,200,5,0.014446434181079
clustered_7,300,1,0.0201771137739597
clustered_7,300,2,-0.0101461081574658
clustered_7,300,3,0.0081217846597148
clustered_7,300,4,-0.0077300256665121
clustered_7,300,5,-0.0106562473963913
clustered_7,400,1,-0.0161809037049344
clustered_7,400,2,-0.0169758032559076
clustered_7,400,3,-0.0156941224644455
clustered_7,400,4,-0.0133031953543115
clustered_7,400,5,-0.00998770596361
clustered_7,500,1,-0.0078445288865766
clustered_7,500,2,-0.0073328999837415
clustered_7,500,3,-0.0085252396719566
clustered_7,500,4,-0.0062726660762155
clustered_7,500,5,-0.0074371403897272
clustered_7,600,1,0.0477442726390206
clustered_7,600,2,0.0286695684316087
clustered_7,600,3,0.0360430835347303
clustered_7,600,4,0.0194516874400939
clustered_7,600,5,0.0145768449641575
clustered_8,0,1,-0.0153872053872053
clustered_8,0,2,-0.0127428127428127
clustered_8,0,3,-0.0099528619528619
clustered_8,0,4,0.0229982754372998
clustered_8,0,5,0.0098139868631671
clustered_8,100,1,-0.0247886751073729
clustered_8,100,2,-0.0199228682737533
clustered_8,100,3,0.0030520949051945
clustered_8,100,4,0.0010079927818086
clustered_8,100,5,-0.003578523488195
clustered_8,200,1,0.0326438282193429
clustered_8,200,2,0.0122355659143309
clustered_8,200,3,0.0223335434596871
clustered_8,200,4,0.0258405846683397
clustered_8,200,5,0.0272139567912564
clustered_8,300,1,-0.0119963635325
clustered_8,300,2,-0.0224748280541711
clustered_8,300,3,-0.0150101520438487
clustered_8,300,4,-0.0135555649840636
clustered_8,300,5,-0.0149497509320031
clustered_8,400,1,-0.0120078734804465
clustered_8,400,2,-0.0146409601950976
clustered_8,400,3,-0.0134366714933746
clustered_8,400,4,-0.0116731245834606
clustered_8,400,5,-0.0052745953860171
clustered_8,500,1,-0.0071535926044885
clustered_8,500,2,-0.0005399583068092
clustered_8,500,3,-0.0020696960297558
clustered_8,500,4,-0.0015575745517728
clustered_8,500,5,-0.0019867879288882
clustered_8,600,1,0.0916335388071559
clustered_8,600,2,0.0375014329430337
clustered_8,600,3,0.0185302915988646
clustered_8,600,4,0.0080534692747192
clustered_8,600,5,0.0041688860818914
clustered_9,0,1,-0.0153872053872053
clustered_9,0,2,-0.0127428127428127
clustered_9,0,3,-0.0099528619528619
clustered_9,0,4,0.0229982754372998
clustered_9,0,5,0.0098139868631671
clustered_9,100,1,-0.0189114117539504
clustered_9,100,2,-0.0241738372841907
clustered_9,100,3,-0.0152349253028919
clustered_9,100,4,-0.0102597426763673
clustered_9,100,5,-0.0071942021736148
clustered_9,200,1,-0.0163398464421729
clustered_9,200,2,-0.023915138477964
clustered_9,200,3,-0.0147129865116965
clustered_9,200,4,-0.0034633056672689
clustered_9,200,5,-0.0026877406233445
clustered_9,300,1,-0.0285674929578483
clustered_9,300,2,0.0316233152331531
clustered_9,300,3,0.0264919571147323
clustered_9,300,4,0.0285469740506768
clustered_9,300,5,0.0127558760690942
clustered_9,400,1,-0.0054140106501746
clustered_9,400,2,-0.0066875378065412
clustered_9,400,3,-0.0061663429423052
clustered_9,400,4,0.0056101415804187
clustered_9,400,5,0.003440802015428
clustered_9,500,1,-0.0112473979260301
clustered_9,500,2,-0.0052651291158678
clustered_9,500,3,-0.0058445142266564
clustered_9,500,4,-0.0081178800868658
clustered_9,500,5,-0.0069086650798497
clustered_9,600,1,-0.0141002498682989
clustered_9,600,2,-0.0179513743827131
clustered_9,600,3,-0.0134957456788741
clustered_9,600,4,-0.014783126676679
clustered_9,600,5,-0.0153069386316757
clustered_10,0,1,-0.0153872053872053
clustered_10,0,2,-0.0127428127428127
clustered_10,0,3,-0.0099528619528619
clustered_10,0,4,0.0229982754372998
clustered_10,0,5,0.0098139868631671
clustered_10,100,1,-0.0127950678725164
clustered_10,100,2,-0.0158784416808446
clustered_10,100,3,-0.0005872193793497
clustered_10,100,4,-0.0018212239571795
clustered_10,100,5,-0.0080649469481358
clustered_10,200,1,0.0271912535882556
clustered_10,200,2,0.0059516850249641
clustered_10,200,3,-0.0063573252647588
clustered_10,200,4,-0.0001882432618719
clustered_10,200,5,-0.001127511149931
clustered_10,300,1,-0.0149285120180636
clustered_10,300,2,0.0012469944636683
clustered_10,300,3,-0.0025771048010142
clustered_10,300,4,0.0085064417689815
clustered_10,300,5,0.0032697807970286
clustered_10,400,1,0.0160338434754661
clustered_10,400,2,0.0420644492490101
clustered_10,400,3,0.0283677142919017
clustered_10,400,4,0.0179155974268465
clustered_10,400,5,0.0146839746346717
clustered_10,500,1,-0.010854439800033
clustered_10,500,2,-0.0101637336747197
clustered_10,500,3,-0.0089766903837258
clustered_10,500,4,-0.0065685551217811
clustered_10,500,5,-0.0065760132893981
clustered_10,600,1,-0.0193020301525174
clustered_10,600,2,-0.0219046228554248
clustered_10,600,3,-0.0196378506761681
clustered_10,600,4,-0.000825748773386
clustered_10,600,5,-0.0058781174397531
clustered_11,0,1,-0.0153872053872053
clustered_11,0,2,-0.0127428127428127
clustered_11,0,3,-0.0099528619528619
clustered_11,0,4,0.0229982754372998
clustered_11,0,5,0.0098139868631671
clustered_11,100,1,-0.0053581984556621
clustered_11,100,2,-0.0068278762949486
clustered_11,100,3,-0.0115649978262575
clustered_11,100,4,-0.0068993335197689
clustered_11,100,5,-0.004288023757997
clustered_11,200,1,0.0047324214186398
clustered_11,200,2,-0.0005332301789537
clustered_11,200,3,-0.0048018805659211
clustered_11,200,4,-0.0045239648516698
clustered_11,200,5,-0.000450061022731
clustered_11,300,1,0.0277649722473431
clustered_11,300,2,0.0126222270527614
clustered_11,300,3,0.004114538026787
clustered_11,300,4,0.0017517402688562
clustered_11,300,5,-0.0012151193801121
clustered_11,400,1,-0.0242750390548696
clustered_11,400,2,-0.0177004422630682
clustered_11,400,3,-0.0154627822206871
clustered_11,400,4,-0.0141742382463936
clustered_11,400,5,-0.0121903498544713
clustered_11,500,1,-0.0083189282190046
clustered_11,500,2,-0.0094876931639208
clustered_11,500,3,-0.0067415478253954
clustered_11,500,4,-0.0065127223253448
clustered_11,500,5,-0.0073484510285011
clustered_11,600,1,-0.0090010130838615
clustered_11,600,2,-0.0047359493414398
clustered_11,600,3,-0.0041475798856561
clustered_11,600,4,-0.0042646055356922
clustered_11,600,5,-0.0019881327347799
clustered_12,0,1,-0.0153872053872053
clustered_12,0,2,-0.0127428127428127
clustered_12,0,3,-0.0099528619528619
clustered_12,0,4,0.0229982754372998
clustered_12,0,5,0.0098139868631671
clustered_12,100,1,-0.029160801131323
clustered_12,100,2,-0.0264188079888439
clustered_12,100,3,-0.0257029970505081
clustered_12,100,4,-0.0216869730091203
clustered_12,100,5,-0.0210761929305991
clustered_12,200,1,-0.019146888408555
clustered_12,200,2,-0.0036643917759787
clustered_12,200,3,-0.0043118620686412
clustered_12,200,4,0.0088582313846776
clustered_12,200,5,0.0060188970570824
clustered_12,300,1,-0.0371827460134189
clustered_12,300,2,-0.0104739390771574
clustered_12,300,3,-0.0028421884342583
clustered_12,300,4,-0.011001729296167
clustered_12,300,5,-0.0157372368523009
clustered_12,400,1,-0.0210587456305381
clustered_12,400,2,-0.0182770864758889
clustered_12,400,3,-0.0181258207058803
clustered_12,400,4,-0.0185388649329116
clustered_12,400,5,-0.0188486911104944
clustered_12,500,1,-0.0122275968411947
clustered_12,500,2,-0.0056648026090751
clustered_12,500,3,-0.004216498608197
clustered_12,500,4,-0.0040636557993243
clustered_12,500,5,-0.0053653888509824
clustered_12,600,1,-0.0032397885217124
clustered_12,600,2,0.0209865144042146
clustered_12,600,3,0.0415572986557728
clustered_12,600,4,0.0398188884140554
clustered_12,600,5,0.0255770547608877
clustered_13,0,1,-0.0153872053872053
clustered_13,0,2,-0.0127428127428127
clustered_13,0,3,-0.0099528619528619
clustered_13,0,4,0.0229982754372998
clustered_13,0,5,0.0098139868631671
clustered_13,100,1,-0.0388967630125459
clustered_13,100,2,-0.0126129878103922
clustered_13,100,3,-0.0079882935786406
clustered_13,100,4,-0.0102514257739607
clustered_13,100,5,-0.0077830533569925
clustered_13,200,1,0.0308891225994695
clustered_13,200,2,0.0276690330857242
clustered_13,200,3,0.0180807936787173
clustered_13,200,4,0.0122809689210393
clustered_13,200,5,0.0178910748765856
clustered_13,300,1,-0.0305312642269649
clustered_13,300,2,-0.0171384680137599
clustered_13,300,3,-0.01705721223778
clustered_13,300,4,-0.0229167887763777
clustered_13,300,5,-0.0206622976650997
clustered_13,400,1,-0.0170127179070189
clustered_13,400,2,-0.0041991071664178
clustered_13,400,3,-0.0049721031947833
clustered_13,400,4,-0.0035250345549238
clustered_13,400,5,0.0051393296266848
clustered_13,500,1,0.0877517718776913
clustered_13,500,2,0.0235953622311798
clustered_13,500,3,0.0072000435430828
clustered_13,500,4,0.0013654294013118
clustered_13,500,5,0.0072171980996248
clustered_13,600,1,-0.0223255130411099
clustered_13,600,2,-0.019810625083821
clustered_13,600,3,-0.017741698238982
clustered_13,600,4,-0.0174700006112861
clustered_13,600,5,-0.0166428584277282
clustered_14,0,1,-0.0153872053872053
clustered_14,0,2,-0.0127428127428127
clustered_14,0,3,-0.0099528619528619
clustered_14,0,4,0.0229982754372998
clustered_14,0,5,0.0098139868631671
clustered_14,100,1,-0.032716136412139
clustered_14,100,2,-0.0258845778028751
clustered_14,100,3,-0.0220441537966911
clustered_14,100,4,-0.0192787061921087
clustered_14,100,5,-0.0137827932264262
clustered_14,200,1,-0.0079251891064984
clustered_14,200,2,0.000377053402056
clustered_14,200,3,0.0036404791477929
clustered_14,200,4,0.0066832047998926
clustered_14,200,5,0.0070045420639755
clustered_14,300,1,-0.0118199293320232
clustered_14,300,2,-0.0075148998505551
clustered_14,300,3,0.0148533074334653
clustered_14,300,4,0.0153100332216656
clustered_14,300,5,0.0121150556392914
clustered_14,400,1,-0.0400365838653259
clustered_14,400,2,0.0044963522831625
clustered_14,400,3,-0.0133219037304061
clustered_14,400,4,-0.0198841450839591
clustered_14,400,5,-0.0191027634056694
clustered_14,500,1,0.0058696924992594
clustered_14,500,2,0.0068291657181109
clustered_14,500,3,0.0022333367254688
clustered_14,500,4,0.0007920675225476
clustered_14,500,5,0.009137535277572
clustered_14,600,1,-0.0071421021980676
clustered_14,600,2,-0.0105162366077938
clustered_14,600,3,-0.0092576829854461
clustered_14,600,4,-0.0103527593978103
clustered_14,600,5,-0.0095760738284915
clustered_15,0,1,-0.0153872053872053
clustered_15,0,2,-0.0127428127428127
clustered_15,0,3,-0.0099528619528619
clustered_15,0,4,0.0229982754372998
clustered_15,0,5,0.0098139868631671
clustered_15,100,1,-0.023232224642991
clustered_15,100,2,-0.0295158499287649
clustered_15,100,3,-0.0302816145338605
clustered_15,100,4,-0.0245676213278847
clustered_15,100,5,-0.0165676796921365
clustered_15,200,1,0.0027821442021461
clustered_15,200,2,0.0248662683257675
clustered_15,200,3,0.0139037031214442
clustered_15,200,4,0.0104963293595992
clustered_15,200,5,0.0137026880361985
clustered_15,300,1,-0.0214477682853548
clustered_15,300,2,-0.028509974042547
clustered_15,300,3,-0.0271666373743465
clustered_15,300,4,-0.0260649801319574
clustered_15,300,5,-0.0263261963624891
clustered_15,400,1,-0.0042537634682874
clustered_15,400,2,-0.0015153816161521
clustered_15,400,3,0.0152835415453277
clustered_15,400,4,0.0282179799344402
clustered_15,400,5,0.0253140903383987
clustered_15,500,1,-0.003345027191426
clustered_15,500,2,-0.0049781270610839
clustered_15,500,3,-0.0026601777892713
clustered_15,500,4,-0.0046509306621184
clustered_15,500,5,-0.0040196725940829
clustered_15,600,1,-0.0032062332524939
clustered_15,600,2,-0.0044290323205278
clustered_15,600,3,-0.0047467170163076
clustered_15,600,4,-0.0063104538547166
clustered_15,600,5,-0.0083146922170639
clustered_16,0,1,-0.0153872053872053
clustered_16,0,2,-0.0127428127428127
clustered_16,0,3,-0.0099528619528619
clustered_16,0,4,0.0229982754372998
clustered_16,0,5,0.0098139868631671
clustered_16,100,1,-0.0215728171303616
clustered_16,100,2,-0.0038259688097188
clustered_16,100,3,-0.0098685901215582
clustered_16,100,4,-0.0139131891968427
clustered_16,100,5,-0.0160571992363152
clustered_16,200,1,0.0033336484686047
clustered_16,200,2,-0.0007514356938917
clustered_16,200,3,0.0019959746694983
clustered_16,200,4,-0.0006766301258121
clustered_16,200,5,0.0020117716908926
clustered_16,300,1,-0.0030970656196118
clustered_16,300,2,-0.009460889004347
clustered_16,300,3,-0.0115021644110151
clustered_16,300,4,-0.0085407343281216
clustered_16,300,5,-0.0142869793016328
clustered_16,400,1,-0.0213119459469303
clustered_16,400,2,-0.0208279383051157
clustered_16,400,3,-0.0178961859949875
clustered_16,400,4,-0.0085593232705665
clustered_16,400,5,-0.0065611721129847
clustered_16,500,1,-0.0159991812509086
clustered_16,500,2,-0.014153450731731
clustered_16,500,3,-0.0106082259180965
clustered_16,500,4,-0.0078868414794863
clustered_16,500,5,-0.0079952090768487
clustered_16,600,1,-0.0207492053426508
clustered_16,600,2,0.0109544536593235
clustered_16,600,3,-0.0028778712515985
clustered_16,600,4,0.0015237703872322
clustered_16,600,5,0.002454066231973
clustered_17,0,1,-0.0153872053872053
clustered_17,0,2,-0.0127428127428127
clustered_17,0,3,-0.0099528619528619
clustered_17,0,4,0.0229982754372998
clustered_17,0,5,0.0098139868631671
clustered_17,100,1,-0.0162968042751627
clustered_17,100,2,-0.0187754864915614
clustered_17,100,3,-0.0142191349753614
clustered_17,100,4,-0.0147692706575797
clustered_17,100,5,-0.0090377922116555
clustered_17,200,1,-0.0224384202633849
clustered_17,200,2,0.0096671996879989
clustered_17,200,3,0.0020259683917161
clustered_17,200,4,-0.0016743195719232
clustered_17,200,5,0.0035583432373714
clustered_17,300,1,-0.0001176508357063
clustered_17,300,2,-0.0007643685283812
clustered_17,300,3,0.0246602632358149
clustered_17,300,4,0.0157863156790653
clustered_17,300,5,0.0123356405492903
clustered_17,400,1,-0.0075451135111048
clustered_17,400,2,-0.0177010298458457
clustered_17,400,3,0.0423372291265863
clustered_17,400,4,0.0341880062474253
clustered_17,400,5,0.0195343509869611
clustered_17,500,1,-0.0112266092317689
clustered_17,500,2,-0.0019672405203208
clustered_17,500,3,-0.0057732363376435
clustered_17,500,4,-0.0047970671064917
clustered_17,500,5,-0.0047905079097905
clustered_17,600,1,0.0188191500140703
clustered_17,600,2,0.0020505523457432
clustered_17,600,3,0.0025943540896401
clustered_17,600,4,1.515567092131514e-05
clustered_17,600,5,0.0005522520041621
clustered_18,0,1,-0.0153872053872053
clustered_18,0,2,-0.0127428127428127
clustered_18,0,3,-0.0099528619528619
clustered_18,0,4,0.0229982754372998
clustered_18,0,5,0.0098139868631671
clustered_18,100,1,-0.0230833000133449
clustered_18,100,2,-0.0260242291140404
clustered_18,100,3,-0.0226186025034902
clustered_18,100,4,-0.0120330761099476
clustered_18,100,5,-0.0086031734469679
clustered_18,200,1,0.0016510297127894
clustered_18,200,2,-0.0012262255052779
clustered_18,200,3,-0.0069529912119916
clustered_18,200,4,-0.0069645337894376
clustered_18,200,5,-0.0060731004492929
clustered_18,300,1,-0.023854855901278
clustered_18,300,2,-0.0241357503733673
clustered_18,300,3,-0.0189662029685207
clustered_18,300,4,-0.0152391663067481
clustered_18,300,5,-0.0096220150755693
clustered_18,400,1,-0.0206374797046894
clustered_18,400,2,-0.0168254407483952
clustered_18,400,3,-0.0044944572943978
clustered_18,400,4,-0.009400027475117
clustered_18,400,5,-0.0122988429557443
clustered_18,500,1,0.0019543064699659
clustered_18,500,2,-0.003560535392749
clustered_18,500,3,-0.0064742361586976
clustered_18,500,4,-0.0074992140214745
clustered_18,500,5,-0.0076303970128836
clustered_18,600,1,-0.0099673302817369
clustered_18,600,2,-0.0105542745533617
clustered_18,600,3,-0.0116694553559743
clustered_18,600,4,-0.0107454673845859
clustered_18,600,5,-0.0082258418427986
clustered_19,0,1,-0.0153872053872053
clustered_19,0,2,-0.0127428127428127
clustered_19,0,3,-0.0099528619528619
clustered_19,0,4,0.0229982754372998
clustered_19,0,5,0.0098139868631671
clustered_19,100,1,-0.0260659746422007
clustered_19,100,2,-0.0146073053485273
clustered_19,100,3,-0.0055199245466506
clustered_19,100,4,-0.0094539689025333
clustered_19,100,5,-0.0096641911665527
clustered_19,200,1,0.0008627950650008
clustered_19,200,2,0.0007488634772006
clustered_19,200,3,-0.002626527059614
clustered_19,200,4,-0.0014507447765296
clustered_19,200,5,-0.0034044801364347
clustered_19,300,1,-0.0150513560976579
clustered_19,300,2,-0.0234084578052856
clustered_19,300,3,-0.0271548855355707
clustered_19,300,4,-0.0176285028178951
clustered_19,300,5,-0.0147409677732467
clustered_19,400,1,-0.0047287087314999
clustered_19,400,2,-0.0063658710628476
clustered_19,400,3,-0.0052806907885059
clustered_19,400,4,-0.0043690221647833
clustered_19,400,5,-0.0016206040775564
clustered_19,500,1,0.007279731142635
clustered_19,500,2,0.0009011625410996
clustered_19,500,3,-0.0025870700654414
clustered_19,500,4,-0.005379889843585
clustered_19,500,5,-0.0057597643922754
clustered_19,600,1,0.0056825668059157
clustered_19,600,2,0.0152879311819512
clustered_19,600,3,0.0101453694757562
clustered_19,600,4,0.0271075135390797
clustered_19,600,5,0.0198578744736783
clustered_20,0,1,-0.0153872053872053
clustered_20,0,2,-0.0127428127428127
clustered_20,0,3,-0.0099528619528619
clustered_20,0,4,0.0229982754372998
clustered_20,0,5,0.0098139868631671
clustered_20,100,1,-0.0285083788903691
clustered_20,100,2,-0.0208498980712069
clustered_20,100,3,-0.0220495970466124
clustered_20,100,4,-0.0198126718357418
clustered_20,100,5,-0.018433568407114
clustered_20,200,1,0.0031975549657285
clustered_20,200,2,0.0115155468983294
clustered_20,200,3,0.0152219514781672
clustered_20,200,4,0.0058602345658039
clustered_20,200,5,0.0007457444261175
clustered_20,300,1,0.0232013094507857
clustered_20,300,2,0.02762249854026
clustered_20,300,3,0.0012210739060608
clustered_20,300,4,-0.009338434014849
clustered_20,300,5,-0.0108518694811662
clustered_20,400,1,-0.0051674371893585
clustered_20,400,2,-0.0118323062014721
clustered_20,400,3,-0.0093003144542478
clustered_20,400,4,-0.0091468016582764
clustered_20,400,5,-0.0071108135037957
clustered_20,500,1,-0.0040818662062881
clustered_20,500,2,0.0062728558463003
clustered_20,500,3,0.0002820139555701
clustered_20,500,4,-0.0022817400293481
clustered_20,500,5,-0.0045525505753259
clustered_20,600,1,0.0096467076004404
clustered_20,600,2,0.0010915018342321
clustered_20,600,3,0.0112474052555793
clustered_20,600,4,0.0037410975814226
clustered_20,600,5,0.0004240043578106
