filename,init_locs,seed,diameter,sample_id,0,1,2,3,4,5,6,7,8
random_6,R1,5,3,15,40,0,0,4,0,0,0,0,0
random_6,R1,5,4,0,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,1,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,2,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,3,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,4,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,5,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,6,0,0,1,0,0,0,0,0,1
random_6,R1,5,4,7,0,0,0,0,0,0,0,1,0
random_6,R1,5,4,8,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,9,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,10,0,0,0,0,0,0,0,1,0
random_6,R1,5,4,11,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,12,21,0,0,1,0,0,0,0,0
random_6,R1,5,4,13,0,173,0,0,0,0,0,0,0
random_6,R1,5,4,14,4,0,0,2,0,0,0,0,0
random_6,R1,5,4,15,42,0,0,4,0,0,0,0,0
random_6,R1,5,5,0,0,0,1,0,1,0,0,0,0
random_6,R1,5,5,1,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,2,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,3,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,4,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,5,0,0,0,0,0,1,0,0,0
random_6,R1,5,5,6,0,0,1,0,0,0,0,0,1
random_6,R1,5,5,7,0,0,0,0,0,0,0,1,0
random_6,R1,5,5,8,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,9,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,10,0,0,0,0,0,0,0,1,0
random_6,R1,5,5,11,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,12,36,0,0,2,0,0,0,0,0
random_6,R1,5,5,13,0,287,0,0,0,0,0,0,0
random_6,R1,5,5,14,8,0,3,2,0,0,0,0,0
random_6,R1,5,5,15,48,0,1,4,0,0,0,0,0
random_7,R1,6,1,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,1,2,0,0,1,0,0,0,0,0
random_7,R1,6,1,2,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,4,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,5,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,6,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,7,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,8,3,0,0,0,2,0,0,0,0
random_7,R1,6,1,9,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,10,2,0,0,1,0,0,0,0,0
random_7,R1,6,1,11,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,12,18,0,0,0,0,1,0,0,0
random_7,R1,6,1,13,3,0,0,0,0,0,0,0,0
random_7,R1,6,1,14,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,15,0,0,0,1,0,0,0,0,0
random_7,R1,6,2,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,1,8,0,1,3,0,0,0,0,0
random_7,R1,6,2,2,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,4,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,5,0,0,0,1,0,0,0,0,0
random_7,R1,6,2,6,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,7,0,0,4,0,0,0,0,1,0
random_7,R1,6,2,8,4,0,0,0,3,0,1,1,0
random_7,R1,6,2,9,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,10,13,0,0,3,0,0,0,0,0
random_7,R1,6,2,11,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,12,35,0,0,0,0,1,0,0,0
random_7,R1,6,2,13,7,0,0,0,0,0,0,0,0
random_7,R1,6,2,14,3,0,0,0,0,0,0,0,0
random_7,R1,6,2,15,0,0,0,4,0,0,0,0,0
random_7,R1,6,3,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,1,8,0,2,4,0,0,0,0,0
random_7,R1,6,3,2,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,4,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,5,0,0,0,1,0,0,0,0,0
random_7,R1,6,3,6,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,7,0,0,6,0,0,0,0,1,0
random_7,R1,6,3,8,7,0,0,0,4,2,3,1,0
random_7,R1,6,3,9,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,10,32,0,1,5,0,0,0,0,0
random_7,R1,6,3,11,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,12,56,0,0,0,0,3,0,0,0
random_7,R1,6,3,13,12,0,1,0,0,0,0,0,0
random_7,R1,6,3,14,12,0,1,0,0,0,0,0,0
random_7,R1,6,3,15,0,0,0,5,0,0,0,0,0
random_7,R1,6,4,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,4,1,15,0,3,6,0,0,0,0,0
random_7,R1,6,4,2,0,0,1,0,0,0,0,0,0
random_7,R1,6,4,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,4,4,0,0,2,0,0,0,0,0,0
random_7,R1,6,4,5,0,0,1,4,0,0,0,1,0
random_7,R1,6,4,6,0,0,0,0,0,0,0,0,0
random_7,R1,6,4,7,0,0,11,0,0,0,0,1,0
random_7,R1,6,4,8,7,0,0,0,7,2,4,1,0
random_7,R1,6,4,9,0,0,0,0,0,0,0,0,0
random_7,R1,6,4,10,53,0,1,5,0,0,0,0,0
random_7,R1,6,4,11,0,0,0,0,0,0,0,0,0
random_7,R1,6,4,12,94,0,0,0,0,3,0,0,0
random_7,R1,6,4,13,24,0,2,0,0,0,0,0,0
random_7,R1,6,4,14,22,0,1,0,0,0,0,0,0
random_7,R1,6,4,15,0,0,0,12,0,0,0,0,0
random_7,R1,6,5,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,5,1,22,0,5,8,0,0,0,0,0
random_7,R1,6,5,2,0,0,1,0,0,0,0,0,0
random_7,R1,6,5,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,5,4,0,0,3,0,0,0,0,0,0
random_7,R1,6,5,5,0,0,2,4,0,0,0,1,0
random_7,R1,6,5,6,0,0,2,0,0,0,0,0,0
random_7,R1,6,5,7,0,0,14,0,0,0,0,1,0
random_7,R1,6,5,8,14,0,0,0,7,2,6,1,0
random_7,R1,6,5,9,0,0,0,0,0,0,0,0,0
random_7,R1,6,5,10,70,0,1,5,0,0,0,0,0
random_7,R1,6,5,11,0,0,0,0,0,0,0,0,0
random_7,R1,6,5,12,135,0,2,0,0,5,0,0,0
random_7,R1,6,5,13,26,0,3,0,0,0,0,0,0
random_7,R1,6,5,14,33,0,2,0,0,0,0,0,0
random_7,R1,6,5,15,0,0,0,19,0,0,0,0,0
random_8,R1,7,1,0,9,0,0,0,0,2,0,0,0
random_8,R1,7,1,1,11,0,0,2,0,0,0,0,0
random_8,R1,7,1,2,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,3,6,0,0,2,0,0,0,0,0
random_8,R1,7,1,4,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,5,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,6,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,7,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,8,0,17,0,0,0,0,0,0,0
random_8,R1,7,1,9,0,0,0,4,0,0,0,0,0
random_8,R1,7,1,10,0,7,0,0,0,0,0,0,0
random_8,R1,7,1,11,0,0,0,1,0,0,0,0,0
random_8,R1,7,1,12,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,13,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,14,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,15,0,0,0,0,6,0,0,0,0
random_8,R1,7,2,0,31,0,0,0,0,2,0,0,0
random_8,R1,7,2,1,23,0,0,2,0,0,0,0,0
random_8,R1,7,2,2,4,0,0,0,0,0,0,0,0
random_8,R1,7,2,3,13,0,0,2,0,0,0,0,0
random_8,R1,7,2,4,0,0,0,0,0,0,0,1,0
random_8,R1,7,2,5,1,0,0,0,0,0,0,0,0
random_8,R1,7,2,6,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,7,2,0,0,0,0,0,0,0,0
random_8,R1,7,2,8,0,53,0,0,0,0,0,0,0
random_8,R1,7,2,9,0,0,0,8,0,0,0,0,0
random_8,R1,7,2,10,0,31,3,0,0,0,0,0,0
random_8,R1,7,2,11,0,0,0,3,0,0,0,0,0
random_8,R1,7,2,12,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,13,1,0,0,0,0,0,0,0,0
random_8,R1,7,2,14,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,15,0,0,0,0,12,0,0,0,0
random_8,R1,7,3,0,57,0,0,1,0,2,0,0,0
random_8,R1,7,3,1,42,0,0,8,0,0,0,0,0
random_8,R1,7,3,2,22,0,0,1,0,0,0,0,0
random_8,R1,7,3,3,23,0,0,3,0,0,0,0,0
random_8,R1,7,3,4,0,0,0,0,0,0,0,1,0
random_8,R1,7,3,5,3,0,0,0,0,0,0,0,0
random_8,R1,7,3,6,0,0,0,0,0,0,0,0,0
random_8,R1,7,3,7,3,0,0,0,0,0,0,0,0
random_8,R1,7,3,8,0,114,0,0,1,0,0,0,0
random_8,R1,7,3,9,0,0,0,10,0,1,0,0,0
random_8,R1,7,3,10,0,66,3,0,1,0,0,0,1
random_8,R1,7,3,11,0,0,0,8,0,0,0,0,0
random_8,R1,7,3,12,0,0,0,0,0,0,0,0,0
random_8,R1,7,3,13,2,0,0,0,0,0,0,0,0
random_8,R1,7,3,14,0,0,0,0,0,0,0,0,0
random_8,R1,7,3,15,0,0,2,0,23,1,0,0,0
random_8,R1,7,4,0,95,0,0,4,0,2,0,0,0
random_8,R1,7,4,1,65,0,0,12,0,0,0,0,0
random_8,R1,7,4,2,58,0,1,3,0,0,0,0,0
random_8,R1,7,4,3,45,0,0,7,0,0,0,0,0
random_8,R1,7,4,4,0,0,0,0,0,0,0,1,0
random_8,R1,7,4,5,8,0,0,0,0,0,0,0,0
random_8,R1,7,4,6,0,0,1,0,0,0,0,0,0
random_8,R1,7,4,7,3,0,1,0,0,0,0,0,0
random_8,R1,7,4,8,0,182,0,0,1,0,0,0,0
random_8,R1,7,4,9,0,0,1,19,0,1,0,0,0
random_8,R1,7,4,10,0,108,3,1,4,0,0,0,2
random_8,R1,7,4,11,0,0,0,13,0,0,0,0,0
random_8,R1,7,4,12,0,0,1,0,0,0,0,0,0
random_8,R1,7,4,13,8,0,0,0,0,0,0,0,0
random_8,R1,7,4,14,0,0,0,0,0,0,0,0,0
random_8,R1,7,4,15,0,0,2,0,32,1,0,0,0
random_8,R1,7,5,0,117,0,0,6,0,2,0,0,0
random_8,R1,7,5,1,102,0,0,18,0,0,0,0,0
random_8,R1,7,5,2,79,0,1,5,0,0,0,0,0
random_8,R1,7,5,3,88,0,0,7,0,0,0,0,0
random_8,R1,7,5,4,0,0,0,0,0,0,0,1,0
random_8,R1,7,5,5,17,0,0,0,0,0,0,0,0
random_8,R1,7,5,6,0,0,3,0,0,0,0,0,0
random_8,R1,7,5,7,6,0,1,0,0,0,0,0,0
random_8,R1,7,5,8,0,252,0,0,1,0,0,0,0
random_8,R1,7,5,9,0,0,1,26,0,1,0,0,0
random_8,R1,7,5,10,0,145,4,1,6,0,0,0,2
random_8,R1,7,5,11,0,0,1,17,0,0,0,0,0
random_8,R1,7,5,12,0,0,1,0,0,0,0,0,0
random_8,R1,7,5,13,17,0,0,0,0,0,0,0,0
random_8,R1,7,5,14,0,0,0,0,0,0,0,0,0
random_8,R1,7,5,15,0,0,2,1,40,1,0,0,0
random_9,R1,8,1,0,0,0,0,0,0,0,0,0,0
random_9,R1,8,1,1,0,0,0,0,0,0,0,0,0
random_9,R1,8,1,2,0,0,0,0,0,0,0,0,0
random_9,R1,8,1,3,2,0,0,1,0,0,0,0,0
random_9,R1,8,1,4,0,0,0,0,0,0,0,0,0
random_9,R1,8,1,5,0,10,0,0,1,0,0,0,0
random_9,R1,8,1,6,4,0,0,2,0,0,0,0,0
random_9,R1,8,1,7,0,0,0,0,0,0,0,0,0
random_9,R1,8,1,8,1,0,0,1,0,0,0,0,0
random_9,R1,8,1,9,0,0,0,1,1,0,1,0,0
random_9,R1,8,1,10,2,0,0,0,0,0,0,0,0
random_9,R1,8,1,11,0,0,0,0,0,0,0,0,0
random_9,R1,8,1,12,2,0,0,3,0,0,0,0,0
random_9,R1,8,1,13,1,0,0,0,0,0,0,0,0
random_9,R1,8,1,14,0,0,0,0,0,0,0,0,0
random_9,R1,8,1,15,6,0,0,0,0,0,0,0,0
random_9,R1,8,2,0,0,0,1,0,0,0,0,0,0
random_9,R1,8,2,1,0,0,0,0,0,0,0,0,0
random_9,R1,8,2,2,0,3,0,0,0,0,0,0,0
random_9,R1,8,2,3,8,0,0,3,0,1,0,0,0
random_9,R1,8,2,4,0,0,0,0,0,0,0,0,0
random_9,R1,8,2,5,0,28,0,1,1,0,0,0,0
random_9,R1,8,2,6,16,0,0,3,0,0,0,0,0
random_9,R1,8,2,7,4,0,0,0,0,0,0,0,0
random_9,R1,8,2,8,1,0,0,6,0,2,0,0,0
random_9,R1,8,2,9,0,0,0,1,1,0,1,0,0
random_9,R1,8,2,10,6,0,0,0,0,0,0,0,0
random_9,R1,8,2,11,0,0,0,0,0,0,0,0,0
random_9,R1,8,2,12,5,0,0,4,0,0,0,0,0
random_9,R1,8,2,13,1,0,0,7,0,1,0,0,0
random_9,R1,8,2,14,0,0,0,0,0,0,0,0,0
random_9,R1,8,2,15,12,0,0,1,0,0,0,0,0
random_9,R1,8,3,0,0,0,1,0,0,0,0,0,0
random_9,R1,8,3,1,0,0,0,0,0,0,0,0,0
random_9,R1,8,3,2,0,7,2,0,0,0,0,0,0
random_9,R1,8,3,3,11,0,0,9,0,1,0,0,0
random_9,R1,8,3,4,0,0,1,0,0,0,0,0,0
random_9,R1,8,3,5,0,59,0,2,1,0,0,0,0
random_9,R1,8,3,6,30,0,0,7,0,0,0,0,0
random_9,R1,8,3,7,5,0,3,0,0,0,0,0,0
random_9,R1,8,3,8,11,0,0,11,0,2,0,0,0
random_9,R1,8,3,9,0,0,0,2,1,0,3,0,1
random_9,R1,8,3,10,7,0,0,1,0,0,0,0,0
random_9,R1,8,3,11,0,0,0,0,0,0,0,0,0
random_9,R1,8,3,12,10,0,0,6,0,0,0,0,0
random_9,R1,8,3,13,3,0,0,10,0,1,0,0,0
random_9,R1,8,3,14,0,0,0,0,0,0,0,0,0
random_9,R1,8,3,15,17,0,0,1,0,0,0,0,0
random_9,R1,8,4,0,0,0,1,0,0,0,0,0,0
random_9,R1,8,4,1,0,0,0,0,0,1,0,0,0
random_9,R1,8,4,2,0,16,2,0,0,0,0,0,0
random_9,R1,8,4,3,21,0,0,9,0,1,0,0,0
random_9,R1,8,4,4,0,0,2,0,0,0,0,0,0
random_9,R1,8,4,5,0,99,0,2,1,0,0,0,0
random_9,R1,8,4,6,44,0,0,8,0,0,0,0,0
random_9,R1,8,4,7,8,0,3,0,0,0,0,1,0
random_9,R1,8,4,8,14,0,0,15,0,3,0,0,0
random_9,R1,8,4,9,0,0,0,2,4,0,3,0,3
random_9,R1,8,4,10,10,0,0,1,0,0,0,0,0
random_9,R1,8,4,11,0,0,0,2,0,0,0,0,0
random_9,R1,8,4,12,19,0,0,6,0,0,0,0,0
random_9,R1,8,4,13,7,0,0,11,0,1,0,0,0
random_9,R1,8,4,14,0,0,0,0,0,0,0,0,0
random_9,R1,8,4,15,24,0,0,2,0,0,0,0,0
random_9,R1,8,5,0,0,0,1,0,0,0,0,0,0
random_9,R1,8,5,1,0,0,0,0,0,1,0,0,0
random_9,R1,8,5,2,0,29,2,0,0,0,0,0,0
random_9,R1,8,5,3,33,0,0,17,0,2,0,0,0
random_9,R1,8,5,4,0,0,2,0,0,0,0,0,0
random_9,R1,8,5,5,0,137,0,2,1,1,0,1,0
random_9,R1,8,5,6,70,0,1,9,0,2,0,0,0
random_9,R1,8,5,7,16,0,5,0,0,0,0,1,0
random_9,R1,8,5,8,17,0,0,25,0,5,0,0,0
random_9,R1,8,5,9,0,0,0,3,7,0,4,0,3
random_9,R1,8,5,10,16,0,0,1,0,0,0,0,0
random_9,R1,8,5,11,1,0,0,4,0,0,0,0,0
random_9,R1,8,5,12,23,0,2,7,0,0,0,0,0
random_9,R1,8,5,13,7,0,0,11,0,1,0,0,0
random_9,R1,8,5,14,0,0,0,0,0,0,0,0,0
random_9,R1,8,5,15,36,0,0,3,0,0,0,0,0
random_10,R1,9,1,0,0,0,0,0,0,0,0,0,0
random_10,R1,9,1,1,0,0,0,0,0,0,0,0,0
random_10,R1,9,1,2,4,0,0,0,0,0,0,0,0
random_10,R1,9,1,3,0,0,1,0,0,0,0,0,0
random_10,R1,9,1,4,0,0,0,0,0,0,0,0,0
random_10,R1,9,1,5,0,2,0,0,0,0,0,0,0
random_10,R1,9,1,6,4,0,0,0,0,0,0,0,0
random_10,R1,9,1,7,4,0,0,1,0,0,0,0,0
random_10,R1,9,1,8,1,0,0,0,0,0,0,0,0
random_10,R1,9,1,9,2,0,0,0,0,0,0,0,0
random_10,R1,9,1,10,0,0,0,0,10,0,0,0,1
random_10,R1,9,1,11,0,0,0,0,0,0,0,0,0
random_10,R1,9,1,12,0,0,0,0,0,0,0,0,0
random_10,R1,9,1,13,0,0,0,0,0,0,0,0,0
random_10,R1,9,1,14,0,0,0,0,0,0,0,0,0
random_10,R1,9,1,15,0,0,1,0,0,2,0,0,0
random_10,R1,9,2,0,0,0,0,1,0,0,0,0,0
random_10,R1,9,2,1,0,0,0,0,0,0,0,0,0
random_10,R1,9,2,2,8,0,0,0,0,0,0,0,0
random_10,R1,9,2,3,0,0,1,0,0,0,0,0,0
random_10,R1,9,2,4,0,0,0,0,0,0,0,0,0
random_10,R1,9,2,5,0,5,0,0,0,0,0,0,0
random_10,R1,9,2,6,7,0,0,0,0,0,0,0,0
random_10,R1,9,2,7,7,0,0,2,0,0,0,0,0
random_10,R1,9,2,8,3,0,0,1,0,0,0,0,0
random_10,R1,9,2,9,5,0,0,0,0,0,0,0,0
random_10,R1,9,2,10,0,1,0,0,17,0,0,0,1
random_10,R1,9,2,11,0,0,0,0,0,0,0,0,0
random_10,R1,9,2,12,0,0,0,0,0,0,0,0,0
random_10,R1,9,2,13,0,0,0,0,0,0,0,0,0
random_10,R1,9,2,14,0,0,0,0,0,0,0,0,0
random_10,R1,9,2,15,0,0,1,0,0,2,0,0,0
random_10,R1,9,3,0,0,0,0,2,0,2,0,0,0
random_10,R1,9,3,1,0,0,0,0,0,0,0,0,0
random_10,R1,9,3,2,14,0,0,0,0,0,0,0,0
random_10,R1,9,3,3,0,0,1,0,0,0,0,0,0
random_10,R1,9,3,4,0,0,0,0,0,0,0,0,0
random_10,R1,9,3,5,0,12,0,0,0,0,0,0,0
random_10,R1,9,3,6,16,0,0,0,0,0,0,0,0
random_10,R1,9,3,7,16,0,0,9,0,0,0,0,0
random_10,R1,9,3,8,4,0,0,4,0,0,0,0,0
random_10,R1,9,3,9,11,0,0,0,0,0,0,0,0
random_10,R1,9,3,10,0,1,0,0,23,0,0,0,1
random_10,R1,9,3,11,0,0,0,0,0,0,0,0,0
random_10,R1,9,3,12,0,0,0,1,0,0,0,0,0
random_10,R1,9,3,13,0,0,0,0,0,0,0,0,0
random_10,R1,9,3,14,0,0,0,0,0,0,0,0,0
random_10,R1,9,3,15,0,0,1,0,0,2,0,0,0
random_10,R1,9,4,0,0,0,0,2,0,2,0,0,0
random_10,R1,9,4,1,0,0,1,0,0,0,0,0,0
random_10,R1,9,4,2,19,1,0,3,0,0,1,0,0
random_10,R1,9,4,3,0,0,2,0,0,0,0,0,0
random_10,R1,9,4,4,1,0,0,1,0,0,0,0,0
random_10,R1,9,4,5,0,23,0,0,0,0,0,0,0
random_10,R1,9,4,6,28,0,0,0,0,0,0,0,0
random_10,R1,9,4,7,27,0,0,13,0,0,0,0,0
random_10,R1,9,4,8,6,0,0,9,0,0,0,0,0
random_10,R1,9,4,9,14,0,0,0,0,0,0,0,0
random_10,R1,9,4,10,0,3,0,0,31,0,0,0,2
random_10,R1,9,4,11,0,0,0,1,0,0,0,0,0
random_10,R1,9,4,12,0,0,0,1,0,0,0,0,0
random_10,R1,9,4,13,0,0,0,1,0,1,0,0,0
random_10,R1,9,4,14,0,0,0,0,0,0,0,0,0
random_10,R1,9,4,15,0,0,1,1,0,3,0,0,0
random_10,R1,9,5,0,0,0,0,5,0,6,0,0,0
random_10,R1,9,5,1,2,0,1,0,0,0,0,0,0
random_10,R1,9,5,2,37,2,0,7,0,0,1,0,0
random_10,R1,9,5,3,0,0,3,0,0,0,0,0,0
random_10,R1,9,5,4,1,0,0,4,0,0,0,0,0
random_10,R1,9,5,5,2,32,0,0,0,0,0,0,0
random_10,R1,9,5,6,47,0,0,0,0,0,0,0,0
random_10,R1,9,5,7,47,0,0,22,0,1,0,1,0
random_10,R1,9,5,8,14,0,1,16,0,0,0,0,0
random_10,R1,9,5,9,24,0,0,0,0,0,0,0,0
random_10,R1,9,5,10,0,10,0,0,48,0,0,0,4
random_10,R1,9,5,11,0,0,0,1,0,0,0,0,0
random_10,R1,9,5,12,0,0,0,1,0,0,0,0,0
random_10,R1,9,5,13,0,0,0,1,0,2,0,0,0
random_10,R1,9,5,14,1,0,0,0,0,0,0,0,0
random_10,R1,9,5,15,0,0,1,1,0,3,0,0,0
random_11,R1,10,1,0,0,0,0,0,0,0,0,0,0
random_11,R1,10,1,1,0,0,0,0,0,0,0,0,0
random_11,R1,10,1,2,7,0,0,0,0,0,0,0,0
random_11,R1,10,1,3,0,11,0,0,0,0,0,0,2
random_11,R1,10,1,4,0,0,0,0,0,0,0,0,0
random_11,R1,10,1,5,0,26,0,0,0,0,1,0,0
random_11,R1,10,1,6,0,0,0,0,0,0,0,0,0
random_11,R1,10,1,7,0,0,0,0,1,0,0,0,0
random_11,R1,10,1,8,0,0,0,0,0,0,0,0,0
random_11,R1,10,1,9,0,1,1,0,0,0,0,0,0
random_11,R1,10,1,10,0,0,0,0,0,0,0,0,0
random_11,R1,10,1,11,8,0,0,0,0,0,0,0,0
random_11,R1,10,1,12,0,0,0,0,0,0,0,0,0
random_11,R1,10,1,13,1,0,0,0,2,0,0,0,0
random_11,R1,10,1,14,2,0,0,0,0,0,0,0,0
random_11,R1,10,1,15,0,0,0,0,0,0,0,0,0
random_11,R1,10,2,0,0,0,0,0,0,0,0,0,0
random_11,R1,10,2,1,0,0,0,0,0,0,0,0,0
random_11,R1,10,2,2,25,0,1,0,0,0,0,0,0
random_11,R1,10,2,3,1,31,0,0,2,1,0,0,4
random_11,R1,10,2,4,0,0,0,0,0,0,0,0,0
random_11,R1,10,2,5,0,66,0,0,0,0,1,0,0
random_11,R1,10,2,6,0,0,0,0,0,0,0,0,0
random_11,R1,10,2,7,0,0,0,0,1,0,0,0,0
random_11,R1,10,2,8,0,0,0,1,0,0,0,0,0
random_11,R1,10,2,9,0,2,1,0,0,0,0,0,0
random_11,R1,10,2,10,0,0,0,0,0,0,0,0,0
random_11,R1,10,2,11,19,0,0,5,0,0,0,0,0
random_11,R1,10,2,12,0,0,0,0,0,0,0,0,0
random_11,R1,10,2,13,6,0,1,0,4,0,1,0,0
random_11,R1,10,2,14,5,0,0,2,0,1,0,0,0
random_11,R1,10,2,15,0,0,0,1,0,0,0,0,0
random_11,R1,10,3,0,0,0,0,0,0,0,0,0,0
random_11,R1,10,3,1,0,0,1,0,0,0,0,0,0
random_11,R1,10,3,2,56,0,1,0,0,0,0,0,0
random_11,R1,10,3,3,5,51,0,0,2,1,0,0,4
random_11,R1,10,3,4,0,0,0,0,0,0,0,0,0
random_11,R1,10,3,5,0,106,0,0,0,0,1,0,0
random_11,R1,10,3,6,0,0,0,0,0,0,0,0,0
random_11,R1,10,3,7,1,0,0,0,1,0,0,0,0
random_11,R1,10,3,8,0,0,0,1,0,0,0,0,0
random_11,R1,10,3,9,0,11,2,0,0,0,0,0,0
random_11,R1,10,3,10,0,0,0,0,0,0,0,0,0
random_11,R1,10,3,11,45,0,0,8,0,0,0,0,0
random_11,R1,10,3,12,0,0,0,0,0,0,0,0,0
random_11,R1,10,3,13,10,0,1,0,9,0,1,0,0
random_11,R1,10,3,14,6,0,1,5,0,1,0,0,0
random_11,R1,10,3,15,0,0,0,4,0,0,0,0,0
random_11,R1,10,4,0,0,0,0,0,0,0,0,0,0
random_11,R1,10,4,1,0,0,1,2,0,0,0,0,0
random_11,R1,10,4,2,88,0,1,1,0,1,0,0,0
random_11,R1,10,4,3,5,85,0,2,2,2,0,0,4
random_11,R1,10,4,4,0,0,0,0,0,0,0,0,0
random_11,R1,10,4,5,0,160,0,0,1,1,2,0,0
random_11,R1,10,4,6,0,0,0,0,0,0,0,0,0
random_11,R1,10,4,7,3,0,0,0,2,0,0,0,0
random_11,R1,10,4,8,0,0,0,1,0,0,0,0,0
random_11,R1,10,4,9,0,28,2,0,3,0,0,0,0
random_11,R1,10,4,10,0,0,0,0,0,0,0,0,0
random_11,R1,10,4,11,85,0,1,11,0,0,0,0,0
random_11,R1,10,4,12,0,0,0,1,0,0,0,0,0
random_11,R1,10,4,13,13,0,3,0,12,1,2,0,0
random_11,R1,10,4,14,8,0,1,11,0,1,0,0,0
random_11,R1,10,4,15,0,0,0,6,0,0,0,0,0
random_11,R1,10,5,0,0,0,0,0,0,0,0,0,0
random_11,R1,10,5,1,0,0,1,3,0,0,0,0,0
random_11,R1,10,5,2,130,0,1,1,0,2,0,0,0
random_11,R1,10,5,3,9,125,0,2,4,2,0,0,6
random_11,R1,10,5,4,0,0,0,0,0,0,0,0,0
random_11,R1,10,5,5,0,217,0,0,1,1,2,0,0
random_11,R1,10,5,6,0,0,0,0,0,0,0,0,0
random_11,R1,10,5,7,8,0,0,0,3,0,0,0,0
random_11,R1,10,5,8,0,0,0,1,0,0,0,0,0
random_11,R1,10,5,9,0,47,3,0,4,0,0,0,2
random_11,R1,10,5,10,0,0,0,0,0,0,0,0,0
random_11,R1,10,5,11,123,0,1,14,0,0,0,0,0
random_11,R1,10,5,12,0,0,0,1,0,0,0,0,0
random_11,R1,10,5,13,15,0,5,0,20,2,2,0,0
random_11,R1,10,5,14,13,0,1,15,0,1,0,0,0
random_11,R1,10,5,15,0,0,0,9,0,0,0,0,0
random_12,R1,11,1,0,0,0,0,0,5,0,0,0,0
random_12,R1,11,1,1,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,2,0,20,0,0,0,0,0,0,0
random_12,R1,11,1,3,8,0,0,0,0,0,0,0,0
random_12,R1,11,1,4,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,5,6,0,0,1,0,0,0,0,0
random_12,R1,11,1,6,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,7,0,17,0,0,0,0,0,0,0
random_12,R1,11,1,8,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,9,2,0,0,0,0,0,0,0,0
random_12,R1,11,1,10,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,11,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,12,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,13,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,14,0,0,0,0,0,0,0,0,0
random_12,R1,11,1,15,0,0,1,0,0,0,0,0,0
random_12,R1,11,2,0,0,0,1,0,7,0,0,0,0
