filename,sample_time,r,sample_id,mae,mdae
random_20,200,5,2,0.4444444444444444,0.275
random_20,200,5,3,0.4444444444444444,0.275
random_20,200,5,4,0.44854280510018213,0.1438524590163935
random_20,200,5,5,0.3424408014571949,0.2
random_20,200,5,6,1.2565573770491802,0.275
random_20,200,5,7,0.4444444444444444,0.275
random_20,200,5,8,0.4444444444444444,0.275
random_20,200,5,9,0.3205828779599271,0.275
random_20,200,5,10,0.4444444444444444,0.275
random_20,200,5,11,0.26958105646630237,0.275
random_20,200,5,12,1.0928961748633883,0.2438524590163935
random_20,200,5,13,0.44162112932604736,0.24959016393442623
random_20,200,5,14,0.4007285974499089,0.11270491803278693
random_20,200,5,15,1.7486338797814212,0.275
random_20,300,1,0,0.4444444444444444,0.275
random_20,300,1,1,2.5277777777777777,0.275
random_20,300,1,2,0.4444444444444444,0.275
random_20,300,1,3,0.4444444444444444,0.275
random_20,300,1,4,0.9277777777777779,0.275
random_20,300,1,5,3.6555555555555546,0.275
random_20,300,1,6,0.8888888888888888,0.275
random_20,300,1,7,0.4444444444444444,0.275
random_20,300,1,8,0.4444444444444444,0.275
random_20,300,1,9,0.4444444444444444,0.275
random_20,300,1,10,0.4444444444444444,0.275
random_20,300,1,11,0.4444444444444444,0.275
random_20,300,1,12,0.4444444444444444,0.275
random_20,300,1,13,0.4444444444444444,0.275
random_20,300,1,14,2.3111111111111113,0.275
random_20,300,1,15,0.4444444444444444,0.275
random_20,300,2,0,0.376068376068376,0.2
random_20,300,2,1,3.088461538461539,0.275
random_20,300,2,2,0.4683760683760684,0.275
random_20,300,2,3,0.5367521367521367,0.275
random_20,300,2,4,0.9688034188034192,0.275
random_20,300,2,5,4.517094017094016,0.275
random_20,300,2,6,1.1623931623931627,0.275
random_20,300,2,7,0.4444444444444444,0.275
random_20,300,2,8,0.4444444444444444,0.275
random_20,300,2,9,0.4444444444444444,0.275
random_20,300,2,10,0.5662393162393163,0.275
random_20,300,2,11,0.4444444444444444,0.275
random_20,300,2,12,0.376068376068376,0.2
random_20,300,2,13,0.4444444444444444,0.275
random_20,300,2,14,2.2564102564102564,0.275
random_20,300,2,15,0.4444444444444444,0.275
random_20,300,3,0,0.3844444444444444,0.20999999999999996
random_20,300,3,1,3.238888888888889,0.275
random_20,300,3,2,0.43555555555555553,0.275
random_20,300,3,3,0.47111111111111104,0.275
random_20,300,3,4,0.9633333333333335,0.275
random_20,300,3,5,3.8788888888888886,0.2
random_20,300,3,6,1.0666666666666669,0.275
random_20,300,3,7,0.4444444444444444,0.275
random_20,300,3,8,0.4677777777777778,0.275
random_20,300,3,9,0.4444444444444444,0.275
random_20,300,3,10,0.5033333333333333,0.275
random_20,300,3,11,0.4444444444444444,0.275
random_20,300,3,12,0.5977777777777777,0.275
random_20,300,3,13,0.4444444444444444,0.275
random_20,300,3,14,2.062222222222222,0.275
random_20,300,3,15,0.4444444444444444,0.275
random_20,300,4,0,0.537940379403794,0.275
random_20,300,4,1,3.2952574525745257,0.275
random_20,300,4,2,0.4227642276422764,0.275
random_20,300,4,3,0.44674796747967477,0.07987804878048782
random_20,300,4,4,0.8670731707317073,0.275
random_20,300,4,5,3.681571815718156,0.2
random_20,300,4,6,0.9105691056910571,0.275
random_20,300,4,7,0.40501355013550133,0.11524390243902438
random_20,300,4,8,0.4695121951219512,0.275
random_20,300,4,9,0.4444444444444444,0.275
random_20,300,4,10,0.47344173441734416,0.2
random_20,300,4,11,0.4444444444444444,0.275
random_20,300,4,12,0.7981029810298103,0.275
random_20,300,4,13,0.4227642276422764,0.2
random_20,300,4,14,1.7994579945799458,0.275
random_20,300,4,15,0.4444444444444444,0.275
random_20,300,5,0,0.6275045537340619,0.275
random_20,300,5,1,3.2622040072859746,0.275
random_20,300,5,2,0.39999999999999997,0.11270491803278693
random_20,300,5,3,0.47285974499089245,0.1438524590163935
random_20,300,5,4,0.8724043715846995,0.275
random_20,300,5,5,3.3233151183970855,0.1438524590163935
random_20,300,5,6,0.8597449908925319,0.275
random_20,300,5,7,0.4007285974499089,0.0688524590163935
random_20,300,5,8,0.4776867030965391,0.275
random_20,300,5,9,0.4444444444444444,0.275
random_20,300,5,10,0.5040072859744991,0.2
random_20,300,5,11,0.4444444444444444,0.275
random_20,300,5,12,0.831511839708561,0.275
random_20,300,5,13,0.42987249544626593,0.2
random_20,300,5,14,1.6029143897996359,0.275
random_20,300,5,15,0.4444444444444444,0.275
random_20,400,1,0,0.44999999999999996,0.275
random_20,400,1,1,0.4444444444444444,0.275
random_20,400,1,2,0.5611111111111111,0.275
random_20,400,1,3,0.4444444444444444,0.275
random_20,400,1,4,0.5611111111111111,0.275
random_20,400,1,5,0.35555555555555557,0.275
random_20,400,1,6,0.4444444444444444,0.275
random_20,400,1,7,0.5611111111111111,0.275
random_20,400,1,8,0.4444444444444444,0.275
random_20,400,1,9,0.9166666666666666,0.275
random_20,400,1,10,0.5611111111111111,0.275
random_20,400,1,11,0.4444444444444444,0.275
random_20,400,1,12,3.0611111111111113,0.275
random_20,400,1,13,0.5611111111111111,0.275
random_20,400,1,14,0.4444444444444444,0.275
random_20,400,1,15,0.4444444444444444,0.275
random_20,400,2,0,0.6418803418803419,0.275
random_20,400,2,1,0.45170940170940166,0.275
random_20,400,2,2,0.45170940170940166,0.275
random_20,400,2,3,0.4444444444444444,0.275
random_20,400,2,4,0.45170940170940166,0.275
random_20,400,2,5,0.27350427350427353,0.275
random_20,400,2,6,0.4444444444444444,0.275
random_20,400,2,7,0.45170940170940166,0.275
random_20,400,2,8,0.4444444444444444,0.275
random_20,400,2,9,0.9303418803418805,0.275
random_20,400,2,10,0.45170940170940166,0.275
random_20,400,2,11,0.4444444444444444,0.275
random_20,400,2,12,3.2252136752136753,0.275
random_20,400,2,13,0.45170940170940166,0.275
random_20,400,2,14,0.34188034188034183,0.275
random_20,400,2,15,0.45170940170940166,0.275
random_20,400,3,0,0.4955555555555555,0.2400000000000002
random_20,400,3,1,0.41888888888888887,0.2
random_20,400,3,2,0.41888888888888887,0.2
random_20,400,3,3,0.4444444444444444,0.275
random_20,400,3,4,0.52,0.295
random_20,400,3,5,0.2733333333333333,0.27
random_20,400,3,6,0.43555555555555553,0.275
random_20,400,3,7,0.41888888888888887,0.2
random_20,400,3,8,0.4444444444444444,0.275
random_20,400,3,9,0.9522222222222223,0.275
random_20,400,3,10,0.5255555555555556,0.275
random_20,400,3,11,0.4444444444444444,0.275
random_20,400,3,12,3.665555555555555,0.275
random_20,400,3,13,0.45444444444444443,0.275
random_20,400,3,14,0.2844444444444444,0.275
random_20,400,3,15,0.41888888888888887,0.2
random_20,400,4,0,0.45176151761517613,0.24390243902439024
random_20,400,4,1,0.4227642276422764,0.2
random_20,400,4,2,0.4227642276422764,0.2
random_20,400,4,3,0.4444444444444444,0.275
random_20,400,4,4,0.4644986449864499,0.275
random_20,400,4,5,0.24905149051490513,0.2
random_20,400,4,6,0.4227642276422764,0.275
random_20,400,4,7,0.4227642276422764,0.2
random_20,400,4,8,0.4444444444444444,0.275
random_20,400,4,9,1.0337398373983742,0.275
random_20,400,4,10,0.6651761517615176,0.275
random_20,400,4,11,0.4444444444444444,0.275
random_20,400,4,12,3.5987804878048775,0.275
random_20,400,4,13,0.49173441734417345,0.275
random_20,400,4,14,0.24932249322493227,0.24390243902439024
random_20,400,4,15,0.42669376693766936,0.2
random_20,400,5,0,0.46029143897996355,0.2
random_20,400,5,1,0.4153005464480874,0.2
random_20,400,5,2,0.42987249544626593,0.2
random_20,400,5,3,0.4444444444444444,0.275
random_20,400,5,4,0.46520947176684874,0.275
random_20,400,5,5,0.24107468123861564,0.21229508196721308
random_20,400,5,6,0.4145719489981785,0.275
random_20,400,5,7,0.4153005464480874,0.2
random_20,400,5,8,0.4444444444444444,0.275
random_20,400,5,9,1.0536429872495447,0.275
random_20,400,5,10,0.6893442622950819,0.275
random_20,400,5,11,0.4444444444444444,0.275
random_20,400,5,12,3.5682149362477227,0.2
random_20,400,5,13,0.4853369763205829,0.275
random_20,400,5,14,0.25500910746812383,0.275
random_20,400,5,15,0.44162112932604736,0.24959016393442623
random_20,500,1,0,0.7388888888888889,0.275
random_20,500,1,1,0.5611111111111111,0.275
random_20,500,1,2,0.4444444444444444,0.275
random_20,500,1,3,0.4444444444444444,0.275
random_20,500,1,4,0.5611111111111111,0.275
random_20,500,1,5,2.3111111111111113,0.275
random_20,500,1,6,2.2666666666666666,0.275
random_20,500,1,7,0.5611111111111111,0.275
random_20,500,1,8,1.188888888888889,0.275
random_20,500,1,9,0.5611111111111111,0.275
random_20,500,1,10,0.4444444444444444,0.275
random_20,500,1,11,0.7388888888888889,0.275
random_20,500,1,12,4.01111111111111,0.275
random_20,500,1,13,1.2111111111111112,0.375
random_20,500,1,14,0.4444444444444444,0.275
random_20,500,1,15,0.5611111111111111,0.275
random_20,500,2,0,0.9303418803418805,0.275
random_20,500,2,1,0.5884615384615385,0.275
random_20,500,2,2,0.5200854700854701,0.275
random_20,500,2,3,0.34188034188034183,0.275
random_20,500,2,4,0.5735042735042735,0.24038461538461542
random_20,500,2,5,1.5042735042735045,0.275
random_20,500,2,6,1.323076923076923,0.275
random_20,500,2,7,0.5200854700854701,0.275
random_20,500,2,8,0.8470085470085471,0.275
random_20,500,2,9,0.5735042735042735,0.275
random_20,500,2,10,0.5884615384615385,0.275
random_20,500,2,11,0.5200854700854701,0.275
random_20,500,2,12,4.106837606837606,0.275
random_20,500,2,13,0.8692307692307693,0.3403846153846154
random_20,500,2,14,0.42948717948717946,0.24038461538461542
random_20,500,2,15,0.7935897435897437,0.275
random_20,500,3,0,0.8099999999999999,0.275
random_20,500,3,1,0.5255555555555556,0.275
random_20,500,3,2,0.5611111111111111,0.275
random_20,500,3,3,0.27555555555555555,0.275
random_20,500,3,4,0.47777777777777775,0.265
random_20,500,3,5,1.232222222222222,0.265
random_20,500,3,6,1.1288888888888888,0.275
random_20,500,3,7,0.41888888888888887,0.2
random_20,500,3,8,0.8688888888888889,0.275
random_20,500,3,9,0.47777777777777775,0.2
random_20,500,3,10,0.7388888888888889,0.275
random_20,500,3,11,0.5255555555555556,0.275
random_20,500,3,12,4.234444444444445,0.275
random_20,500,3,13,0.8555555555555556,0.2
random_20,500,3,14,0.38333333333333336,0.05499999999999999
random_20,500,3,15,0.7744444444444444,0.275
random_20,500,4,0,0.6651761517615176,0.275
random_20,500,4,1,0.4700542005420054,0.275
random_20,500,4,2,0.6218157181571815,0.275
random_20,500,4,3,0.432520325203252,0.275
random_20,500,4,4,0.47344173441734416,0.2
random_20,500,4,5,0.9789972899728999,0.2
random_20,500,4,6,1.2346883468834688,0.275
random_20,500,4,7,0.47344173441734416,0.275
random_20,500,4,8,0.7552845528455284,0.275
random_20,500,4,9,0.44783197831978316,0.2
random_20,500,4,10,0.7518970189701897,0.275
random_20,500,4,11,0.4700542005420054,0.275
random_20,500,4,12,4.162466124661247,0.275
random_20,500,4,13,0.7775067750677507,0.31036585365853653
random_20,500,4,14,0.42615176151761514,0.2
random_20,500,4,15,0.7735772357723577,0.275
random_20,500,5,0,0.6164845173041894,0.275
random_20,500,5,1,0.45619307832422584,0.275
random_20,500,5,2,0.5727686703096538,0.275
random_20,500,5,3,0.4655737704918032,0.275
random_20,500,5,4,0.474863387978142,0.2
random_20,500,5,5,1.038706739526412,0.2
random_20,500,5,6,1.383606557377049,0.275
random_20,500,5,7,0.6060109289617486,0.275
random_20,500,5,8,0.7808743169398907,0.275
random_20,500,5,9,0.416575591985428,0.2
random_20,500,5,10,0.7622040072859745,0.275
random_20,500,5,11,0.4707650273224044,0.275
random_20,500,5,12,3.9179417122040068,0.2
random_20,500,5,13,0.7739526411657559,0.24959016393442623
random_20,500,5,14,0.4193989071038251,0.2
random_20,500,5,15,0.8204918032786885,0.275
random_20,600,1,0,1.0944444444444446,0.275
random_20,600,1,1,0.4444444444444444,0.275
random_20,600,1,2,0.4444444444444444,0.275
random_20,600,1,3,0.4444444444444444,0.275
random_20,600,1,4,1.2722222222222224,0.275
random_20,600,1,5,0.5611111111111111,0.275
random_20,600,1,6,0.4444444444444444,0.275
random_20,600,1,7,1.0944444444444446,0.275
random_20,600,1,8,1.0944444444444446,0.275
random_20,600,1,9,0.4444444444444444,0.275
random_20,600,1,10,0.5611111111111111,0.275
random_20,600,1,11,0.4444444444444444,0.275
random_20,600,1,12,0.4444444444444444,0.275
random_20,600,1,13,0.4444444444444444,0.275
random_20,600,1,14,0.9166666666666666,0.275
random_20,600,1,15,1.9833333333333334,0.275
random_20,600,2,0,1.2722222222222224,0.275
random_20,600,2,1,0.38333333333333336,0.275
random_20,600,2,2,0.31495726495726495,0.275
random_20,600,2,3,0.3076923076923077,0.275
random_20,600,2,4,1.2722222222222224,0.275
random_20,600,2,5,0.45170940170940166,0.275
random_20,600,2,6,0.4444444444444444,0.275
random_20,600,2,7,0.8858974358974359,0.375
random_20,600,2,8,0.9303418803418805,0.275
random_20,600,2,9,0.4444444444444444,0.275
random_20,600,2,10,0.5884615384615385,0.275
random_20,600,2,11,0.9303418803418805,0.275
random_20,600,2,12,0.4444444444444444,0.275
random_20,600,2,13,0.4444444444444444,0.275
random_20,600,2,14,0.6568376068376067,0.275
random_20,600,2,15,1.8876068376068378,0.275
random_20,600,3,0,1.1300000000000001,0.275
random_20,600,3,1,0.41888888888888887,0.275
random_20,600,3,2,0.41888888888888887,0.275
random_20,600,3,3,0.2222222222222222,0.12
random_20,600,3,4,1.0233333333333334,0.275
random_20,600,3,5,0.49,0.275
random_20,600,3,6,0.4444444444444444,0.275
random_20,600,3,7,0.6588888888888889,0.275
random_20,600,3,8,0.881111111111111,0.275
random_20,600,3,9,0.45444444444444443,0.275
random_20,600,3,10,0.5611111111111111,0.275
random_20,600,3,11,0.8455555555555555,0.275
random_20,600,3,12,0.3933333333333333,0.05
random_20,600,3,13,0.4444444444444444,0.275
random_20,600,3,14,0.6322222222222221,0.275
random_20,600,3,15,1.5922222222222224,0.275
random_20,600,4,0,1.2071815718157184,0.275
random_20,600,4,1,0.36165311653116533,0.275
random_20,600,4,2,0.38333333333333336,0.275
random_20,600,4,3,0.2699186991869918,0.275
random_20,600,4,4,0.990379403794038,0.275
random_20,600,4,5,0.4700542005420054,0.275
random_20,600,4,6,0.4444444444444444,0.275
random_20,600,4,7,0.6001355013550135,0.275
random_20,600,4,8,0.9253387533875341,0.275
random_20,600,4,9,0.5134146341463414,0.275
random_20,600,4,10,0.6218157181571815,0.275
random_20,600,4,11,0.8602981029810297,0.275
random_20,600,4,12,0.42669376693766936,0.2
random_20,600,4,13,0.4444444444444444,0.275
random_20,600,4,14,0.6651761517615176,0.275
random_20,600,4,15,1.3806233062330626,0.275
random_20,600,5,0,1.1702185792349726,0.275
random_20,600,5,1,0.38333333333333336,0.275
random_20,600,5,2,0.3687613843351548,0.24959016393442623
random_20,600,5,3,0.24699453551912573,0.2438524590163935
random_20,600,5,4,0.9953551912568308,0.275
random_20,600,5,5,0.49990892531876135,0.275
random_20,600,5,6,0.4444444444444444,0.275
random_20,600,5,7,0.6740437158469945,0.275
random_20,600,5,8,0.9516393442622952,0.275
random_20,600,5,9,0.5144808743169399,0.275
random_20,600,5,10,0.5873406193078323,0.275
random_20,600,5,11,0.9224954462659382,0.275
random_20,600,5,12,0.45619307832422584,0.2
random_20,600,5,13,0.4444444444444444,0.275
random_20,600,5,14,0.660200364298725,0.275
random_20,600,5,15,1.345081967213115,0.275
clustered_1,0,1,0,0.4444444444444444,0.275
clustered_1,0,1,1,0.4444444444444444,0.275
clustered_1,0,1,2,0.4444444444444444,0.275
clustered_1,0,1,3,0.4444444444444444,0.275
clustered_1,0,1,4,0.4444444444444444,0.275
clustered_1,0,1,5,0.4444444444444444,0.275
clustered_1,0,1,6,0.4444444444444444,0.275
clustered_1,0,1,7,2.8444444444444446,0.275
clustered_1,0,1,8,0.4444444444444444,0.275
clustered_1,0,1,9,0.4444444444444444,0.275
clustered_1,0,1,10,0.4444444444444444,0.275
clustered_1,0,1,11,0.4444444444444444,0.275
clustered_1,0,1,12,0.4444444444444444,0.275
clustered_1,0,1,13,2.516666666666667,0.275
clustered_1,0,1,14,1.7000000000000002,0.275
clustered_1,0,1,15,0.4444444444444444,0.275
clustered_1,0,2,0,0.6735042735042734,0.275
clustered_1,0,2,1,0.4444444444444444,0.275
clustered_1,0,2,2,0.4444444444444444,0.275
clustered_1,0,2,3,0.4444444444444444,0.275
clustered_1,0,2,4,0.4444444444444444,0.275
clustered_1,0,2,5,0.4444444444444444,0.275
clustered_1,0,2,6,0.4444444444444444,0.275
clustered_1,0,2,7,2.4615384615384617,0.275
clustered_1,0,2,8,0.4444444444444444,0.275
clustered_1,0,2,9,0.4444444444444444,0.275
clustered_1,0,2,10,0.4444444444444444,0.275
clustered_1,0,2,11,0.4444444444444444,0.275
clustered_1,0,2,12,0.4444444444444444,0.275
clustered_1,0,2,13,2.297863247863248,0.275
clustered_1,0,2,14,1.200854700854701,0.275
clustered_1,0,2,15,0.6568376068376067,0.275
clustered_1,0,3,0,0.5422222222222222,0.275
clustered_1,0,3,1,0.4444444444444444,0.275
clustered_1,0,3,2,0.4444444444444444,0.275
clustered_1,0,3,3,0.4444444444444444,0.275
clustered_1,0,3,4,0.4444444444444444,0.275
clustered_1,0,3,5,0.4444444444444444,0.275
clustered_1,0,3,6,0.4444444444444444,0.275
clustered_1,0,3,7,1.848888888888889,0.275
clustered_1,0,3,8,0.4444444444444444,0.275
clustered_1,0,3,9,0.5755555555555555,0.275
clustered_1,0,3,10,0.4444444444444444,0.275
clustered_1,0,3,11,0.4444444444444444,0.275
clustered_1,0,3,12,0.4444444444444444,0.275
clustered_1,0,3,13,1.9477777777777778,0.275
clustered_1,0,3,14,1.3977777777777782,0.275
clustered_1,0,3,15,0.6677777777777778,0.275
clustered_1,0,4,0,0.512330623306233,0.375
clustered_1,0,4,1,0.4444444444444444,0.275
clustered_1,0,4,2,0.525609756097561,0.275
clustered_1,0,4,3,0.4444444444444444,0.275
clustered_1,0,4,4,0.4444444444444444,0.275
clustered_1,0,4,5,0.525609756097561,0.275
clustered_1,0,4,6,0.4444444444444444,0.275
clustered_1,0,4,7,1.555420054200542,0.275
clustered_1,0,4,8,0.4444444444444444,0.275
clustered_1,0,4,9,0.5200542005420055,0.275
clustered_1,0,4,10,0.44783197831978316,0.275
clustered_1,0,4,11,0.4444444444444444,0.275
clustered_1,0,4,12,0.4444444444444444,0.275
clustered_1,0,4,13,1.6730352303523037,0.375
clustered_1,0,4,14,1.3075880758807592,0.275
clustered_1,0,4,15,0.9036585365853659,0.275
clustered_1,0,5,0,0.513752276867031,0.275
clustered_1,0,5,1,0.4444444444444444,0.275
clustered_1,0,5,2,0.4971766848816029,0.275
clustered_1,0,5,3,0.4444444444444444,0.275
clustered_1,0,5,4,0.4444444444444444,0.275
clustered_1,0,5,5,0.4971766848816029,0.275
clustered_1,0,5,6,0.4444444444444444,0.275
clustered_1,0,5,7,1.2767759562841532,0.275
clustered_1,0,5,8,0.4444444444444444,0.275
clustered_1,0,5,9,0.49162112932604735,0.275
clustered_1,0,5,10,0.4193989071038251,0.2
clustered_1,0,5,11,0.4444444444444444,0.275
clustered_1,0,5,12,0.4444444444444444,0.275
clustered_1,0,5,13,1.3631147540983608,0.375
clustered_1,0,5,14,1.7568306010928962,0.275
clustered_1,0,5,15,0.9662112932604737,0.275
clustered_1,100,1,0,0.4444444444444444,0.275
clustered_1,100,1,1,0.48888888888888893,0.275
clustered_1,100,1,2,0.8166666666666667,0.275
clustered_1,100,1,3,0.4444444444444444,0.275
clustered_1,100,1,4,0.5333333333333333,0.275
clustered_1,100,1,5,0.4444444444444444,0.275
clustered_1,100,1,6,0.35555555555555557,0.275
clustered_1,100,1,7,0.5777777777777778,0.275
clustered_1,100,1,8,0.4444444444444444,0.275
clustered_1,100,1,9,0.7277777777777777,0.375
clustered_1,100,1,10,0.4444444444444444,0.275
clustered_1,100,1,11,0.4444444444444444,0.275
clustered_1,100,1,12,0.4444444444444444,0.275
clustered_1,100,1,13,0.44999999999999996,0.275
clustered_1,100,1,14,4.188888888888888,0.275
clustered_1,100,1,15,0.4444444444444444,0.275
clustered_1,100,2,0,0.3076923076923077,0.275
clustered_1,100,2,1,0.6927350427350427,0.275
clustered_1,100,2,2,0.7072649572649574,0.275
clustered_1,100,2,3,0.4444444444444444,0.275
clustered_1,100,2,4,0.4102564102564103,0.275
clustered_1,100,2,5,0.4444444444444444,0.275
clustered_1,100,2,6,0.7521367521367521,0.275
clustered_1,100,2,7,0.385042735042735,0.275
clustered_1,100,2,8,0.376068376068376,0.275
clustered_1,100,2,9,0.5089743589743589,0.3403846153846154
clustered_1,100,2,10,0.4444444444444444,0.275
clustered_1,100,2,11,0.376068376068376,0.275
clustered_1,100,2,12,0.45170940170940166,0.275
clustered_1,100,2,13,0.6927350427350426,0.275
clustered_1,100,2,14,4.653846153846153,0.275
clustered_1,100,2,15,0.376068376068376,0.2
clustered_1,100,3,0,0.3966666666666667,0.275
clustered_1,100,3,1,0.5122222222222222,0.275
clustered_1,100,3,2,0.7811111111111111,0.275
clustered_1,100,3,3,0.4444444444444444,0.275
clustered_1,100,3,4,0.32,0.275
clustered_1,100,3,5,0.4444444444444444,0.275
clustered_1,100,3,6,0.7111111111111111,0.275
clustered_1,100,3,7,0.32666666666666666,0.12
clustered_1,100,3,8,0.3288888888888889,0.275
clustered_1,100,3,9,0.3466666666666667,0.27
clustered_1,100,3,10,0.41888888888888887,0.2
clustered_1,100,3,11,0.32555555555555554,0.265
clustered_1,100,3,12,0.41888888888888887,0.2
clustered_1,100,3,13,0.3344444444444445,0.265
clustered_1,100,3,14,4.437777777777777,0.275
clustered_1,100,3,15,0.5622222222222222,0.275
clustered_1,100,4,0,0.38279132791327913,0.275
clustered_1,100,4,1,0.8044715447154471,0.275
clustered_1,100,4,2,0.7906504065040649,0.275
clustered_1,100,4,3,0.4444444444444444,0.275
clustered_1,100,4,4,0.3035230352303523,0.275
clustered_1,100,4,5,0.37940379403794033,0.275
clustered_1,100,4,6,0.8238482384823849,0.275
clustered_1,100,4,7,0.21327913279132793,0.11524390243902438
clustered_1,100,4,8,0.35663956639566397,0.275
clustered_1,100,4,9,0.3544715447154471,0.2
clustered_1,100,4,10,0.3794037940379404,0.07987804878048782
clustered_1,100,4,11,0.42615176151761514,0.275
clustered_1,100,4,12,0.4483739837398374,0.275
clustered_1,100,4,13,0.6537940379403794,0.275
clustered_1,100,4,14,4.483739837398373,0.275
clustered_1,100,4,15,0.5701897018970191,0.1798780487804878
clustered_1,100,5,0,0.4193989071038251,0.275
clustered_1,100,5,1,0.7028233151183971,0.275
clustered_1,100,5,2,0.7554644808743168,0.275
clustered_1,100,5,3,0.4444444444444444,0.275
clustered_1,100,5,4,0.3060109289617486,0.275
clustered_1,100,5,5,0.37158469945355194,0.275
clustered_1,100,5,6,0.9034608378870677,0.275
clustered_1,100,5,7,0.18269581056466302,0.06229508196721306
clustered_1,100,5,8,0.3562841530054645,0.275
clustered_1,100,5,9,0.35765027322404364,0.2
clustered_1,100,5,10,0.3715846994535519,0.1438524590163935
clustered_1,100,5,11,0.36839708561020035,0.275
clustered_1,100,5,12,0.45619307832422584,0.275
clustered_1,100,5,13,0.5432604735883424,0.275
clustered_1,100,5,14,4.503642987249544,0.2
clustered_1,100,5,15,0.62367941712204,0.2438524590163935
clustered_1,200,1,0,0.4444444444444444,0.275
clustered_1,200,1,1,1.0666666666666669,0.275
clustered_1,200,1,2,0.4444444444444444,0.275
clustered_1,200,1,3,1.716666666666667,0.275
clustered_1,200,1,4,0.4444444444444444,0.275
clustered_1,200,1,5,0.5777777777777778,0.275
clustered_1,200,1,6,0.35555555555555557,0.275
clustered_1,200,1,7,0.4555555555555555,0.275
clustered_1,200,1,8,1.2444444444444445,0.275
clustered_1,200,1,9,0.5611111111111111,0.275
clustered_1,200,1,10,0.8944444444444445,0.275
clustered_1,200,1,11,0.4555555555555555,0.275
clustered_1,200,1,12,0.8277777777777778,0.275
clustered_1,200,1,13,0.4444444444444444,0.275
clustered_1,200,1,14,1.0944444444444446,0.275
clustered_1,200,1,15,0.4444444444444444,0.275
clustered_1,200,2,0,0.376068376068376,0.275
clustered_1,200,2,1,1.2307692307692308,0.275
clustered_1,200,2,2,0.4683760683760684,0.275
clustered_1,200,2,3,0.8961538461538464,0.275
clustered_1,200,2,4,0.4444444444444444,0.275
clustered_1,200,2,5,0.764957264957265,0.375
clustered_1,200,2,6,0.27350427350427353,0.275
clustered_1,200,2,7,0.7564102564102565,0.275
clustered_1,200,2,8,0.9128205128205131,0.275
clustered_1,200,2,9,0.6269230769230769,0.275
clustered_1,200,2,10,0.8397435897435899,0.275
clustered_1,200,2,11,0.6880341880341881,0.275
clustered_1,200,2,12,1.2914529914529915,0.24038461538461542
clustered_1,200,2,13,0.42948717948717946,0.24038461538461542
clustered_1,200,2,14,1.1816239316239316,0.5653846153846154
clustered_1,200,2,15,0.39999999999999997,0.275
clustered_1,200,3,0,0.49444444444444446,0.275
clustered_1,200,3,1,1.208888888888889,0.2
clustered_1,200,3,2,0.5877777777777777,0.275
clustered_1,200,3,3,0.4722222222222222,0.275
clustered_1,200,3,4,0.4444444444444444,0.275
clustered_1,200,3,5,0.44222222222222224,0.275
clustered_1,200,3,6,0.5333333333333333,0.275
clustered_1,200,3,7,0.8577777777777776,0.05
clustered_1,200,3,8,1.0333333333333334,0.275
clustered_1,200,3,9,0.6888888888888889,0.365
clustered_1,200,3,10,0.7166666666666666,0.275
clustered_1,200,3,11,0.6688888888888889,0.275
clustered_1,200,3,12,1.1011111111111112,0.365
clustered_1,200,3,13,0.4066666666666666,0.2
clustered_1,200,3,14,1.3566666666666667,0.375
clustered_1,200,3,15,0.39999999999999997,0.275
clustered_1,200,4,0,0.42506775067750674,0.275
clustered_1,200,4,1,1.4525745257452576,0.2
clustered_1,200,4,2,0.5350948509485094,0.275
clustered_1,200,4,3,0.3074525745257452,0.2
clustered_1,200,4,4,0.4444444444444444,0.275
clustered_1,200,4,5,0.5525745257452574,0.275
clustered_1,200,4,6,0.4336043360433604,0.275
clustered_1,200,4,7,1.1334688346883468,0.31036585365853653
clustered_1,200,4,8,0.8078590785907859,0.275
clustered_1,200,4,9,0.7842818428184282,0.375
clustered_1,200,4,10,0.6646341463414633,0.275
clustered_1,200,4,11,0.8414634146341463,0.275
clustered_1,200,4,12,0.9596205962059621,0.75
clustered_1,200,4,13,0.3827913279132791,0.07987804878048782
clustered_1,200,4,14,1.510162601626016,0.375
clustered_1,200,4,15,0.29132791327913277,0.275
clustered_1,200,5,0,0.44781420765027324,0.275
clustered_1,200,5,1,1.3697632058287799,0.2438524590163935
clustered_1,200,5,2,0.6310564663023679,0.275
clustered_1,200,5,3,0.3357923497267759,0.2
clustered_1,200,5,4,0.4444444444444444,0.275
clustered_1,200,5,5,0.5710382513661202,0.275
clustered_1,200,5,6,0.4663023679417122,0.275
clustered_1,200,5,7,1.0804189435336975,0.11844262295081959
clustered_1,200,5,8,0.8706739526411658,0.275
clustered_1,200,5,9,0.9278688524590165,0.375
clustered_1,200,5,10,0.6379781420765026,0.275
clustered_1,200,5,11,0.8460837887067396,0.275
clustered_1,200,5,12,0.851912568306011,0.643032786885246
clustered_1,200,5,13,0.3861566484517304,0.1438524590163935
clustered_1,200,5,14,1.3811475409836065,0.3434426229508196
clustered_1,200,5,15,0.28306010928961745,0.275
clustered_1,300,1,0,3.5888888888888886,0.275
clustered_1,300,1,1,0.4444444444444444,0.275
clustered_1,300,1,2,0.3611111111111111,0.275
clustered_1,300,1,3,0.4444444444444444,0.275
clustered_1,300,1,4,0.4444444444444444,0.275
clustered_1,300,1,5,0.4444444444444444,0.275
