filename,sample_time,r,mae,mdae
clustered_13,0,1,0.511111111111111,0.2583333333333333
clustered_13,0,2,0.40726495726495726,0.06987179487179487
clustered_13,0,3,0.39444444444444443,0.09333333333333334
clustered_13,0,4,0.3734417344173442,0.13495934959349593
clustered_13,0,5,0.3408621736490589,0.11256830601092899
clustered_13,100,1,0.18173333333333327,0.1151
clustered_13,100,2,0.2341549857549857,0.1151
clustered_13,100,3,0.3393777777777778,0.09878333333333333
clustered_13,100,4,0.3465909665763325,0.10918983739837398
clustered_13,100,5,0.3829023679417122,0.048947267759562874
clustered_13,200,1,0.279174074074074,0.23634999999999998
clustered_13,200,2,0.2146031339031339,0.1687923076923077
clustered_13,200,3,0.1435925925925926,0.06453333333333333
clustered_13,200,4,0.17814046973803066,0.07493983739837398
clustered_13,200,5,0.2003834244080146,0.12572267759562838
clustered_13,300,1,0.3136703703703704,0.0574
clustered_13,300,2,0.3031940170940171,0.13111025641025645
clustered_13,300,3,0.28969629629629623,0.06136666666666668
clustered_13,300,4,0.28105998193315274,0.11473902439024387
clustered_13,300,5,0.25069204614450524,0.060492349726775974
clustered_13,400,1,0.08036666666666664,0.00985
clustered_13,400,2,0.061789743589743554,0.00985
clustered_13,400,3,0.05073703703703705,0.00985
clustered_13,400,4,0.02684507678410118,0.00985
clustered_13,400,5,0.03404219793564053,0.00985
clustered_13,500,1,0.2541185185185186,0.0057
clustered_13,500,2,0.2780501424501425,0.0057
clustered_13,500,3,0.2333777777777778,0.0057
clustered_13,500,4,0.240387714543812,0.0057
clustered_13,500,5,0.2023880995749848,0.0057
clustered_13,600,1,0.08875555555555557,0.000200000000000089
clustered_13,600,2,0.11351282051282051,0.0069
clustered_13,600,3,0.0887111111111111,0.0069
clustered_13,600,4,0.08437506775067749,0.0069
clustered_13,600,5,0.06879611414693382,0.0069
clustered_14,0,1,0.511111111111111,0.2583333333333333
clustered_14,0,2,0.40726495726495726,0.06987179487179487
clustered_14,0,3,0.39444444444444443,0.09333333333333334
clustered_14,0,4,0.3734417344173442,0.13495934959349593
clustered_14,0,5,0.3408621736490589,0.11256830601092899
clustered_14,100,1,0.397812962962963,0.07761666666666667
clustered_14,100,2,0.4325856125356127,0.07101794871794873
clustered_14,100,3,0.3667166666666667,0.09538333333333333
clustered_14,100,4,0.3486732158988257,0.057259349593495934
clustered_14,100,5,0.35009486945962365,0.04672103825136612
clustered_14,200,1,0.2624703703703704,0.21315
clustered_14,200,2,0.20013105413105414,0.07616025641025645
clustered_14,200,3,0.1937555555555556,0.05588333333333334
clustered_14,200,4,0.20698626919602542,0.04273089430894328
clustered_14,200,5,0.2109493017607772,0.04921557377049182
clustered_14,300,1,0.35644999999999993,0.13035
clustered_14,300,2,0.3009548433048434,0.19523589743589742
clustered_14,300,3,0.23987222222222218,0.17858333333333332
clustered_14,300,4,0.21284421860885272,0.11355243902439024
clustered_14,300,5,0.21333639951426844,0.05736284153005469
clustered_14,400,1,0.34342407407407405,0.10261666666666666
clustered_14,400,2,0.3051782051282051,0.09236025641025644
clustered_14,400,3,0.29560555555555557,0.05913333333333329
clustered_14,400,4,0.2626516260162601,0.0269
clustered_14,400,5,0.2569639040680024,0.04491038251366121
clustered_14,500,1,0.4019574074074075,0.0052
clustered_14,500,2,0.456913247863248,0.0052
clustered_14,500,3,0.4060870370370371,0.0052
clustered_14,500,4,0.3833950767841012,0.0052
clustered_14,500,5,0.37475643594414093,0.0052
clustered_14,600,1,0.15308703703703705,0.0051
clustered_14,600,2,0.12573660968660963,0.0051
clustered_14,600,3,0.14419814814814813,0.0051
clustered_14,600,4,0.17187655826558268,0.0051
clustered_14,600,5,0.15843008500303582,0.0051
clustered_15,0,1,0.511111111111111,0.2583333333333333
clustered_15,0,2,0.40726495726495726,0.06987179487179487
clustered_15,0,3,0.39444444444444443,0.09333333333333334
clustered_15,0,4,0.3734417344173442,0.13495934959349593
clustered_15,0,5,0.3408621736490589,0.11256830601092899
clustered_15,100,1,0.5243648148148149,0.1244
clustered_15,100,2,0.4042696581196582,0.07311794871794872
clustered_15,100,3,0.375138888888889,0.11015
clustered_15,100,4,0.36140185185185186,0.07561951219512195
clustered_15,100,5,0.3952088949605344,0.04355
clustered_15,200,1,0.20512592592592596,0.07401666666666668
clustered_15,200,2,0.33204501424501426,0.10991794871794872
clustered_15,200,3,0.2837259259259259,0.11521666666666666
clustered_15,200,4,0.236493586269196,0.0636390243902439
clustered_15,200,5,0.2295158469945356,0.05926038251366121
clustered_15,300,1,0.2831740740740741,0.1335
clustered_15,300,2,0.2165612535612536,0.1335
clustered_15,300,3,0.1955925925925927,0.0527
clustered_15,300,4,0.14637850045167122,0.036439837398373975
clustered_15,300,5,0.16690291438979965,0.0374
clustered_15,400,1,0.10379444444444447,0.00735
clustered_15,400,2,0.15166937321937318,0.00735
clustered_15,400,3,0.15326481481481474,0.00735
clustered_15,400,4,0.17411504065040642,0.0035280487804877636
clustered_15,400,5,0.1327093806921675,0.0035789617486338765
clustered_15,500,1,0.08919074074074075,0.0015666666666666607
clustered_15,500,2,0.1663354700854701,0.00465
clustered_15,500,3,0.1036574074074074,0.00465
clustered_15,500,4,0.06933039747064135,0.00465
clustered_15,500,5,0.062370218579234984,0.00465
clustered_15,600,1,0.13116296296296295,6.666666666665932e-05
clustered_15,600,2,0.07760170940170931,0.0037
clustered_15,600,3,0.07782962962962954,0.0037
clustered_15,600,4,0.06810975609756095,0.0037
clustered_15,600,5,0.08582465088038865,1.5573770491827954e-05
clustered_16,0,1,0.511111111111111,0.2583333333333333
clustered_16,0,2,0.40726495726495726,0.06987179487179487
clustered_16,0,3,0.39444444444444443,0.09333333333333334
clustered_16,0,4,0.3734417344173442,0.13495934959349593
clustered_16,0,5,0.3408621736490589,0.11256830601092899
clustered_16,100,1,0.14605555555555566,0.0532
clustered_16,100,2,0.24292165242165253,0.0532
clustered_16,100,3,0.27964814814814826,0.0532
clustered_16,100,4,0.2610569105691057,0.08257967479674796
clustered_16,100,5,0.24091681845780208,0.0532
clustered_16,200,1,0.21149259259259262,0.15075
clustered_16,200,2,0.3028698005698007,0.13081794871794872
clustered_16,200,3,0.26552222222222227,0.12876666666666667
clustered_16,200,4,0.22634182475158088,0.0640288617886179
clustered_16,200,5,0.21508706739526412,0.07424726775956285
clustered_16,300,1,0.27132592592592597,0.10725
clustered_16,300,2,0.22460227920227915,0.1045
clustered_16,300,3,0.23544074074074078,0.07783333333333332
clustered_16,300,4,0.21456305329719966,0.05535162601626016
clustered_16,300,5,0.2259840315725562,0.07854234972677597
clustered_16,400,1,0.09795000000000004,0.00785
clustered_16,400,2,0.1344172364672365,0.007085897435897423
clustered_16,400,3,0.12987962962962965,0.00785
clustered_16,400,4,0.11483798554652215,0.008410162601626019
clustered_16,400,5,0.09102528840315732,0.00395
clustered_16,500,1,0.25367037037037043,0.0055
clustered_16,500,2,0.16957977207977204,0.04578205128205129
clustered_16,500,3,0.18726296296296288,0.0005999999999999894
clustered_16,500,4,0.187407497741644,0.005803252032520301
clustered_16,500,5,0.15773047965998793,0.038215846994535514
clustered_16,600,1,0.1658666666666667,0.0069
clustered_16,600,2,0.12939943019943018,0.006667948717948714
clustered_16,600,3,0.12898148148148147,0.004616666666666665
clustered_16,600,4,0.11301038843721771,0.0069
clustered_16,600,5,0.11606102003642989,0.0069
clustered_17,0,1,0.511111111111111,0.2583333333333333
clustered_17,0,2,0.40726495726495726,0.06987179487179487
clustered_17,0,3,0.39444444444444443,0.09333333333333334
clustered_17,0,4,0.3734417344173442,0.13495934959349593
clustered_17,0,5,0.3408621736490589,0.11256830601092899
clustered_17,100,1,0.34921851851851854,0.14561666666666667
clustered_17,100,2,0.28363931623931626,0.08407820512820514
clustered_17,100,3,0.20960370370370368,0.04505
clustered_17,100,4,0.16085420054200544,0.0773642276422768
clustered_17,100,5,0.14734268366727396,0.05726857923497265
clustered_17,200,1,0.3443203703703704,0.11305
clustered_17,200,2,0.347064245014245,0.11091282051282048
clustered_17,200,3,0.3222648148148148,0.09040000000000004
clustered_17,200,4,0.3195186540198736,0.12341260162601628
clustered_17,200,5,0.29150761991499696,0.07090027322404371
clustered_17,300,1,0.40332962962962954,0.09246666666666667
clustered_17,300,2,0.41394330484330477,0.20541666666666664
clustered_17,300,3,0.40391481481481484,0.07208333333333333
clustered_17,300,4,0.3466790424570912,0.04455
clustered_17,300,5,0.3428560412871888,0.02184754098360657
clustered_17,400,1,0.3062055555555555,0.00625
clustered_17,400,2,0.18540783475783476,0.00625
clustered_17,400,3,0.17879814814814818,0.00625
clustered_17,400,4,0.1487322041553749,0.002
clustered_17,400,5,0.15757167577413483,0.00625
clustered_17,500,1,0.21648333333333333,0.00315
clustered_17,500,2,0.25181096866096864,0.00315
clustered_17,500,3,0.26793888888888895,0.00315
clustered_17,500,4,0.2435125112917796,0.00315
clustered_17,500,5,0.23646347905282333,0.00315
clustered_17,600,1,0.1525833333333333,0.00265
clustered_17,600,2,0.09760925925925928,0.00265
clustered_17,600,3,0.13612777777777776,0.00265
clustered_17,600,4,0.1680699638663054,0.00265
clustered_17,600,5,0.17046900425015177,0.00265
clustered_18,0,1,0.511111111111111,0.2583333333333333
clustered_18,0,2,0.40726495726495726,0.06987179487179487
clustered_18,0,3,0.39444444444444443,0.09333333333333334
clustered_18,0,4,0.3734417344173442,0.13495934959349593
clustered_18,0,5,0.3408621736490589,0.11256830601092899
clustered_18,100,1,0.264424074074074,0.12435
clustered_18,100,2,0.14574601139601145,0.1232
clustered_18,100,3,0.14306111111111103,0.04435
clustered_18,100,4,0.1648858626919602,0.07441951219512194
clustered_18,100,5,0.20703196721311462,0.07948415300546449
clustered_18,200,1,0.4996314814814815,0.14181666666666665
clustered_18,200,2,0.5053853276353277,0.07793589743589742
clustered_18,200,3,0.5178055555555557,0.05346666666666666
clustered_18,200,4,0.49120980126467934,0.06192195121951222
clustered_18,200,5,0.4819394353369763,0.0680002732240437
clustered_18,300,1,0.24736111111111125,0.10138333333333333
clustered_18,300,2,0.1421887464387465,0.05265
clustered_18,300,3,0.23075740740740752,0.05265
clustered_18,300,4,0.27199209575429095,0.04474308943089428
clustered_18,300,5,0.29678217972070436,0.08658415300546449
clustered_18,400,1,0.0901203703703704,0.00775
clustered_18,400,2,0.08697905982905979,0.00775
clustered_18,400,3,0.049372222222222234,0.00775
clustered_18,400,4,0.04061720867208674,0.00775
clustered_18,400,5,0.028971493624772336,0.00775
clustered_18,500,1,0.19748333333333332,0.0048
clustered_18,500,2,0.07896481481481483,0.0048
clustered_18,500,3,0.06504629629629628,0.0048
clustered_18,500,4,0.03575207768744355,0.0048
clustered_18,500,5,0.07840458409228906,0.0048
clustered_18,600,1,0.23733333333333334,0.00575
clustered_18,600,2,0.2384729344729345,0.00575
clustered_18,600,3,0.2165925925925926,0.00575
clustered_18,600,4,0.21818247515808492,0.00575
clustered_18,600,5,0.19768275652701883,0.005178961748633876
clustered_19,0,1,0.511111111111111,0.2583333333333333
clustered_19,0,2,0.40726495726495726,0.06987179487179487
clustered_19,0,3,0.39444444444444443,0.09333333333333334
clustered_19,0,4,0.3734417344173442,0.13495934959349593
clustered_19,0,5,0.3408621736490589,0.11256830601092899
clustered_19,100,1,0.37215740740740744,0.1091
clustered_19,100,2,0.26731410256410254,0.04255
clustered_19,100,3,0.2704425925925925,0.05395
clustered_19,100,4,0.2550842366757,0.04255
clustered_19,100,5,0.23712140255009087,0.04302103825136612
clustered_19,200,1,0.49440370370370373,0.09955
clustered_19,200,2,0.36518091168091177,0.06125384615384616
clustered_19,200,3,0.3711037037037037,0.07288333333333333
clustered_19,200,4,0.3422900632339657,0.07246951219512193
clustered_19,200,5,0.36128233151183975,0.07769207650273224
clustered_19,300,1,0.19639814814814813,0.07246666666666668
clustered_19,300,2,0.10181125356125356,0.06264615384615388
clustered_19,300,3,0.0685166666666667,0.01765
clustered_19,300,4,0.0834790876242096,0.009491463414634138
clustered_19,300,5,0.10322431693989068,0.016155464480874293
clustered_19,400,1,0.08431851851851851,0.00665
clustered_19,400,2,0.043295726495726515,0.00665
clustered_19,400,3,0.03294814814814814,0.00665
clustered_19,400,4,0.03229774164408309,0.00665
clustered_19,400,5,0.0492687310261081,0.00665
clustered_19,500,1,0.4826592592592591,0.00405
clustered_19,500,2,0.35958233618233615,0.00405
clustered_19,500,3,0.37302962962962954,0.00405
clustered_19,500,4,0.29871111111111115,0.00405
clustered_19,500,5,0.2772562841530055,0.00039945355191256526
clustered_19,600,1,0.2770166666666667,0.0037
clustered_19,600,2,0.2689428774928775,0.0037
clustered_19,600,3,0.26348333333333335,0.0037
clustered_19,600,4,0.24148676603432703,0.007727235772357732
clustered_19,600,5,0.24915777170613232,0.007228961748633876
clustered_20,0,1,0.511111111111111,0.2583333333333333
clustered_20,0,2,0.40726495726495726,0.06987179487179487
clustered_20,0,3,0.39444444444444443,0.09333333333333334
clustered_20,0,4,0.3734417344173442,0.13495934959349593
clustered_20,0,5,0.3408621736490589,0.11256830601092899
clustered_20,100,1,0.25763888888888886,0.1254
clustered_20,100,2,0.32145655270655277,0.1254
clustered_20,100,3,0.31720925925925925,0.0568
clustered_20,100,4,0.3360490063233966,0.0568
clustered_20,100,5,0.348464511232544,0.05346338797814208
clustered_20,200,1,0.2133796296296297,0.1674
clustered_20,200,2,0.22729131054131052,0.1554679487179487
clustered_20,200,3,0.18443888888888885,0.04021666666666668
clustered_20,200,4,0.22351476964769645,0.07387195121951223
clustered_20,200,5,0.20678072252580454,0.06426038251366124
clustered_20,300,1,0.21443148148148153,0.11083333333333334
clustered_20,300,2,0.17478589743589745,0.03675769230769227
clustered_20,300,3,0.1338722222222222,0.010816666666666669
clustered_20,300,4,0.1663471093044263,0.08428739837398375
clustered_20,300,5,0.16033469945355183,0.07229508196721307
clustered_20,400,1,0.13359259259259262,0.036216666666666675
clustered_20,400,2,0.05830797720797725,0.03557820512820514
clustered_20,400,3,0.05242962962962963,0.030983333333333363
clustered_20,400,4,0.09340523938572715,0.0451
clustered_20,400,5,0.1115418943533698,0.00561557377049185
clustered_20,500,1,0.3817277777777777,0.00675
clustered_20,500,2,0.3178559829059829,0.00675
clustered_20,500,3,0.2934685185185185,0.00675
clustered_20,500,4,0.25364918699186995,0.00675
clustered_20,500,5,0.2608759259259259,0.00675
clustered_20,600,1,0.13166851851851857,0.00805
clustered_20,600,2,0.17897820512820517,0.00805
clustered_20,600,3,0.06866481481481489,0.0020000000000000018
clustered_20,600,4,0.09848694670280046,0.00805
clustered_20,600,5,0.08930543412264724,0.00805
