filename,r,sample_id,acc,prec,rec
random_7,4,10,0.3333333333333333,1.0,0.3333333333333333
random_7,4,11,0.0,0.0,0.0
random_7,4,12,0.2222222222222222,1.0,0.2222222222222222
random_7,4,13,0.2222222222222222,1.0,0.2222222222222222
random_7,4,14,0.2222222222222222,1.0,0.2222222222222222
random_7,4,15,0.1111111111111111,1.0,0.1111111111111111
random_7,5,0,0.0,0.0,0.0
random_7,5,1,0.3333333333333333,1.0,0.3333333333333333
random_7,5,2,0.1111111111111111,1.0,0.1111111111111111
random_7,5,3,0.0,0.0,0.0
random_7,5,4,0.1111111111111111,1.0,0.1111111111111111
random_7,5,5,0.3333333333333333,1.0,0.3333333333333333
random_7,5,6,0.1111111111111111,1.0,0.1111111111111111
random_7,5,7,0.2222222222222222,1.0,0.2222222222222222
random_7,5,8,0.5555555555555556,1.0,0.5555555555555556
random_7,5,9,0.0,0.0,0.0
random_7,5,10,0.3333333333333333,1.0,0.3333333333333333
random_7,5,11,0.0,0.0,0.0
random_7,5,12,0.3333333333333333,1.0,0.3333333333333333
random_7,5,13,0.2222222222222222,1.0,0.2222222222222222
random_7,5,14,0.2222222222222222,1.0,0.2222222222222222
random_7,5,15,0.1111111111111111,1.0,0.1111111111111111
random_8,1,0,0.2222222222222222,1.0,0.2222222222222222
random_8,1,1,0.2222222222222222,1.0,0.2222222222222222
random_8,1,2,0.0,0.0,0.0
random_8,1,3,0.2222222222222222,1.0,0.2222222222222222
random_8,1,4,0.0,0.0,0.0
random_8,1,5,0.0,0.0,0.0
random_8,1,6,0.0,0.0,0.0
random_8,1,7,0.0,0.0,0.0
random_8,1,8,0.1111111111111111,1.0,0.1111111111111111
random_8,1,9,0.1111111111111111,1.0,0.1111111111111111
random_8,1,10,0.1111111111111111,1.0,0.1111111111111111
random_8,1,11,0.1111111111111111,1.0,0.1111111111111111
random_8,1,12,0.0,0.0,0.0
random_8,1,13,0.0,0.0,0.0
random_8,1,14,0.0,0.0,0.0
random_8,1,15,0.1111111111111111,1.0,0.1111111111111111
random_8,2,0,0.2222222222222222,1.0,0.2222222222222222
random_8,2,1,0.2222222222222222,1.0,0.2222222222222222
random_8,2,2,0.1111111111111111,1.0,0.1111111111111111
random_8,2,3,0.2222222222222222,1.0,0.2222222222222222
random_8,2,4,0.1111111111111111,1.0,0.1111111111111111
random_8,2,5,0.1111111111111111,1.0,0.1111111111111111
random_8,2,6,0.0,0.0,0.0
random_8,2,7,0.1111111111111111,1.0,0.1111111111111111
random_8,2,8,0.1111111111111111,1.0,0.1111111111111111
random_8,2,9,0.1111111111111111,1.0,0.1111111111111111
random_8,2,10,0.2222222222222222,1.0,0.2222222222222222
random_8,2,11,0.1111111111111111,1.0,0.1111111111111111
random_8,2,12,0.0,0.0,0.0
random_8,2,13,0.1111111111111111,1.0,0.1111111111111111
random_8,2,14,0.0,0.0,0.0
random_8,2,15,0.1111111111111111,1.0,0.1111111111111111
random_8,3,0,0.3333333333333333,1.0,0.3333333333333333
random_8,3,1,0.2222222222222222,1.0,0.2222222222222222
random_8,3,2,0.2222222222222222,1.0,0.2222222222222222
random_8,3,3,0.2222222222222222,1.0,0.2222222222222222
random_8,3,4,0.1111111111111111,1.0,0.1111111111111111
random_8,3,5,0.1111111111111111,1.0,0.1111111111111111
random_8,3,6,0.0,0.0,0.0
random_8,3,7,0.1111111111111111,1.0,0.1111111111111111
random_8,3,8,0.2222222222222222,1.0,0.2222222222222222
random_8,3,9,0.2222222222222222,1.0,0.2222222222222222
random_8,3,10,0.4444444444444444,1.0,0.4444444444444444
random_8,3,11,0.1111111111111111,1.0,0.1111111111111111
random_8,3,12,0.0,0.0,0.0
random_8,3,13,0.1111111111111111,1.0,0.1111111111111111
random_8,3,14,0.0,0.0,0.0
random_8,3,15,0.3333333333333333,1.0,0.3333333333333333
random_8,4,0,0.3333333333333333,1.0,0.3333333333333333
random_8,4,1,0.2222222222222222,1.0,0.2222222222222222
random_8,4,2,0.3333333333333333,1.0,0.3333333333333333
random_8,4,3,0.2222222222222222,1.0,0.2222222222222222
random_8,4,4,0.1111111111111111,1.0,0.1111111111111111
random_8,4,5,0.1111111111111111,1.0,0.1111111111111111
random_8,4,6,0.1111111111111111,1.0,0.1111111111111111
random_8,4,7,0.2222222222222222,1.0,0.2222222222222222
random_8,4,8,0.2222222222222222,1.0,0.2222222222222222
random_8,4,9,0.3333333333333333,1.0,0.3333333333333333
random_8,4,10,0.5555555555555556,1.0,0.5555555555555556
random_8,4,11,0.1111111111111111,1.0,0.1111111111111111
random_8,4,12,0.1111111111111111,1.0,0.1111111111111111
random_8,4,13,0.1111111111111111,1.0,0.1111111111111111
random_8,4,14,0.0,0.0,0.0
random_8,4,15,0.3333333333333333,1.0,0.3333333333333333
random_8,5,0,0.3333333333333333,1.0,0.3333333333333333
random_8,5,1,0.2222222222222222,1.0,0.2222222222222222
random_8,5,2,0.3333333333333333,1.0,0.3333333333333333
random_8,5,3,0.2222222222222222,1.0,0.2222222222222222
random_8,5,4,0.1111111111111111,1.0,0.1111111111111111
random_8,5,5,0.1111111111111111,1.0,0.1111111111111111
random_8,5,6,0.1111111111111111,1.0,0.1111111111111111
random_8,5,7,0.2222222222222222,1.0,0.2222222222222222
random_8,5,8,0.2222222222222222,1.0,0.2222222222222222
random_8,5,9,0.3333333333333333,1.0,0.3333333333333333
random_8,5,10,0.5555555555555556,1.0,0.5555555555555556
random_8,5,11,0.2222222222222222,1.0,0.2222222222222222
random_8,5,12,0.1111111111111111,1.0,0.1111111111111111
random_8,5,13,0.1111111111111111,1.0,0.1111111111111111
random_8,5,14,0.0,0.0,0.0
random_8,5,15,0.4444444444444444,1.0,0.4444444444444444
random_9,1,0,0.0,0.0,0.0
random_9,1,1,0.0,0.0,0.0
random_9,1,2,0.0,0.0,0.0
random_9,1,3,0.2222222222222222,1.0,0.2222222222222222
random_9,1,4,0.0,0.0,0.0
random_9,1,5,0.2222222222222222,1.0,0.2222222222222222
random_9,1,6,0.2222222222222222,1.0,0.2222222222222222
random_9,1,7,0.0,0.0,0.0
random_9,1,8,0.2222222222222222,1.0,0.2222222222222222
random_9,1,9,0.3333333333333333,1.0,0.3333333333333333
random_9,1,10,0.1111111111111111,1.0,0.1111111111111111
random_9,1,11,0.0,0.0,0.0
random_9,1,12,0.2222222222222222,1.0,0.2222222222222222
random_9,1,13,0.1111111111111111,1.0,0.1111111111111111
random_9,1,14,0.0,0.0,0.0
random_9,1,15,0.1111111111111111,1.0,0.1111111111111111
random_9,2,0,0.1111111111111111,1.0,0.1111111111111111
random_9,2,1,0.0,0.0,0.0
random_9,2,2,0.1111111111111111,1.0,0.1111111111111111
random_9,2,3,0.3333333333333333,1.0,0.3333333333333333
random_9,2,4,0.0,0.0,0.0
random_9,2,5,0.3333333333333333,1.0,0.3333333333333333
random_9,2,6,0.2222222222222222,1.0,0.2222222222222222
random_9,2,7,0.1111111111111111,1.0,0.1111111111111111
random_9,2,8,0.3333333333333333,1.0,0.3333333333333333
random_9,2,9,0.3333333333333333,1.0,0.3333333333333333
random_9,2,10,0.1111111111111111,1.0,0.1111111111111111
random_9,2,11,0.0,0.0,0.0
random_9,2,12,0.2222222222222222,1.0,0.2222222222222222
random_9,2,13,0.3333333333333333,1.0,0.3333333333333333
random_9,2,14,0.0,0.0,0.0
random_9,2,15,0.2222222222222222,1.0,0.2222222222222222
random_9,3,0,0.1111111111111111,1.0,0.1111111111111111
random_9,3,1,0.0,0.0,0.0
random_9,3,2,0.2222222222222222,1.0,0.2222222222222222
random_9,3,3,0.3333333333333333,1.0,0.3333333333333333
random_9,3,4,0.1111111111111111,1.0,0.1111111111111111
random_9,3,5,0.3333333333333333,1.0,0.3333333333333333
random_9,3,6,0.2222222222222222,1.0,0.2222222222222222
random_9,3,7,0.2222222222222222,1.0,0.2222222222222222
random_9,3,8,0.3333333333333333,1.0,0.3333333333333333
random_9,3,9,0.4444444444444444,1.0,0.4444444444444444
random_9,3,10,0.2222222222222222,1.0,0.2222222222222222
random_9,3,11,0.0,0.0,0.0
random_9,3,12,0.2222222222222222,1.0,0.2222222222222222
random_9,3,13,0.3333333333333333,1.0,0.3333333333333333
random_9,3,14,0.0,0.0,0.0
random_9,3,15,0.2222222222222222,1.0,0.2222222222222222
random_9,4,0,0.1111111111111111,1.0,0.1111111111111111
random_9,4,1,0.1111111111111111,1.0,0.1111111111111111
random_9,4,2,0.2222222222222222,1.0,0.2222222222222222
random_9,4,3,0.3333333333333333,1.0,0.3333333333333333
random_9,4,4,0.1111111111111111,1.0,0.1111111111111111
random_9,4,5,0.3333333333333333,1.0,0.3333333333333333
random_9,4,6,0.2222222222222222,1.0,0.2222222222222222
random_9,4,7,0.3333333333333333,1.0,0.3333333333333333
random_9,4,8,0.3333333333333333,1.0,0.3333333333333333
random_9,4,9,0.4444444444444444,1.0,0.4444444444444444
random_9,4,10,0.2222222222222222,1.0,0.2222222222222222
random_9,4,11,0.1111111111111111,1.0,0.1111111111111111
random_9,4,12,0.2222222222222222,1.0,0.2222222222222222
random_9,4,13,0.3333333333333333,1.0,0.3333333333333333
random_9,4,14,0.0,0.0,0.0
random_9,4,15,0.2222222222222222,1.0,0.2222222222222222
random_9,5,0,0.1111111111111111,1.0,0.1111111111111111
random_9,5,1,0.1111111111111111,1.0,0.1111111111111111
random_9,5,2,0.2222222222222222,1.0,0.2222222222222222
random_9,5,3,0.3333333333333333,1.0,0.3333333333333333
random_9,5,4,0.1111111111111111,1.0,0.1111111111111111
random_9,5,5,0.5555555555555556,1.0,0.5555555555555556
random_9,5,6,0.4444444444444444,1.0,0.4444444444444444
random_9,5,7,0.3333333333333333,1.0,0.3333333333333333
random_9,5,8,0.3333333333333333,1.0,0.3333333333333333
random_9,5,9,0.4444444444444444,1.0,0.4444444444444444
random_9,5,10,0.2222222222222222,1.0,0.2222222222222222
random_9,5,11,0.2222222222222222,1.0,0.2222222222222222
random_9,5,12,0.3333333333333333,1.0,0.3333333333333333
random_9,5,13,0.3333333333333333,1.0,0.3333333333333333
random_9,5,14,0.0,0.0,0.0
random_9,5,15,0.2222222222222222,1.0,0.2222222222222222
random_10,1,0,0.0,0.0,0.0
random_10,1,1,0.0,0.0,0.0
random_10,1,2,0.1111111111111111,1.0,0.1111111111111111
random_10,1,3,0.1111111111111111,1.0,0.1111111111111111
random_10,1,4,0.0,0.0,0.0
random_10,1,5,0.1111111111111111,1.0,0.1111111111111111
random_10,1,6,0.1111111111111111,1.0,0.1111111111111111
random_10,1,7,0.2222222222222222,1.0,0.2222222222222222
random_10,1,8,0.1111111111111111,1.0,0.1111111111111111
random_10,1,9,0.1111111111111111,1.0,0.1111111111111111
random_10,1,10,0.2222222222222222,1.0,0.2222222222222222
random_10,1,11,0.0,0.0,0.0
random_10,1,12,0.0,0.0,0.0
random_10,1,13,0.0,0.0,0.0
random_10,1,14,0.0,0.0,0.0
random_10,1,15,0.2222222222222222,1.0,0.2222222222222222
random_10,2,0,0.1111111111111111,1.0,0.1111111111111111
random_10,2,1,0.0,0.0,0.0
random_10,2,2,0.1111111111111111,1.0,0.1111111111111111
random_10,2,3,0.1111111111111111,1.0,0.1111111111111111
random_10,2,4,0.0,0.0,0.0
random_10,2,5,0.1111111111111111,1.0,0.1111111111111111
random_10,2,6,0.1111111111111111,1.0,0.1111111111111111
random_10,2,7,0.2222222222222222,1.0,0.2222222222222222
random_10,2,8,0.2222222222222222,1.0,0.2222222222222222
random_10,2,9,0.1111111111111111,1.0,0.1111111111111111
random_10,2,10,0.3333333333333333,1.0,0.3333333333333333
random_10,2,11,0.0,0.0,0.0
random_10,2,12,0.0,0.0,0.0
random_10,2,13,0.0,0.0,0.0
random_10,2,14,0.0,0.0,0.0
random_10,2,15,0.2222222222222222,1.0,0.2222222222222222
random_10,3,0,0.2222222222222222,1.0,0.2222222222222222
random_10,3,1,0.0,0.0,0.0
random_10,3,2,0.1111111111111111,1.0,0.1111111111111111
random_10,3,3,0.1111111111111111,1.0,0.1111111111111111
random_10,3,4,0.0,0.0,0.0
random_10,3,5,0.1111111111111111,1.0,0.1111111111111111
random_10,3,6,0.1111111111111111,1.0,0.1111111111111111
random_10,3,7,0.2222222222222222,1.0,0.2222222222222222
random_10,3,8,0.2222222222222222,1.0,0.2222222222222222
random_10,3,9,0.1111111111111111,1.0,0.1111111111111111
random_10,3,10,0.3333333333333333,1.0,0.3333333333333333
random_10,3,11,0.0,0.0,0.0
random_10,3,12,0.1111111111111111,1.0,0.1111111111111111
random_10,3,13,0.0,0.0,0.0
random_10,3,14,0.0,0.0,0.0
random_10,3,15,0.2222222222222222,1.0,0.2222222222222222
random_10,4,0,0.2222222222222222,1.0,0.2222222222222222
random_10,4,1,0.1111111111111111,1.0,0.1111111111111111
random_10,4,2,0.4444444444444444,1.0,0.4444444444444444
random_10,4,3,0.1111111111111111,1.0,0.1111111111111111
random_10,4,4,0.2222222222222222,1.0,0.2222222222222222
random_10,4,5,0.1111111111111111,1.0,0.1111111111111111
random_10,4,6,0.1111111111111111,1.0,0.1111111111111111
random_10,4,7,0.2222222222222222,1.0,0.2222222222222222
random_10,4,8,0.2222222222222222,1.0,0.2222222222222222
random_10,4,9,0.1111111111111111,1.0,0.1111111111111111
random_10,4,10,0.3333333333333333,1.0,0.3333333333333333
random_10,4,11,0.1111111111111111,1.0,0.1111111111111111
random_10,4,12,0.1111111111111111,1.0,0.1111111111111111
random_10,4,13,0.2222222222222222,1.0,0.2222222222222222
random_10,4,14,0.0,0.0,0.0
random_10,4,15,0.3333333333333333,1.0,0.3333333333333333
random_10,5,0,0.2222222222222222,1.0,0.2222222222222222
random_10,5,1,0.2222222222222222,1.0,0.2222222222222222
random_10,5,2,0.4444444444444444,1.0,0.4444444444444444
random_10,5,3,0.1111111111111111,1.0,0.1111111111111111
random_10,5,4,0.2222222222222222,1.0,0.2222222222222222
random_10,5,5,0.2222222222222222,1.0,0.2222222222222222
random_10,5,6,0.1111111111111111,1.0,0.1111111111111111
random_10,5,7,0.4444444444444444,1.0,0.4444444444444444
random_10,5,8,0.3333333333333333,1.0,0.3333333333333333
random_10,5,9,0.1111111111111111,1.0,0.1111111111111111
random_10,5,10,0.3333333333333333,1.0,0.3333333333333333
random_10,5,11,0.1111111111111111,1.0,0.1111111111111111
random_10,5,12,0.1111111111111111,1.0,0.1111111111111111
random_10,5,13,0.2222222222222222,1.0,0.2222222222222222
random_10,5,14,0.1111111111111111,1.0,0.1111111111111111
random_10,5,15,0.3333333333333333,1.0,0.3333333333333333
random_11,1,0,0.0,0.0,0.0
random_11,1,1,0.0,0.0,0.0
random_11,1,2,0.1111111111111111,1.0,0.1111111111111111
random_11,1,3,0.2222222222222222,1.0,0.2222222222222222
random_11,1,4,0.0,0.0,0.0
random_11,1,5,0.2222222222222222,1.0,0.2222222222222222
random_11,1,6,0.0,0.0,0.0
random_11,1,7,0.1111111111111111,1.0,0.1111111111111111
random_11,1,8,0.0,0.0,0.0
random_11,1,9,0.2222222222222222,1.0,0.2222222222222222
random_11,1,10,0.0,0.0,0.0
random_11,1,11,0.1111111111111111,1.0,0.1111111111111111
random_11,1,12,0.0,0.0,0.0
random_11,1,13,0.2222222222222222,1.0,0.2222222222222222
random_11,1,14,0.1111111111111111,1.0,0.1111111111111111
random_11,1,15,0.0,0.0,0.0
random_11,2,0,0.0,0.0,0.0
random_11,2,1,0.0,0.0,0.0
random_11,2,2,0.2222222222222222,1.0,0.2222222222222222
random_11,2,3,0.5555555555555556,1.0,0.5555555555555556
random_11,2,4,0.0,0.0,0.0
random_11,2,5,0.2222222222222222,1.0,0.2222222222222222
random_11,2,6,0.0,0.0,0.0
random_11,2,7,0.1111111111111111,1.0,0.1111111111111111
random_11,2,8,0.1111111111111111,1.0,0.1111111111111111
random_11,2,9,0.2222222222222222,1.0,0.2222222222222222
random_11,2,10,0.0,0.0,0.0
random_11,2,11,0.2222222222222222,1.0,0.2222222222222222
random_11,2,12,0.0,0.0,0.0
random_11,2,13,0.4444444444444444,1.0,0.4444444444444444
random_11,2,14,0.3333333333333333,1.0,0.3333333333333333
random_11,2,15,0.1111111111111111,1.0,0.1111111111111111
random_11,3,0,0.0,0.0,0.0
random_11,3,1,0.1111111111111111,1.0,0.1111111111111111
random_11,3,2,0.2222222222222222,1.0,0.2222222222222222
random_11,3,3,0.5555555555555556,1.0,0.5555555555555556
random_11,3,4,0.0,0.0,0.0
random_11,3,5,0.2222222222222222,1.0,0.2222222222222222
random_11,3,6,0.0,0.0,0.0
random_11,3,7,0.2222222222222222,1.0,0.2222222222222222
random_11,3,8,0.1111111111111111,1.0,0.1111111111111111
random_11,3,9,0.2222222222222222,1.0,0.2222222222222222
random_11,3,10,0.0,0.0,0.0
random_11,3,11,0.2222222222222222,1.0,0.2222222222222222
random_11,3,12,0.0,0.0,0.0
random_11,3,13,0.4444444444444444,1.0,0.4444444444444444
random_11,3,14,0.4444444444444444,1.0,0.4444444444444444
random_11,3,15,0.1111111111111111,1.0,0.1111111111111111
random_11,4,0,0.0,0.0,0.0
random_11,4,1,0.2222222222222222,1.0,0.2222222222222222
random_11,4,2,0.4444444444444444,1.0,0.4444444444444444
random_11,4,3,0.6666666666666666,1.0,0.6666666666666666
random_11,4,4,0.0,0.0,0.0
random_11,4,5,0.4444444444444444,1.0,0.4444444444444444
random_11,4,6,0.0,0.0,0.0
random_11,4,7,0.2222222222222222,1.0,0.2222222222222222
random_11,4,8,0.1111111111111111,1.0,0.1111111111111111
random_11,4,9,0.3333333333333333,1.0,0.3333333333333333
random_11,4,10,0.0,0.0,0.0
random_11,4,11,0.3333333333333333,1.0,0.3333333333333333
random_11,4,12,0.1111111111111111,1.0,0.1111111111111111
random_11,4,13,0.5555555555555556,1.0,0.5555555555555556
random_11,4,14,0.4444444444444444,1.0,0.4444444444444444
random_11,4,15,0.1111111111111111,1.0,0.1111111111111111
random_11,5,0,0.0,0.0,0.0
random_11,5,1,0.2222222222222222,1.0,0.2222222222222222
random_11,5,2,0.4444444444444444,1.0,0.4444444444444444
random_11,5,3,0.6666666666666666,1.0,0.6666666666666666
random_11,5,4,0.0,0.0,0.0
random_11,5,5,0.4444444444444444,1.0,0.4444444444444444
random_11,5,6,0.0,0.0,0.0
random_11,5,7,0.2222222222222222,1.0,0.2222222222222222
random_11,5,8,0.1111111111111111,1.0,0.1111111111111111
random_11,5,9,0.4444444444444444,1.0,0.4444444444444444
random_11,5,10,0.0,0.0,0.0
random_11,5,11,0.3333333333333333,1.0,0.3333333333333333
random_11,5,12,0.1111111111111111,1.0,0.1111111111111111
random_11,5,13,0.5555555555555556,1.0,0.5555555555555556
random_11,5,14,0.4444444444444444,1.0,0.4444444444444444
random_11,5,15,0.1111111111111111,1.0,0.1111111111111111
random_12,1,0,0.1111111111111111,1.0,0.1111111111111111
random_12,1,1,0.0,0.0,0.0
random_12,1,2,0.1111111111111111,1.0,0.1111111111111111
random_12,1,3,0.1111111111111111,1.0,0.1111111111111111
random_12,1,4,0.0,0.0,0.0
random_12,1,5,0.2222222222222222,1.0,0.2222222222222222
random_12,1,6,0.0,0.0,0.0
random_12,1,7,0.1111111111111111,1.0,0.1111111111111111
random_12,1,8,0.0,0.0,0.0
random_12,1,9,0.1111111111111111,1.0,0.1111111111111111
random_12,1,10,0.0,0.0,0.0
random_12,1,11,0.0,0.0,0.0
random_12,1,12,0.0,0.0,0.0
random_12,1,13,0.0,0.0,0.0
random_12,1,14,0.0,0.0,0.0
random_12,1,15,0.1111111111111111,1.0,0.1111111111111111
random_12,2,0,0.2222222222222222,1.0,0.2222222222222222
random_12,2,1,0.2222222222222222,1.0,0.2222222222222222
random_12,2,2,0.1111111111111111,1.0,0.1111111111111111
random_12,2,3,0.1111111111111111,1.0,0.1111111111111111
random_12,2,4,0.0,0.0,0.0
random_12,2,5,0.2222222222222222,1.0,0.2222222222222222
random_12,2,6,0.1111111111111111,1.0,0.1111111111111111
random_12,2,7,0.2222222222222222,1.0,0.2222222222222222
random_12,2,8,0.0,0.0,0.0
random_12,2,9,0.1111111111111111,1.0,0.1111111111111111
random_12,2,10,0.1111111111111111,1.0,0.1111111111111111
random_12,2,11,0.0,0.0,0.0
random_12,2,12,0.0,0.0,0.0
random_12,2,13,0.1111111111111111,1.0,0.1111111111111111
random_12,2,14,0.0,0.0,0.0
random_12,2,15,0.1111111111111111,1.0,0.1111111111111111
random_12,3,0,0.2222222222222222,1.0,0.2222222222222222
random_12,3,1,0.2222222222222222,1.0,0.2222222222222222
random_12,3,2,0.1111111111111111,1.0,0.1111111111111111
random_12,3,3,0.1111111111111111,1.0,0.1111111111111111
random_12,3,4,0.0,0.0,0.0
random_12,3,5,0.2222222222222222,1.0,0.2222222222222222
random_12,3,6,0.1111111111111111,1.0,0.1111111111111111
random_12,3,7,0.2222222222222222,1.0,0.2222222222222222
random_12,3,8,0.0,0.0,0.0
random_12,3,9,0.2222222222222222,1.0,0.2222222222222222
random_12,3,10,0.2222222222222222,1.0,0.2222222222222222
random_12,3,11,0.0,0.0,0.0
random_12,3,12,0.0,0.0,0.0
random_12,3,13,0.1111111111111111,1.0,0.1111111111111111
random_12,3,14,0.0,0.0,0.0
random_12,3,15,0.2222222222222222,1.0,0.2222222222222222
random_12,4,0,0.2222222222222222,1.0,0.2222222222222222
random_12,4,1,0.3333333333333333,1.0,0.3333333333333333
random_12,4,2,0.1111111111111111,1.0,0.1111111111111111
random_12,4,3,0.1111111111111111,1.0,0.1111111111111111
random_12,4,4,0.1111111111111111,1.0,0.1111111111111111
random_12,4,5,0.2222222222222222,1.0,0.2222222222222222
random_12,4,6,0.1111111111111111,1.0,0.1111111111111111
random_12,4,7,0.2222222222222222,1.0,0.2222222222222222
random_12,4,8,0.1111111111111111,1.0,0.1111111111111111
random_12,4,9,0.3333333333333333,1.0,0.3333333333333333
random_12,4,10,0.2222222222222222,1.0,0.2222222222222222
random_12,4,11,0.0,0.0,0.0
random_12,4,12,0.0,0.0,0.0
random_12,4,13,0.2222222222222222,1.0,0.2222222222222222
random_12,4,14,0.1111111111111111,1.0,0.1111111111111111
random_12,4,15,0.2222222222222222,1.0,0.2222222222222222
random_12,5,0,0.3333333333333333,1.0,0.3333333333333333
random_12,5,1,0.3333333333333333,1.0,0.3333333333333333
random_12,5,2,0.1111111111111111,1.0,0.1111111111111111
random_12,5,3,0.1111111111111111,1.0,0.1111111111111111
random_12,5,4,0.1111111111111111,1.0,0.1111111111111111
random_12,5,5,0.2222222222222222,1.0,0.2222222222222222
random_12,5,6,0.1111111111111111,1.0,0.1111111111111111
random_12,5,7,0.2222222222222222,1.0,0.2222222222222222
random_12,5,8,0.1111111111111111,1.0,0.1111111111111111
random_12,5,9,0.4444444444444444,1.0,0.4444444444444444
random_12,5,10,0.2222222222222222,1.0,0.2222222222222222
random_12,5,11,0.1111111111111111,1.0,0.1111111111111111
random_12,5,12,0.0,0.0,0.0
random_12,5,13,0.2222222222222222,1.0,0.2222222222222222
random_12,5,14,0.2222222222222222,1.0,0.2222222222222222
random_12,5,15,0.3333333333333333,1.0,0.3333333333333333
random_13,1,0,0.2222222222222222,1.0,0.2222222222222222
random_13,1,1,0.0,0.0,0.0
random_13,1,2,0.2222222222222222,1.0,0.2222222222222222
random_13,1,3,0.0,0.0,0.0
random_13,1,4,0.0,0.0,0.0
random_13,1,5,0.1111111111111111,1.0,0.1111111111111111
random_13,1,6,0.0,0.0,0.0
random_13,1,7,0.0,0.0,0.0
random_13,1,8,0.1111111111111111,1.0,0.1111111111111111
random_13,1,9,0.2222222222222222,1.0,0.2222222222222222
random_13,1,10,0.0,0.0,0.0
random_13,1,11,0.0,0.0,0.0
random_13,1,12,0.0,0.0,0.0
random_13,1,13,0.1111111111111111,1.0,0.1111111111111111
random_13,1,14,0.0,0.0,0.0
random_13,1,15,0.0,0.0,0.0
random_13,2,0,0.2222222222222222,1.0,0.2222222222222222
random_13,2,1,0.0,0.0,0.0
random_13,2,2,0.3333333333333333,1.0,0.3333333333333333
random_13,2,3,0.0,0.0,0.0
random_13,2,4,0.1111111111111111,1.0,0.1111111111111111
random_13,2,5,0.1111111111111111,1.0,0.1111111111111111
random_13,2,6,0.0,0.0,0.0
random_13,2,7,0.0,0.0,0.0
random_13,2,8,0.3333333333333333,1.0,0.3333333333333333
random_13,2,9,0.2222222222222222,1.0,0.2222222222222222
random_13,2,10,0.1111111111111111,1.0,0.1111111111111111
random_13,2,11,0.2222222222222222,1.0,0.2222222222222222
random_13,2,12,0.0,0.0,0.0
random_13,2,13,0.1111111111111111,1.0,0.1111111111111111
random_13,2,14,0.0,0.0,0.0
random_13,2,15,0.0,0.0,0.0
random_13,3,0,0.2222222222222222,1.0,0.2222222222222222
random_13,3,1,0.0,0.0,0.0
random_13,3,2,0.4444444444444444,1.0,0.4444444444444444
random_13,3,3,0.0,0.0,0.0
random_13,3,4,0.1111111111111111,1.0,0.1111111111111111
random_13,3,5,0.2222222222222222,1.0,0.2222222222222222
random_13,3,6,0.0,0.0,0.0
random_13,3,7,0.0,0.0,0.0
random_13,3,8,0.3333333333333333,1.0,0.3333333333333333
random_13,3,9,0.3333333333333333,1.0,0.3333333333333333
random_13,3,10,0.1111111111111111,1.0,0.1111111111111111
random_13,3,11,0.2222222222222222,1.0,0.2222222222222222
random_13,3,12,0.0,0.0,0.0
random_13,3,13,0.2222222222222222,1.0,0.2222222222222222
random_13,3,14,0.1111111111111111,1.0,0.1111111111111111
random_13,3,15,0.0,0.0,0.0
random_13,4,0,0.2222222222222222,1.0,0.2222222222222222
random_13,4,1,0.1111111111111111,1.0,0.1111111111111111
random_13,4,2,0.4444444444444444,1.0,0.4444444444444444
random_13,4,3,0.0,0.0,0.0
random_13,4,4,0.2222222222222222,1.0,0.2222222222222222
random_13,4,5,0.2222222222222222,1.0,0.2222222222222222
random_13,4,6,0.0,0.0,0.0
random_13,4,7,0.0,0.0,0.0
random_13,4,8,0.3333333333333333,1.0,0.3333333333333333
random_13,4,9,0.3333333333333333,1.0,0.3333333333333333
random_13,4,10,0.4444444444444444,1.0,0.4444444444444444
random_13,4,11,0.2222222222222222,1.0,0.2222222222222222
random_13,4,12,0.0,0.0,0.0
random_13,4,13,0.3333333333333333,1.0,0.3333333333333333
random_13,4,14,0.1111111111111111,1.0,0.1111111111111111
random_13,4,15,0.0,0.0,0.0
random_13,5,0,0.3333333333333333,1.0,0.3333333333333333
random_13,5,1,0.1111111111111111,1.0,0.1111111111111111
random_13,5,2,0.4444444444444444,1.0,0.4444444444444444
random_13,5,3,0.1111111111111111,1.0,0.1111111111111111
random_13,5,4,0.2222222222222222,1.0,0.2222222222222222
random_13,5,5,0.2222222222222222,1.0,0.2222222222222222
random_13,5,6,0.0,0.0,0.0
random_13,5,7,0.1111111111111111,1.0,0.1111111111111111
random_13,5,8,0.4444444444444444,1.0,0.4444444444444444
random_13,5,9,0.3333333333333333,1.0,0.3333333333333333
random_13,5,10,0.5555555555555556,1.0,0.5555555555555556
random_13,5,11,0.3333333333333333,1.0,0.3333333333333333
random_13,5,12,0.0,0.0,0.0
random_13,5,13,0.3333333333333333,1.0,0.3333333333333333
random_13,5,14,0.1111111111111111,1.0,0.1111111111111111
random_13,5,15,0.2222222222222222,1.0,0.2222222222222222
random_14,1,0,0.3333333333333333,1.0,0.3333333333333333
random_14,1,1,0.2222222222222222,1.0,0.2222222222222222
random_14,1,2,0.2222222222222222,1.0,0.2222222222222222
random_14,1,3,0.0,0.0,0.0
random_14,1,4,0.0,0.0,0.0
random_14,1,5,0.0,0.0,0.0
random_14,1,6,0.0,0.0,0.0
random_14,1,7,0.2222222222222222,1.0,0.2222222222222222
random_14,1,8,0.1111111111111111,1.0,0.1111111111111111
random_14,1,9,0.0,0.0,0.0
